=== MLLL vs HNF Intermediate Bit Size Benchmark ===
Level: 1, Norm bitsize: 127, Iterations: 500
GRAM prealloc (Phase 2 candidate B): OFF
GRAM fp       (Phase 2 candidate C): ON

Generating 500 random ideal lattice pairs (bitsize=127)...
Mode: alg2
  Set 1: 705.80 ms
  Set 2: 668.61 ms
Generation done.

T    |   Inp |  HNFint | MLLLtot   MLLLv   MLLLg |  GRMtot    GRMv    GRMg |  HNFms MLLLms  GRMms
22   |   128 |    2167 |    3536     254    3536 |     508     254     508 |    0.1    5.1    1.5
23   |   128 |    2167 |    3539     254    3539 |     508     254     508 |    0.1    5.5    1.5
24   |   128 |    2146 |    3510     252    3510 |     504     252     504 |    0.1    5.1    1.4
25   |   128 |    1722 |    2992     252    2992 |     504     251     504 |    0.1    3.9    1.2
26   |   128 |    2161 |    3522     254    3522 |     508     254     508 |    0.1    5.5    1.6
27   |   128 |    1413 |    3467     256    3467 |     511     256     511 |    0.1    4.3    1.3
28   |   128 |    2135 |    3480     251    3480 |     505     251     505 |    0.1    5.1    1.5
29   |   128 |    2159 |    3524     254    3524 |     507     254     507 |    0.1    5.4    1.5
30   |   128 |    1650 |    3037     254    3037 |     507     254     507 |    0.1    4.1    1.3
31   |   128 |    2160 |    3528     253    3528 |     506     253     506 |    0.1    5.2    1.5
32   |   127 |    2134 |    3518     252    3518 |     505     252     505 |    0.1    5.1    1.4
33   |   127 |    2144 |    3512     253    3512 |     505     253     505 |    0.1    5.1    1.5
34   |   128 |    2127 |    3013     252    3013 |     504     252     504 |    0.1    4.0    1.2
35   |   128 |    1642 |    3519     253    3519 |     506     253     506 |    0.1    4.1    1.3
36   |   128 |    2164 |    3529     254    3529 |     508     254     508 |    0.1    5.2    1.5
37   |   128 |    2152 |    3516     254    3516 |     508     254     508 |    0.1    5.3    1.5
38   |   128 |    1883 |    3483     254    3483 |     508     254     508 |    0.1    4.0    1.3
39   |   128 |    2145 |    3493     252    3493 |     506     252     506 |    0.1    5.3    1.5
40   |   128 |    1386 |    3524     253    3524 |     506     253     506 |    0.1    5.3    1.5
41   |   128 |    2150 |    3515     253    3515 |     505     253     505 |    0.1    5.3    1.5
42   |   128 |    2160 |    3523     253    3523 |     506     253     506 |    0.1    5.2    1.5
43   |   128 |    2160 |    3529     253    3529 |     506     253     506 |    0.1    5.3    1.5
44   |   128 |    2161 |    3524     254    3524 |     507     254     507 |    0.1    5.6    1.6
45   |   128 |    2156 |    3522     254    3522 |     507     254     507 |    0.1    5.2    1.4
46   |   128 |    2162 |    3529     254    3529 |     507     254     507 |    0.1    5.3    1.5
47   |   128 |    2150 |    3513     254    3513 |     508     254     508 |    0.1    4.3    1.3
48   |   128 |    1398 |    3528     254    3528 |     508     254     508 |    0.1    5.4    1.5
49   |   126 |    2121 |    3495     251    3495 |     502     251     502 |    0.1    5.3    1.5
50   |   128 |    2158 |    3529     254    3529 |     508     254     508 |    0.1    5.3    1.5
51   |   128 |    2157 |    3524     253    3524 |     507     253     507 |    0.1    5.4    1.5
52   |   128 |    2150 |    3504     253    3504 |     505     253     505 |    0.1    5.2    1.4
53   |   128 |    2144 |    3519     253    3519 |     506     253     506 |    0.1    5.3    1.5
54   |   126 |    2122 |    3005     251    3005 |     503     251     503 |    0.1    3.9    1.3
55   |   128 |    2163 |    3494     256    3494 |     513     256     513 |    0.1    4.2    1.3
56   |   127 |    2144 |    3510     253    3510 |     505     253     505 |    0.1    5.1    1.4
57   |   128 |    2126 |    3498     254    3498 |     507     254     507 |    0.1    4.0    1.2
58   |   128 |    2155 |    3521     253    3521 |     506     253     506 |    0.1    4.9    1.4
59   |   128 |    2152 |    3511     253    3511 |     506     253     506 |    0.1    5.1    1.4
60   |   128 |    2110 |    2995     252    2995 |     504     252     504 |    0.1    4.1    1.3
61   |   128 |    1392 |    3526     254    3526 |     507     254     507 |    0.1    5.3    1.5
62   |   128 |    1382 |    3521     252    3521 |     505     253     505 |    0.1    5.3    1.5
63   |   128 |    2160 |    3528     254    3528 |     508     254     508 |    0.1    5.3    1.5
64   |   128 |    2138 |    3490     253    3490 |     506     253     506 |    0.1    5.3    1.5
65   |   126 |    2126 |    3503     251    3503 |     503     252     503 |    0.1    5.1    1.4
66   |   127 |    2140 |    3507     252    3507 |     504     252     504 |    0.1    4.1    1.3
67   |   128 |    2156 |    3520     253    3520 |     507     253     507 |    0.1    5.3    1.5
68   |   127 |    1378 |    3507     252    3507 |     505     252     505 |    0.1    5.2    1.4
69   |   127 |    2142 |    3510     252    3510 |     503     252     503 |    0.1    5.4    1.5
70   |   128 |    2156 |    3516     253    3516 |     505     253     505 |    0.1    5.4    1.5
71   |   128 |    2161 |    3530     254    3530 |     508     254     508 |    0.1    4.8    1.4
72   |   128 |    2138 |    3019     253    3019 |     506     253     506 |    0.1    4.1    1.3
73   |   128 |    2095 |    2981     252    2981 |     504     252     504 |    0.1    4.1    1.7
74   |   128 |    2159 |    3515     252    3515 |     506     252     506 |    0.1    6.8    2.1
75   |   128 |    2163 |    3526     254    3526 |     507     254     507 |    0.1    6.3    1.5
76   |   128 |    2163 |    3524     253    3524 |     507     253     507 |    0.1    5.3    1.5
77   |   128 |    2161 |    3526     254    3526 |     507     254     507 |    0.1    5.2    1.5
78   |   128 |    2133 |    3019     252    3019 |     505     252     505 |    0.1    4.0    1.2
79   |   127 |    2124 |    3479     251    3479 |     503     251     503 |    0.1    5.0    1.4
80   |   128 |    1531 |    3507     255    3507 |     510     255     510 |    0.1    4.3    1.3
81   |   127 |    2134 |    3499     252    3499 |     504     252     504 |    0.1    5.0    1.5
82   |   127 |    1754 |    3427     256    3427 |     512     256     512 |    0.1    4.0    1.2
83   |   128 |    2124 |    3463     252    3463 |     504     252     504 |    0.1    4.8    1.4
84   |   128 |    2161 |    3530     253    3530 |     507     253     507 |    0.1    5.1    1.5
85   |   128 |    1389 |    3534     253    3534 |     506     253     506 |    0.1    5.0    1.4
86   |   127 |    2148 |    3520     253    3520 |     506     253     506 |    0.1    5.3    1.4
87   |   127 |    2131 |    3512     252    3512 |     504     252     504 |    0.1    5.1    1.4
88   |   128 |    2142 |    3498     254    3498 |     508     254     508 |    0.1    5.2    1.5
89   |   128 |    2138 |    3493     252    3493 |     504     252     504 |    0.1    5.1    1.4
90   |   127 |    2127 |    3508     251    3508 |     503     251     503 |    0.1    5.4    1.5
91   |   128 |    2150 |    3519     252    3519 |     505     252     505 |    0.1    5.4    1.5
92   |   128 |    2157 |    3528     254    3528 |     508     254     508 |    0.1    5.2    1.5
93   |   128 |    1609 |    3000     252    3000 |     504     252     504 |    0.1    4.0    1.2
94   |   127 |    1369 |    3008     252    3008 |     504     252     504 |    0.1    4.0    1.3
95   |   128 |    1379 |    3522     253    3522 |     505     253     505 |    0.1    5.3    1.5
96   |   128 |    1643 |    3522     253    3522 |     505     253     505 |    0.1    4.3    1.3
97   |   128 |    2166 |    3534     253    3534 |     507     253     507 |    0.1    5.1    1.4
98   |   128 |    2115 |    3443     252    3443 |     504     252     504 |    0.1    4.8    1.4
99   |   128 |    2153 |    3528     253    3528 |     505     253     505 |    0.1    5.3    1.5
100  |   127 |    1368 |    3010     251    3010 |     503     251     503 |    0.1    4.0    1.2
101  |   128 |    2153 |    3522     252    3522 |     505     252     505 |    0.1    5.6    1.5
102  |   128 |    2124 |    3011     252    3011 |     505     252     505 |    0.1    3.9    1.2
103  |   128 |    1637 |    3520     253    3520 |     506     253     506 |    0.1    4.1    1.2
104  |   128 |    1495 |    3520     254    3520 |     508     254     508 |    0.1    5.6    1.5
105  |   126 |    1745 |    3505     251    3505 |     502     251     502 |    0.1    5.2    1.4
106  |   128 |    1628 |    3525     253    3525 |     508     253     508 |    0.1    5.2    1.5
107  |   128 |    2156 |    3527     254    3527 |     507     253     507 |    0.1    5.3    1.5
108  |   128 |    2167 |    3534     254    3534 |     508     254     508 |    0.1    5.4    1.5
109  |   128 |    2165 |    3534     253    3534 |     507     253     507 |    0.1    5.0    1.5
110  |   128 |    2165 |    3534     254    3534 |     507     254     507 |    0.1    5.2    1.4
111  |   128 |    2150 |    3530     253    3530 |     506     253     506 |    0.1    5.2    1.5
112  |   128 |    2147 |    3517     252    3517 |     504     252     504 |    0.1    5.0    1.4
113  |   128 |    1630 |    3511     252    3511 |     505     253     505 |    0.1    5.0    1.4
114  |   128 |    2164 |    3531     253    3531 |     506     253     506 |    0.1    5.3    1.5
115  |   128 |    1651 |    3523     254    3523 |     508     254     508 |    0.1    4.3    1.3
116  |   128 |    2133 |    3018     252    3018 |     504     252     504 |    0.1    4.3    1.3
117  |   128 |    2164 |    3529     253    3529 |     507     253     507 |    0.1    5.3    1.5
118  |   127 |    2143 |    3512     252    3512 |     504     252     504 |    0.1    5.2    1.4
119  |   128 |    2154 |    3515     254    3515 |     507     254     507 |    0.1    5.1    1.4
120  |   128 |    2152 |    3528     254    3528 |     508     254     508 |    0.1    5.3    1.5
121  |   128 |    1361 |    3002     252    3002 |     505     252     505 |    0.1    4.1    1.2
122  |   128 |    1360 |    2985     252    2985 |     504     252     504 |    0.1    3.9    1.2
123  |   128 |    2161 |    3526     253    3526 |     507     253     507 |    0.1    5.2    1.5
124  |   128 |    2159 |    3523     253    3523 |     506     253     506 |    0.1    5.2    1.5
125  |   128 |    2164 |    3536     253    3536 |     507     253     507 |    0.1    5.4    1.5
126  |   128 |    2149 |    3512     252    3512 |     504     252     504 |    0.1    5.4    1.5
127  |   128 |    2163 |    3535     253    3535 |     507     253     507 |    0.1    5.2    1.5
128  |   126 |    2133 |    3506     252    3506 |     503     252     503 |    0.1    5.0    1.5
129  |   126 |    2124 |    3009     251    3009 |     502     251     502 |    0.1    4.0    1.2
130  |   128 |    1503 |    3525     253    3525 |     506     253     506 |    0.1    5.2    1.4
131  |   128 |    1633 |    3517     252    3517 |     505     253     505 |    0.1    5.2    1.4
132  |   128 |    2153 |    3505     253    3505 |     506     253     506 |    0.1    5.1    1.4
133  |   128 |    2150 |    3508     253    3508 |     505     253     505 |    0.1    5.2    1.5
134  |   128 |    2145 |    3520     253    3520 |     505     253     505 |    0.1    5.1    1.4
135  |   127 |    2134 |    3514     252    3514 |     504     252     504 |    0.1    5.0    1.4
136  |   126 |    1621 |    3484     252    3484 |     504     252     504 |    0.2    4.0    1.2
137  |   128 |    1633 |    3523     253    3523 |     506     253     506 |    0.1    5.1    1.4
138  |   128 |    2153 |    3526     253    3526 |     507     253     507 |    0.1    5.1    1.4
139  |   127 |    2138 |    3505     251    3505 |     503     251     503 |    0.1    7.4    1.6
140  |   127 |    1365 |    3004     251    3004 |     504     251     504 |    0.1    4.4    1.3
141  |   128 |    1650 |    3528     254    3528 |     510     254     510 |    0.1    4.4    1.3
142  |   128 |    2158 |    3529     253    3529 |     506     253     506 |    0.1    5.5    1.8
143  |   128 |    2156 |    3519     252    3519 |     505     253     505 |    0.2    5.7    1.6
144  |   128 |    2156 |    3524     253    3524 |     506     253     506 |    0.1    6.1    1.9
145  |   128 |    2135 |    3022     253    3022 |     505     253     505 |    0.2    4.1    1.3
146  |   128 |    2154 |    3531     253    3531 |     506     253     506 |    0.1    5.5    1.5
147  |   128 |    2139 |    3524     252    3524 |     505     252     505 |    0.1    5.9    1.6
148  |   127 |    2139 |    3512     252    3512 |     504     252     504 |    0.1    5.3    1.5
149  |   128 |    2152 |    3513     253    3513 |     506     253     506 |    0.1    5.0    1.4
150  |   128 |    1900 |    3531     254    3531 |     508     254     508 |    0.1    4.2    1.3
151  |   128 |    2162 |    3533     254    3533 |     508     254     508 |    0.1    5.5    1.5
152  |   127 |    2121 |    3007     252    3007 |     504     252     504 |    0.1    3.9    1.3
153  |   128 |    2144 |    3503     252    3503 |     504     252     504 |    0.1    5.2    1.5
154  |   128 |    2142 |    3520     253    3520 |     506     253     506 |    0.1    5.5    1.5
155  |   128 |    2154 |    3526     253    3526 |     507     253     507 |    0.1    5.6    1.5
156  |   127 |    1610 |    3000     251    3000 |     503     251     503 |    0.1    4.0    1.2
157  |   128 |    2143 |    3016     252    3016 |     503     252     503 |    0.1    4.1    1.3
158  |   128 |    1656 |    3536     254    3536 |     507     254     507 |    0.1    4.9    1.4
159  |   128 |    1497 |    3517     253    3517 |     506     253     506 |    0.1    5.2    1.5
160  |   128 |    2152 |    3524     253    3524 |     507     253     507 |    0.1    5.1    1.4
161  |   128 |    2136 |    3515     254    3515 |     509     254     509 |    0.1    5.0    1.5
162  |   128 |    2159 |    3531     253    3531 |     506     253     506 |    0.1    5.2    1.5
163  |   127 |    2136 |    3506     251    3506 |     503     251     503 |    0.1    5.4    1.5
164  |   128 |    1758 |    3526     253    3526 |     506     253     506 |    0.1    5.6    1.6
165  |   128 |    2159 |    3526     253    3526 |     507     253     507 |    0.1    5.4    1.5
166  |   128 |    2157 |    3524     253    3524 |     505     253     505 |    0.1    5.2    1.5
167  |   128 |    2117 |    3450     252    3450 |     504     252     504 |    0.1    5.0    1.4
168  |   128 |    2131 |    3014     252    3014 |     505     252     505 |    0.1    4.0    1.2
169  |   128 |    2158 |    3530     254    3530 |     507     253     507 |    0.1    5.3    1.5
170  |   127 |    1641 |    3495     253    3495 |     508     253     508 |    0.1    4.0    1.2
171  |   128 |    1391 |    3521     254    3521 |     509     254     509 |    0.1    5.2    1.4
172  |   126 |    2128 |    3500     251    3500 |     503     251     503 |    0.1    5.2    1.4
173  |   126 |    2126 |    3506     251    3506 |     503     252     503 |    0.1    5.2    1.4
174  |   128 |    2166 |    3537     253    3537 |     507     253     507 |    0.1    5.4    1.5
175  |   128 |    2166 |    3532     253    3532 |     507     253     507 |    0.1    4.9    1.4
176  |   127 |    2145 |    3514     253    3514 |     506     253     506 |    0.1    5.1    1.4
177  |   128 |    2158 |    3524     253    3524 |     506     253     506 |    0.1    5.6    1.5
178  |   127 |    1380 |    3502     252    3502 |     505     252     505 |    0.1    4.3    1.3
179  |   128 |    2156 |    3524     253    3524 |     508     253     508 |    0.1    5.2    1.5
180  |   128 |    2147 |    3503     252    3503 |     505     252     505 |    0.1    5.6    1.4
181  |   128 |    2158 |    3523     253    3523 |     506     253     506 |    0.1    5.2    1.5
182  |   127 |    1386 |    3507     252    3507 |     505     252     505 |    0.1    5.3    1.6
183  |   128 |    1379 |    3514     253    3514 |     507     253     507 |    0.1    5.0    1.4
184  |   128 |    2164 |    3531     254    3531 |     507     254     507 |    0.1    5.1    1.5
185  |   128 |    2147 |    3524     253    3524 |     505     253     505 |    0.1    5.2    1.5
186  |   127 |    2149 |    3518     252    3518 |     505     252     505 |    0.1    5.0    1.4
187  |   127 |    1622 |    3465     253    3465 |     505     253     505 |    0.1    4.1    1.2
188  |   128 |    2162 |    3533     253    3533 |     507     253     507 |    0.1    5.6    1.6
189  |   128 |    2156 |    3523     254    3523 |     509     254     509 |    0.1    5.2    1.4
190  |   128 |    2151 |    3515     253    3515 |     507     253     507 |    0.1    5.0    1.5
191  |   128 |    2146 |    3518     253    3518 |     506     253     506 |    0.1    5.5    1.5
192  |   128 |    2162 |    3523     254    3523 |     509     254     509 |    0.1    5.5    1.5
193  |   128 |    1484 |    2985     252    2985 |     504     252     504 |    0.1    4.2    1.3
194  |   128 |    1908 |    3536     253    3536 |     507     253     507 |    0.1    5.3    1.5
195  |   127 |    2150 |    3523     253    3523 |     505     253     505 |    0.1    5.3    1.4
196  |   128 |    2159 |    3538     254    3538 |     508     254     508 |    0.1    5.1    1.4
197  |   127 |    1729 |    3469     253    3469 |     506     253     506 |    0.1    4.0    1.2
198  |   128 |    2151 |    3516     253    3516 |     506     253     506 |    0.1    5.2    1.4
199  |   128 |    2158 |    3524     254    3524 |     507     254     507 |    0.1    5.4    1.5
200  |   128 |    2146 |    3511     251    3511 |     504     251     504 |    0.1    5.0    1.4
201  |   128 |    2168 |    3518     255    3518 |     510     255     510 |    0.1    5.1    1.5
202  |   126 |    2100 |    2968     252    2968 |     504     252     504 |    0.1    3.9    1.2
203  |   128 |    2142 |    3496     252    3496 |     504     252     504 |    0.1    5.2    1.5
204  |   128 |    2157 |    3528     253    3528 |     506     253     506 |    0.1    5.4    1.5
205  |   128 |    1376 |    3014     253    3014 |     505     253     505 |    0.1    4.2    1.3
206  |   128 |    2165 |    3535     253    3535 |     507     253     507 |    0.1    5.3    1.5
207  |   128 |    2105 |    2991     252    2991 |     504     252     504 |    0.1    3.9    1.3
208  |   128 |    2149 |    3021     252    3021 |     504     252     504 |    0.1    4.1    1.3
209  |   127 |    1387 |    3480     253    3480 |     507     253     507 |    0.1    4.1    1.3
210  |   127 |    2148 |    3521     252    3521 |     505     252     505 |    0.1    5.3    1.6
211  |   128 |    2154 |    3521     253    3521 |     506     253     506 |    0.1    5.3    1.4
212  |   128 |    2148 |    3505     252    3505 |     504     252     504 |    0.1    5.1    1.5
213  |   128 |    2092 |    2973     252    2973 |     506     252     506 |    0.1    4.0    1.3
214  |   128 |    2161 |    3524     253    3524 |     507     253     507 |    0.1    5.2    1.5
215  |   127 |    2149 |    3512     253    3512 |     506     253     506 |    0.1    5.1    1.5
216  |   128 |    2160 |    3527     253    3527 |     506     253     506 |    0.1    5.7    1.6
217  |   128 |    1366 |    2991     252    2991 |     504     252     504 |    0.1    4.0    1.2
218  |   127 |    2142 |    3510     252    3510 |     504     252     504 |    0.1    5.1    1.5
219  |   128 |    2154 |    3526     253    3526 |     505     253     505 |    0.1    5.1    1.5
220  |   128 |    2140 |    3520     252    3520 |     505     252     505 |    0.1    5.3    1.4
221  |   128 |    2144 |    3502     252    3502 |     505     252     505 |    0.1    5.1    1.5
222  |   128 |    2160 |    3519     253    3519 |     505     253     505 |    0.1    5.0    1.4
223  |   128 |    2156 |    3519     253    3519 |     506     253     506 |    0.1    5.5    1.5
224  |   128 |    2136 |    3485     252    3485 |     504     252     504 |    0.1    5.0    1.4
225  |   127 |    2151 |    3519     253    3519 |     506     253     506 |    0.1    5.3    1.5
226  |   128 |    2149 |    3522     253    3522 |     506     253     506 |    0.1    5.3    1.5
227  |   128 |    2150 |    3514     253    3514 |     507     253     507 |    0.1    5.2    1.5
228  |   128 |    2150 |    3521     253    3521 |     507     253     507 |    0.1    5.2    1.5
229  |   127 |    2142 |    3511     252    3511 |     503     252     503 |    0.1    5.4    1.5
230  |   125 |    2107 |    2990     251    2990 |     501     251     501 |    0.1    4.0    1.2
231  |   128 |    1765 |    3517     252    3517 |     504     252     504 |    0.1    4.0    1.2
232  |   128 |    1648 |    3531     254    3531 |     509     254     509 |    0.1    4.0    1.2
233  |   126 |    2108 |    2994     251    2994 |     502     251     502 |    0.1    4.0    1.2
234  |   128 |    2131 |    3474     252    3474 |     504     252     504 |    0.1    4.9    1.4
235  |   128 |    2163 |    3513     255    3513 |     510     255     510 |    0.1    5.3    1.4
236  |   128 |    2160 |    3530     253    3530 |     506     253     506 |    0.1    5.0    1.4
237  |   128 |    1750 |    3017     252    3017 |     504     252     504 |    0.1    4.0    1.2
238  |   128 |    2157 |    3534     253    3534 |     507     253     507 |    0.1    5.1    1.4
239  |   128 |    2145 |    3522     252    3522 |     505     252     505 |    0.1    5.3    1.5
240  |   128 |    2158 |    3520     253    3520 |     505     252     505 |    0.1    5.1    1.4
241  |   125 |    2112 |    2997     251    2997 |     502     251     502 |    0.1    3.8    1.2
242  |   127 |    2138 |    3507     251    3507 |     503     251     503 |    0.1    5.4    1.5
243  |   126 |    2116 |    3475     253    3475 |     506     253     506 |    0.1    7.2    2.0
244  |   128 |    2153 |    3521     252    3521 |     504     252     504 |    0.2    6.2    1.9
245  |   127 |    2146 |    3519     253    3519 |     505     253     505 |    0.2    6.1    1.5
246  |   128 |    2154 |    3522     253    3522 |     506     253     506 |    0.1    5.6    1.7
247  |   128 |    1655 |    3526     253    3526 |     507     253     507 |    0.1    5.6    1.6
248  |   128 |    2156 |    3527     253    3527 |     507     253     507 |    0.1    5.5    1.7
249  |   128 |    2136 |    3517     252    3517 |     504     252     504 |    0.2    4.4    1.2
250  |   128 |    2169 |    3531     255    3531 |     509     255     509 |    0.1    5.8    1.6
251  |   128 |    2167 |    3522     254    3522 |     509     254     509 |    0.1    5.5    1.5
252  |   127 |    2146 |    3516     252    3516 |     504     252     504 |    0.1    5.2    1.4
253  |   128 |    1386 |    3522     253    3522 |     507     253     507 |    0.1    5.3    1.5
254  |   127 |    2132 |    3015     252    3015 |     503     252     503 |    0.1    4.0    1.3
255  |   128 |    1645 |    3527     253    3527 |     506     253     506 |    0.1    5.2    1.5
256  |   127 |    2141 |    3514     253    3514 |     505     253     505 |    0.1    5.3    1.4
257  |   127 |    2132 |    3499     251    3499 |     503     251     503 |    0.1    5.1    1.4
258  |   128 |    2162 |    3527     253    3527 |     507     253     507 |    0.1    5.2    1.5
259  |   128 |    2133 |    3488     252    3488 |     504     252     504 |    0.1    4.1    1.3
260  |   128 |    2168 |    3533     254    3533 |     508     254     508 |    0.1    5.6    1.5
261  |   128 |    2149 |    3526     253    3526 |     505     253     505 |    0.1    5.4    1.5
262  |   128 |    2157 |    3504     254    3504 |     508     254     508 |    0.1    5.0    1.4
263  |   128 |    2134 |    3019     252    3019 |     504     252     504 |    0.1    4.4    1.3
264  |   128 |    1614 |    3003     252    3003 |     504     252     504 |    0.1    3.8    1.2
265  |   128 |    1364 |    3000     252    3000 |     505     252     505 |    0.1    4.1    1.2
266  |   128 |    2157 |    3522     253    3522 |     507     253     507 |    0.1    5.3    1.5
267  |   127 |    2128 |    3013     251    3013 |     503     251     503 |    0.1    4.3    1.3
268  |   128 |    2157 |    3522     254    3522 |     508     254     508 |    0.1    5.2    1.5
269  |   128 |    2154 |    3527     253    3527 |     506     253     506 |    0.1    5.3    1.5
270  |   127 |    2136 |    3509     252    3509 |     505     253     505 |    0.1    5.1    1.4
271  |   126 |    2126 |    3503     251    3503 |     502     251     502 |    0.1    5.1    1.4
272  |   128 |    1393 |    3529     253    3529 |     506     253     506 |    0.1    5.4    1.5
273  |   128 |    2148 |    3517     252    3517 |     505     252     505 |    0.1    5.3    1.5
274  |   128 |    2130 |    3477     252    3477 |     504     252     504 |    0.1    5.3    1.4
275  |   128 |    2166 |    3521     255    3521 |     510     255     510 |    0.1    5.1    1.5
276  |   128 |    2141 |    3496     252    3496 |     504     252     504 |    0.1    5.1    1.4
277  |   128 |    2142 |    3519     252    3519 |     505     253     505 |    0.1    5.3    1.5
278  |   128 |    1370 |    3000     252    3000 |     505     252     505 |    0.1    4.0    1.2
279  |   128 |    2165 |    3529     254    3529 |     509     254     509 |    0.1    5.6    1.5
280  |   127 |    2133 |    3507     252    3507 |     505     252     505 |    0.1    5.2    1.4
281  |   128 |    1377 |    3019     252    3019 |     505     252     505 |    0.1    4.1    1.3
282  |   128 |    2151 |    3503     253    3503 |     506     253     506 |    0.1    5.5    1.5
283  |   127 |    2138 |    3506     251    3506 |     503     251     503 |    0.1    5.3    1.4
284  |   128 |    2151 |    3529     253    3529 |     505     253     505 |    0.1    5.1    1.4
285  |   128 |    1620 |    3454     254    3454 |     507     254     507 |    0.1    3.9    1.3
286  |   128 |    2104 |    2991     252    2991 |     505     252     505 |    0.1    3.9    1.2
287  |   125 |    2106 |    2989     251    2989 |     502     251     502 |    0.1    4.2    1.3
288  |   128 |    2168 |    3533     254    3533 |     508     254     508 |    0.1    5.5    1.5
289  |   128 |    2153 |    3520     254    3520 |     508     254     508 |    0.1    5.1    1.4
290  |   128 |    2154 |    3525     253    3525 |     505     253     505 |    0.1    5.3    1.5
291  |   128 |    2164 |    3534     253    3534 |     507     253     507 |    0.1    5.3    1.5
292  |   128 |    2147 |    3519     252    3519 |     506     252     506 |    0.1    5.2    1.5
293  |   126 |    1868 |    3460     253    3460 |     505     253     505 |    0.1    4.0    1.2
294  |   128 |    1765 |    3523     253    3523 |     507     253     507 |    0.1    5.6    1.5
295  |   128 |    2156 |    3530     253    3530 |     507     253     507 |    0.1    5.4    1.5
296  |   128 |    2126 |    3012     253    3012 |     506     253     506 |    0.1    3.7    1.1
297  |   128 |    2168 |    3527     254    3527 |     509     254     509 |    0.1    5.2    1.4
298  |   126 |    1356 |    2991     251    2991 |     503     251     503 |    0.1    4.0    1.2
299  |   128 |    2134 |    3017     253    3017 |     506     253     506 |    0.1    4.0    1.2
300  |   128 |    2159 |    3519     254    3519 |     507     254     507 |    0.1    5.3    1.5
301  |   128 |    2161 |    3528     253    3528 |     507     253     507 |    0.1    5.6    1.5
302  |   128 |    2166 |    3521     254    3521 |     509     254     509 |    0.1    5.2    1.5
303  |   128 |    1746 |    3520     252    3520 |     504     252     504 |    0.1    5.3    1.5
304  |   128 |    2146 |    3518     252    3518 |     506     252     506 |    0.1    5.3    1.5
305  |   127 |    2144 |    3518     252    3518 |     505     252     505 |    0.1    5.3    1.5
306  |   128 |    2149 |    3518     253    3518 |     506     253     506 |    0.1    5.2    1.5
307  |   128 |    2149 |    3507     252    3507 |     505     252     505 |    0.1    4.8    1.4
308  |   128 |    2154 |    3512     252    3512 |     507     253     507 |    0.1    4.9    1.4
309  |   128 |    2150 |    3525     253    3525 |     506     253     506 |    0.1    5.1    1.4
310  |   128 |    1881 |    3524     253    3524 |     506     253     506 |    0.1    4.9    1.4
311  |   128 |    2163 |    3529     254    3529 |     508     254     508 |    0.1    5.2    1.5
312  |   128 |    2152 |    3511     253    3511 |     507     253     507 |    0.1    5.4    1.5
313  |   128 |    1380 |    3515     253    3515 |     506     253     506 |    0.1    5.4    1.4
