=== MLLL vs HNF Intermediate Bit Size Benchmark ===
Level: 1, Norm bitsize: 127, Iterations: 500
GRAM prealloc (Phase 2 candidate B): ON
GRAM fp       (Phase 2 candidate C): OFF

Generating 500 random ideal lattice pairs (bitsize=127)...
Mode: alg2
  Set 1: 654.09 ms
  Set 2: 667.64 ms
Generation done.

T    |   Inp |  HNFint | MLLLtot   MLLLv   MLLLg |  GRMtot    GRMv    GRMg |  HNFms MLLLms  GRMms
45   |   127 |    2146 |    3515     253    3515 |     506     253     506 |    0.1    5.0    0.4
46   |   128 |    2152 |    3511     253    3511 |     506     253     506 |    0.1    5.1    0.4
47   |   127 |    2133 |    3504     251    3504 |     504     252     504 |    0.1    5.0    0.4
48   |   128 |    2161 |    3521     253    3521 |     506     253     506 |    0.1    5.5    0.5
49   |   128 |    2162 |    3523     253    3523 |     507     253     507 |    0.1    5.2    0.5
50   |   128 |    1609 |    2995     252    2995 |     503     252     503 |    0.1    4.1    0.4
51   |   128 |    2159 |    3530     254    3530 |     508     254     508 |    0.1    5.2    0.4
52   |   128 |    2163 |    3536     254    3536 |     508     254     508 |    0.1    5.2    0.4
53   |   128 |    2138 |    3493     252    3493 |     504     252     504 |    0.1    5.4    0.5
54   |   128 |    2168 |    3531     254    3531 |     508     254     508 |    0.1    5.1    0.5
55   |   127 |    2146 |    3509     252    3509 |     505     252     505 |    0.1    5.2    0.4
56   |   128 |    2167 |    3538     254    3538 |     507     254     507 |    0.1    5.1    0.4
57   |   127 |    1573 |    2936     251    2936 |     504     251     504 |    0.1    4.0    0.4
58   |   128 |    2167 |    3535     254    3535 |     508     254     508 |    0.1    5.4    0.5
59   |   128 |    1636 |    3514     253    3514 |     507     253     507 |    0.1    5.0    0.4
60   |   128 |    2159 |    3530     253    3530 |     506     253     506 |    0.1    5.2    0.4
61   |   128 |    2161 |    3530     253    3530 |     506     253     506 |    0.1    5.1    0.4
62   |   127 |    2132 |    3016     251    3016 |     503     251     503 |    0.1    4.1    0.4
63   |   128 |    2157 |    3032     253    3032 |     506     253     506 |    0.1    4.0    0.4
64   |   128 |    2161 |    3534     253    3534 |     507     253     507 |    0.1    5.4    0.5
65   |   128 |    2156 |    3522     253    3522 |     507     253     507 |    0.1    5.1    0.4
66   |   127 |    2135 |    3519     253    3519 |     505     253     505 |    0.1    5.2    0.4
67   |   127 |    2132 |    3513     252    3513 |     504     252     504 |    0.1    5.3    0.4
68   |   128 |    2157 |    3521     253    3521 |     507     253     507 |    0.1    5.1    0.4
69   |   128 |    2159 |    3530     253    3530 |     506     253     506 |    0.1    5.4    0.4
70   |   128 |    2146 |    3520     252    3520 |     505     252     505 |    0.1    5.5    0.4
71   |   128 |    2162 |    3529     253    3529 |     506     253     506 |    0.1    5.2    0.4
72   |   128 |    1623 |    3529     254    3529 |     508     254     508 |    0.1    5.0    0.5
73   |   126 |    2123 |    3500     251    3500 |     502     251     502 |    0.1    5.1    0.5
74   |   128 |    2135 |    3522     252    3522 |     505     252     505 |    0.1    5.2    0.4
75   |   127 |    2132 |    3498     252    3498 |     505     252     505 |    0.1    4.9    0.4
76   |   128 |    2154 |    3513     253    3513 |     509     253     509 |    0.1    5.2    0.4
77   |   128 |    1410 |    3487     255    3487 |     511     255     511 |    0.1    4.2    0.4
78   |   127 |    2130 |    3500     251    3500 |     502     251     502 |    0.1    5.1    0.4
79   |   128 |    2167 |    3528     254    3528 |     508     254     508 |    0.1    5.3    0.5
80   |   128 |    2159 |    3528     253    3528 |     506     253     506 |    0.1    5.4    0.5
81   |   128 |    2124 |    3470     252    3470 |     504     252     504 |    0.1    5.1    0.4
82   |   128 |    2116 |    3003     252    3003 |     505     252     505 |    0.1    4.0    0.4
83   |   127 |    2141 |    3514     252    3514 |     505     252     505 |    0.1    5.1    0.5
84   |   127 |    2134 |    3509     251    3509 |     504     251     504 |    0.1    5.3    0.4
85   |   128 |    2158 |    3523     253    3523 |     507     253     507 |    0.1    5.2    0.5
86   |   128 |    2161 |    3520     254    3520 |     508     254     508 |    0.2    5.2    0.4
87   |   128 |    2164 |    3528     254    3528 |     508     254     508 |    0.1    5.2    0.4
88   |   128 |    2134 |    3484     252    3484 |     504     252     504 |    0.1    5.1    0.4
89   |   127 |    2122 |    3010     251    3010 |     503     251     503 |    0.1    3.9    0.4
90   |   128 |    2148 |    3522     253    3522 |     505     253     505 |    0.1    5.3    0.4
91   |   128 |    1614 |    3524     253    3524 |     506     253     506 |    0.1    5.3    0.4
92   |   128 |    2155 |    3517     252    3517 |     505     252     505 |    0.1    5.0    0.5
93   |   127 |    2123 |    3010     252    3010 |     504     252     504 |    0.1    4.0    0.4
94   |   127 |    2143 |    3509     252    3509 |     506     252     506 |    0.1    5.2    0.5
95   |   128 |    2160 |    3533     253    3533 |     507     253     507 |    0.1    5.4    0.5
96   |   128 |    2102 |    3484     252    3484 |     503     252     503 |    0.1    3.9    0.4
97   |   128 |    2139 |    3517     252    3517 |     506     253     506 |    0.1    5.1    0.4
98   |   128 |    2160 |    3529     253    3529 |     506     253     506 |    0.1    5.2    0.5
99   |   128 |    2164 |    3538     253    3538 |     507     253     507 |    0.1    5.2    0.4
100  |   128 |    2139 |    3517     252    3517 |     505     252     505 |    0.1    5.1    0.4
101  |   128 |    2153 |    3529     253    3529 |     506     253     506 |    0.1    5.3    0.5
102  |   128 |    2156 |    3515     254    3515 |     509     254     509 |    0.1    4.9    0.5
103  |   128 |    1757 |    3511     252    3511 |     504     252     504 |    0.1    4.3    0.4
104  |   128 |    2116 |    3447     252    3447 |     504     252     504 |    0.1    4.8    0.4
105  |   128 |    2158 |    3516     253    3516 |     507     253     507 |    0.1    5.2    0.4
106  |   127 |    2134 |    3018     253    3018 |     506     253     506 |    0.1    4.1    0.4
107  |   128 |    2165 |    3536     254    3536 |     508     254     508 |    0.1    5.5    0.5
108  |   128 |    1762 |    3527     253    3527 |     506     253     506 |    0.1    4.2    0.4
109  |   128 |    1391 |    3527     254    3527 |     507     254     507 |    0.1    5.1    0.4
110  |   127 |    2136 |    3504     252    3504 |     503     252     503 |    0.1    5.0    0.4
111  |   128 |    1609 |    2994     252    2994 |     505     252     505 |    0.1    3.9    0.4
112  |   127 |    2127 |    3514     252    3514 |     504     252     504 |    0.1    5.0    0.5
113  |   128 |    2158 |    3528     253    3528 |     506     253     506 |    0.1    5.2    0.4
114  |   128 |    2140 |    3516     253    3516 |     506     253     506 |    0.1    5.2    0.4
115  |   127 |    2132 |    3496     251    3496 |     503     251     503 |    0.1    5.2    0.5
116  |   128 |    2147 |    3518     252    3518 |     504     252     504 |    0.1    5.4    0.5
117  |   127 |    1756 |    3497     252    3497 |     506     252     506 |    0.1    4.3    0.4
118  |   128 |    2150 |    3525     253    3525 |     506     253     506 |    0.1    5.4    0.4
119  |   128 |    2164 |    3526     253    3526 |     507     253     507 |    0.2    5.3    0.4
120  |   128 |    2138 |    3523     253    3523 |     505     253     505 |    0.1    5.2    0.4
121  |   128 |    2144 |    3518     253    3518 |     506     253     506 |    0.1    5.5    0.5
122  |   128 |    2164 |    3526     254    3526 |     510     255     510 |    0.1    5.3    0.5
123  |   127 |    2132 |    3513     251    3513 |     503     252     503 |    0.1    5.0    0.4
124  |   128 |    2150 |    3513     252    3513 |     505     252     505 |    0.1    5.1    0.4
125  |   128 |    2148 |    3512     253    3512 |     505     253     505 |    0.1    5.3    0.5
126  |   128 |    2166 |    3525     254    3525 |     509     254     509 |    0.1    5.1    0.4
127  |   128 |    2122 |    3017     252    3017 |     504     252     504 |    0.1    4.0    0.4
128  |   128 |    2157 |    3527     253    3527 |     506     253     506 |    0.1    5.4    0.4
129  |   125 |    1595 |    2981     251    2981 |     501     251     501 |    0.1    4.1    0.4
130  |   128 |    2150 |    3512     252    3512 |     504     252     504 |    0.1    5.1    0.4
131  |   128 |    2151 |    3524     253    3524 |     506     253     506 |    0.1    5.4    0.5
132  |   127 |    2132 |    3503     251    3503 |     503     251     503 |    0.1    5.2    0.4
133  |   127 |    2144 |    3514     251    3514 |     504     251     504 |    0.1    5.0    0.4
134  |   127 |    2137 |    3506     252    3506 |     507     252     507 |    0.1    4.1    0.4
135  |   128 |    2107 |    2994     252    2994 |     504     252     504 |    0.1    4.1    0.4
136  |   128 |    2146 |    3514     253    3514 |     507     253     507 |    0.1    4.1    0.4
137  |   128 |    2165 |    3533     254    3533 |     508     254     508 |    0.1    5.3    0.5
138  |   128 |    2150 |    3526     253    3526 |     507     253     507 |    0.1    5.3    0.5
139  |   128 |    2161 |    3528     253    3528 |     507     253     507 |    0.1    5.3    0.4
140  |   128 |    2153 |    3515     253    3515 |     506     253     506 |    0.1    5.0    0.4
141  |   127 |    2146 |    3516     252    3516 |     505     252     505 |    0.1    5.1    0.4
142  |   127 |    2144 |    3511     252    3511 |     505     252     505 |    0.1    5.4    0.5
143  |   128 |    2164 |    3537     253    3537 |     507     253     507 |    0.1    5.3    0.4
144  |   128 |    1389 |    3520     253    3520 |     506     253     506 |    0.1    4.1    0.4
145  |   126 |    1360 |    2997     251    2997 |     502     251     502 |    0.1    4.2    0.4
146  |   128 |    2162 |    3538     253    3538 |     507     253     507 |    0.1    5.3    0.4
147  |   128 |    2161 |    3513     254    3513 |     508     254     508 |    0.1    4.9    0.4
148  |   127 |    2138 |    3520     252    3520 |     505     252     505 |    0.1    5.2    0.4
149  |   128 |    2153 |    3519     252    3519 |     504     252     504 |    0.1    5.6    0.5
150  |   127 |    2104 |    3436     251    3436 |     503     251     503 |    0.1    4.9    0.4
151  |   128 |    2164 |    3537     254    3537 |     507     254     507 |    0.1    5.2    0.4
152  |   128 |    1391 |    3529     254    3529 |     508     254     508 |    0.1    5.2    0.4
153  |   127 |    2103 |    2990     252    2990 |     504     252     504 |    0.1    3.9    0.4
154  |   127 |    2128 |    3491     251    3491 |     503     251     503 |    0.1    5.1    0.4
155  |   128 |    2146 |    3520     252    3520 |     506     252     506 |    0.1    5.1    0.4
156  |   128 |    2164 |    3529     254    3529 |     508     254     508 |    0.1    5.3    0.4
157  |   128 |    2159 |    3520     254    3520 |     508     254     508 |    0.1    5.4    0.5
158  |   128 |    1645 |    3507     254    3507 |     509     254     509 |    0.1    4.1    0.4
159  |   128 |    1620 |    3495     253    3495 |     506     253     506 |    0.1    4.0    0.4
160  |   128 |    1891 |    3509     252    3509 |     504     252     504 |    0.1    4.2    0.4
161  |   128 |    2149 |    3505     252    3505 |     505     252     505 |    0.1    5.3    0.4
162  |   127 |    2138 |    3509     252    3509 |     504     252     504 |    0.1    5.4    0.4
163  |   127 |    2149 |    3523     252    3523 |     504     252     504 |    0.1    5.4    0.5
164  |   126 |    2123 |    3505     252    3505 |     504     252     504 |    0.1    5.2    0.4
165  |   128 |    1744 |    3001     252    3001 |     505     252     505 |    0.1    4.0    0.4
166  |   128 |    2159 |    3531     254    3531 |     507     254     507 |    0.1    5.6    0.5
167  |   126 |    2124 |    3008     251    3008 |     502     251     502 |    0.1    4.2    0.4
168  |   128 |    2159 |    3527     253    3527 |     507     253     507 |    0.1    5.0    0.4
169  |   128 |    2165 |    3538     253    3538 |     507     254     507 |    0.1    5.4    0.5
170  |   128 |    2155 |    3519     252    3519 |     505     252     505 |    0.1    5.2    0.4
171  |   128 |    2159 |    3517     254    3517 |     508     254     508 |    0.1    5.0    0.4
172  |   127 |    1491 |    3514     252    3514 |     505     252     505 |    0.1    5.1    0.4
173  |   128 |    2163 |    3533     253    3533 |     507     253     507 |    0.1    5.2    0.4
174  |   128 |    2167 |    3532     254    3532 |     508     254     508 |    0.1    5.1    0.5
175  |   128 |    2149 |    3515     252    3515 |     504     252     504 |    0.1    5.3    0.5
176  |   127 |    2134 |    3510     251    3510 |     504     252     504 |    0.1    5.0    0.4
177  |   128 |    1391 |    3515     254    3515 |     508     254     508 |    0.1    5.2    0.5
178  |   128 |    2155 |    3526     254    3526 |     508     254     508 |    0.1    4.9    0.4
179  |   128 |    2157 |    3511     254    3511 |     507     254     507 |    0.1    5.0    0.5
180  |   128 |    2163 |    3522     254    3522 |     507     254     507 |    0.1    5.3    0.5
181  |   128 |    2154 |    3519     253    3519 |     505     253     505 |    0.1    5.4    0.5
182  |   128 |    1505 |    3526     253    3526 |     507     253     507 |    0.1    5.1    0.4
183  |   127 |    2149 |    3524     252    3524 |     505     252     505 |    0.1    5.2    0.5
184  |   128 |    2158 |    3528     253    3528 |     507     253     507 |    0.1    5.0    0.4
185  |   128 |    1498 |    3526     253    3526 |     506     253     506 |    0.1    5.3    0.5
186  |   128 |    1623 |    3518     253    3518 |     505     252     505 |    0.1    5.3    0.5
187  |   127 |    2141 |    3515     252    3515 |     504     252     504 |    0.1    5.3    0.4
188  |   128 |    1749 |    3515     252    3515 |     504     252     504 |    0.1    5.1    0.4
189  |   128 |    2165 |    3529     253    3529 |     507     253     507 |    0.1    5.1    0.4
190  |   128 |    1508 |    3032     253    3032 |     506     253     506 |    0.1    4.0    0.4
191  |   128 |    1480 |    2975     252    2975 |     506     252     506 |    0.1    3.9    0.4
192  |   128 |    2152 |    3517     252    3517 |     505     252     505 |    0.1    5.1    0.4
193  |   128 |    2158 |    3522     254    3522 |     507     254     507 |    0.1    5.5    0.5
194  |   128 |    2150 |    3526     253    3526 |     505     253     505 |    0.1    5.1    0.4
195  |   128 |    1897 |    3493     255    3493 |     510     255     510 |    0.1    4.4    0.4
196  |   128 |    1904 |    3509     254    3509 |     508     254     508 |    0.1    4.2    0.4
197  |   128 |    2152 |    3512     253    3512 |     506     253     506 |    0.1    5.2    0.5
198  |   128 |    2170 |    3539     254    3539 |     508     254     508 |    0.1    5.4    0.4
199  |   128 |    1505 |    3525     253    3525 |     505     253     505 |    0.1    5.4    0.5
200  |   127 |    2126 |    3488     251    3488 |     503     251     503 |    0.1    4.9    0.4
201  |   128 |    2159 |    3526     253    3526 |     506     253     506 |    0.1    5.2    0.4
202  |   128 |    2161 |    3532     253    3532 |     507     254     507 |    0.1    5.6    0.5
203  |   126 |    2122 |    3006     251    3006 |     502     251     502 |    0.1    4.0    0.4
204  |   127 |    2120 |    3008     251    3008 |     503     251     503 |    0.1    4.1    0.4
205  |   128 |    1503 |    3523     254    3523 |     507     254     507 |    0.1    5.3    0.5
206  |   127 |    2140 |    3502     252    3502 |     504     252     504 |    0.1    5.4    0.5
207  |   128 |    2166 |    3534     254    3534 |     507     254     507 |    0.1    5.4    0.5
208  |   128 |    2148 |    3022     252    3022 |     505     252     505 |    0.1    4.0    0.4
209  |   127 |    2123 |    3012     252    3012 |     504     252     504 |    0.1    4.0    0.4
210  |   128 |    2154 |    3510     253    3510 |     506     253     506 |    0.1    5.0    0.4
211  |   128 |    1386 |    3522     254    3522 |     507     254     507 |    0.1    4.8    0.4
212  |   127 |    1377 |    3510     251    3510 |     504     252     504 |    0.1    5.0    0.4
213  |   128 |    2153 |    3519     254    3519 |     510     254     510 |    0.1    4.9    0.4
214  |   128 |    1394 |    3533     254    3533 |     508     254     508 |    0.1    5.4    0.4
215  |   125 |    2107 |    2987     251    2987 |     501     251     501 |    0.1    4.0    0.4
216  |   128 |    2156 |    3523     253    3523 |     506     253     506 |    0.1    5.4    0.5
217  |   128 |    2157 |    3526     254    3526 |     507     254     507 |    0.1    5.2    0.4
218  |   128 |    2142 |    3522     253    3522 |     506     253     506 |    0.1    5.1    0.4
219  |   128 |    2152 |    3528     254    3528 |     507     254     507 |    0.1    5.2    0.4
220  |   127 |    1359 |    2993     251    2993 |     502     251     502 |    0.1    3.9    0.4
221  |   128 |    2117 |    3001     252    3001 |     504     252     504 |    0.1    4.1    0.4
222  |   127 |    2134 |    3500     251    3500 |     503     251     503 |    0.1    5.3    0.4
223  |   128 |    2160 |    3528     253    3528 |     506     253     506 |    0.1    5.4    0.5
224  |   128 |    2153 |    3522     253    3522 |     506     253     506 |    0.1    5.3    0.4
225  |   127 |    2129 |    3491     253    3491 |     506     253     506 |    0.1    4.1    0.4
226  |   128 |    1649 |    3539     253    3539 |     507     253     507 |    0.1    4.0    0.4
227  |   128 |    2150 |    3518     252    3518 |     504     252     504 |    0.1    5.0    0.5
228  |   127 |    2148 |    3523     252    3523 |     506     253     506 |    0.1    5.5    0.5
229  |   128 |    1769 |    3525     254    3525 |     508     254     508 |    0.1    5.6    0.5
230  |   128 |    1717 |    2978     253    2978 |     505     252     505 |    0.1    3.8    0.4
231  |   127 |    2137 |    3504     251    3504 |     503     251     503 |    0.1    5.1    0.5
232  |   127 |    2121 |    3487     251    3487 |     502     251     502 |    0.1    4.8    0.4
233  |   128 |    2143 |    3517     253    3517 |     505     253     505 |    0.1    5.2    0.4
234  |   128 |    2148 |    3511     252    3511 |     504     252     504 |    0.1    5.0    0.4
235  |   127 |    2146 |    3520     253    3520 |     505     253     505 |    0.1    5.3    0.4
236  |   128 |    2167 |    3533     253    3533 |     507     253     507 |    0.1    5.4    0.4
237  |   128 |    2163 |    3516     254    3516 |     508     254     508 |    0.1    5.4    0.5
238  |   128 |    2157 |    3524     253    3524 |     507     253     507 |    0.1    5.3    0.5
239  |   127 |    1385 |    3513     253    3513 |     506     253     506 |    0.1    5.1    0.4
240  |   127 |    2127 |    3491     251    3491 |     503     251     503 |    0.1    5.1    0.4
241  |   128 |    2162 |    3537     254    3537 |     508     254     508 |    0.1    5.0    0.4
242  |   128 |    2144 |    3523     253    3523 |     505     253     505 |    0.1    5.2    0.4
243  |   127 |    2152 |    3522     253    3522 |     506     253     506 |    0.1    5.3    0.4
244  |   127 |    2152 |    3518     252    3518 |     505     253     505 |    0.1    5.3    0.5
245  |   127 |    2148 |    3524     253    3524 |     505     253     505 |    0.1    5.0    0.4
246  |   128 |    2168 |    3533     253    3533 |     507     253     507 |    0.1    5.4    0.4
247  |   125 |    2102 |    2982     251    2982 |     501     251     501 |    0.1    3.8    0.4
248  |   128 |    2169 |    3525     254    3525 |     509     254     509 |    0.1    5.2    0.4
249  |   128 |    2163 |    3532     253    3532 |     506     253     506 |    0.1    5.8    0.5
250  |   128 |    2130 |    3513     252    3513 |     504     252     504 |    0.1    4.1    0.4
251  |   128 |    2125 |    3013     252    3013 |     504     252     504 |    0.1    4.2    0.4
252  |   128 |    2148 |    3509     252    3509 |     504     252     504 |    0.1    5.4    0.5
253  |   128 |    2156 |    3518     253    3518 |     506     253     506 |    0.1    4.9    0.4
254  |   128 |    1857 |    3477     253    3477 |     506     253     506 |    0.1    4.0    0.4
255  |   128 |    2150 |    3518     253    3518 |     507     253     507 |    0.1    5.0    0.4
256  |   128 |    2156 |    3519     254    3519 |     508     254     508 |    0.1    4.9    0.4
257  |   127 |    2141 |    3513     252    3513 |     505     252     505 |    0.1    5.1    0.5
258  |   128 |    2164 |    3530     253    3530 |     507     253     507 |    0.1    5.5    0.4
259  |   128 |    2162 |    3531     254    3531 |     508     254     508 |    0.1    5.3    0.4
260  |   127 |    2108 |    2994     251    2994 |     502     251     502 |    0.1    4.0    0.4
261  |   128 |    2164 |    3516     255    3516 |     510     255     510 |    0.1    5.4    0.4
262  |   128 |    2154 |    3523     253    3523 |     506     253     506 |    0.1    5.4    0.5
263  |   128 |    2161 |    3529     254    3529 |     507     254     507 |    0.1    5.4    0.4
264  |   126 |    2107 |    2990     250    2990 |     502     251     502 |    0.1    3.7    0.4
265  |   128 |    2159 |    3524     254    3524 |     507     254     507 |    0.1    5.2    0.5
266  |   128 |    2157 |    3531     253    3531 |     506     253     506 |    0.1    5.5    0.5
267  |   128 |    2146 |    3511     252    3511 |     504     252     504 |    0.1    5.1    0.4
268  |   128 |    2150 |    3517     253    3517 |     507     253     507 |    0.1    5.2    0.4
269  |   128 |    1481 |    2992     252    2992 |     504     252     504 |    0.1    3.9    0.4
270  |   126 |    2118 |    2998     251    2998 |     501     251     501 |    0.1    4.0    0.4
271  |   128 |    2150 |    3499     253    3499 |     508     253     508 |    0.1    5.2    0.4
272  |   128 |    2148 |    3509     252    3509 |     504     252     504 |    0.1    5.3    0.4
273  |   128 |    2149 |    3502     252    3502 |     505     252     505 |    0.1    5.3    0.4
274  |   128 |    2154 |    3524     254    3524 |     508     254     508 |    0.1    5.2    0.4
275  |   128 |    2154 |    3508     254    3508 |     507     254     507 |    0.1    5.0    0.4
276  |   127 |    2139 |    3510     252    3510 |     505     252     505 |    0.1    4.0    0.4
277  |   127 |    2140 |    3502     252    3502 |     504     252     504 |    0.1    4.8    0.4
278  |   128 |    2157 |    3522     253    3522 |     506     253     506 |    0.1    4.9    0.4
279  |   127 |    2144 |    3508     253    3508 |     505     253     505 |    0.1    5.4    0.5
280  |   128 |    2157 |    3522     253    3522 |     506     253     506 |    0.1    5.2    0.4
281  |   128 |    1890 |    3521     253    3521 |     506     253     506 |    0.1    4.4    0.4
282  |   128 |    2145 |    3501     252    3501 |     504     252     504 |    0.1    5.2    0.4
283  |   126 |    1361 |    2994     251    2994 |     501     251     501 |    0.1    3.9    0.4
284  |   128 |    2139 |    3495     252    3495 |     504     252     504 |    0.1    5.1    0.4
285  |   124 |    2097 |    2975     251    2975 |     501     251     501 |    0.1    3.9    0.4
286  |   127 |    2141 |    3512     251    3512 |     503     252     503 |    0.1    5.1    0.4
287  |   128 |    2158 |    3526     253    3526 |     505     253     505 |    0.1    5.4    0.4
288  |   128 |    2146 |    3519     252    3519 |     505     252     505 |    0.1    5.0    0.4
289  |   128 |    2162 |    3537     253    3537 |     506     253     506 |    0.1    5.1    0.4
290  |   128 |    2155 |    3527     253    3527 |     506     253     506 |    0.1    5.4    0.5
291  |   128 |    1768 |    3532     253    3532 |     508     254     508 |    0.1    4.9    0.4
292  |   127 |    2138 |    3515     252    3515 |     504     252     504 |    0.1    5.1    0.4
293  |   127 |    1378 |    3511     251    3511 |     505     253     505 |    0.1    5.1    0.4
294  |   126 |    2126 |    3489     251    3489 |     503     251     503 |    0.1    5.2    0.4
295  |   128 |    2161 |    3527     254    3527 |     508     254     508 |    0.1    5.3    0.4
296  |   128 |    2161 |    3536     253    3536 |     506     253     506 |    0.1    5.0    0.4
297  |   126 |    2116 |    3484     251    3484 |     502     251     502 |    0.1    4.9    0.4
298  |   128 |    2154 |    3030     253    3030 |     506     253     506 |    0.1    4.2    0.4
299  |   128 |    2149 |    3521     253    3521 |     506     253     506 |    0.1    5.5    0.5
300  |   127 |    2139 |    3517     252    3517 |     505     252     505 |    0.1    5.4    0.5
301  |   128 |    2146 |    3509     253    3509 |     507     253     507 |    0.1    4.9    0.4
302  |   125 |    2100 |    2982     251    2982 |     501     251     501 |    0.1    4.0    0.4
303  |   127 |    1495 |    3506     251    3506 |     505     253     505 |    0.1    5.0    0.4
304  |   128 |    2152 |    3529     253    3529 |     506     253     506 |    0.1    5.2    0.5
305  |   128 |    2153 |    3526     253    3526 |     507     253     507 |    0.1    5.2    0.5
306  |   127 |    2145 |    3517     253    3517 |     506     253     506 |    0.1    5.2    0.4
307  |   128 |    2162 |    3524     253    3524 |     508     253     508 |    0.1    5.0    0.4
308  |   127 |    2143 |    3516     252    3516 |     504     252     504 |    0.1    5.3    0.4
309  |   128 |    2163 |    3534     253    3534 |     507     253     507 |    0.1    5.3    0.4
310  |   128 |    2170 |    3521     255    3521 |     509     255     509 |    0.1    5.4    0.4
311  |   128 |    2143 |    3520     252    3520 |     506     253     506 |    0.1    5.2    0.4
312  |   128 |    2150 |    3523     253    3523 |     507     253     507 |    0.1    5.1    0.4
313  |   128 |    2154 |    3527     253    3527 |     506     253     506 |    0.1    5.3    0.5
