=== MLLL vs HNF Intermediate Bit Size Benchmark ===
Level: 3, Norm bitsize: 193, Iterations: 500
GRAM prealloc (Phase 2 candidate B): ON
GRAM fp       (Phase 2 candidate C): OFF

Generating 500 random ideal lattice pairs (bitsize=193)...
Mode: alg2
  Set 1: 2026.84 ms
  Set 2: 2124.40 ms
Generation done.

T    |   Inp |  HNFint | MLLLtot   MLLLv   MLLLg |  GRMtot    GRMv    GRMg |  HNFms MLLLms  GRMms
23   |   194 |    3274 |    5371     385    5371 |     770     385     770 |    0.1   12.9    0.8
24   |   193 |    3262 |    5346     384    5346 |     770     384     770 |    0.1   12.8    0.8
25   |   194 |    3280 |    5361     386    5361 |     771     386     771 |    0.2   12.7    0.7
26   |   194 |    3263 |    5357     385    5357 |     769     385     769 |    0.1   13.1    0.8
27   |   192 |    2083 |    4564     383    4564 |     766     383     766 |    0.1    9.6    0.7
28   |   194 |    2120 |    5373     384    5373 |     769     385     769 |    0.2    9.8    0.6
29   |   194 |    2296 |    5362     385    5362 |     770     385     770 |    0.1   12.7    0.7
30   |   194 |    3266 |    5364     385    5364 |     770     385     770 |    0.1   12.2    0.7
31   |   194 |    3261 |    5362     384    5362 |     768     384     768 |    0.1   12.4    0.7
32   |   194 |    2121 |    5370     385    5370 |     770     385     770 |    0.1    9.9    0.6
33   |   194 |    3281 |    5367     387    5367 |     775     387     775 |    0.1   12.2    0.7
34   |   193 |    3207 |    5281     385    5281 |     771     385     771 |    0.1    9.4    0.6
35   |   194 |    3279 |    5375     385    5375 |     770     385     770 |    0.1   13.2    0.7
36   |   193 |    3259 |    5358     384    5358 |     767     384     767 |    0.1   12.9    0.7
37   |   194 |    3268 |    5348     384    5348 |     768     384     768 |    0.2   12.3    0.7
38   |   194 |    3272 |    5362     384    5362 |     768     384     768 |    0.1   12.2    0.7
39   |   194 |    3267 |    5366     385    5366 |     769     385     769 |    0.2   12.4    0.7
40   |   194 |    3280 |    5376     385    5376 |     769     385     769 |    0.1   13.2    0.8
41   |   193 |    2092 |    4580     383    4580 |     767     383     767 |    0.1    9.0    0.6
42   |   194 |    3283 |    5374     386    5374 |     772     386     772 |    0.1   12.4    0.7
43   |   194 |    3267 |    5357     384    5357 |     767     384     767 |    0.1   12.6    0.7
44   |   194 |    3268 |    5351     384    5351 |     768     384     768 |    0.1   12.6    0.7
45   |   194 |    3272 |    5362     385    5362 |     770     385     770 |    0.1   12.0    0.7
46   |   193 |    3269 |    5360     384    5360 |     768     384     768 |    0.1   12.9    0.7
47   |   194 |    3267 |    5373     384    5373 |     769     384     769 |    0.1   12.7    0.7
48   |   194 |    3267 |    5369     386    5369 |     771     385     771 |    0.2    9.4    0.6
49   |   194 |    2280 |    4582     384    4582 |     768     384     768 |    0.1    9.1    0.6
50   |   194 |    3259 |    5362     384    5362 |     769     385     769 |    0.1   12.9    0.7
51   |   194 |    3283 |    5375     385    5375 |     771     385     771 |    0.1   12.7    0.7
52   |   194 |    3274 |    5376     385    5376 |     769     385     769 |    0.1   11.7    0.7
53   |   193 |    2673 |    5336     385    5336 |     769     385     769 |    0.1    9.5    0.6
54   |   192 |    2088 |    4587     383    4587 |     766     383     766 |    0.1    9.4    0.6
55   |   194 |    3270 |    5353     384    5353 |     770     384     770 |    0.1   13.2    0.7
56   |   194 |    2693 |    5365     385    5365 |     770     385     770 |    0.1    9.8    0.6
57   |   192 |    3251 |    5350     383    5350 |     767     383     767 |    0.1   12.7    0.7
58   |   194 |    3274 |    5374     385    5374 |     769     385     769 |    0.1   12.8    0.7
59   |   194 |    3251 |    5329     384    5329 |     767     384     767 |    0.2   13.0    0.7
60   |   194 |    3263 |    5358     385    5358 |     770     385     770 |    0.1    9.3    0.6
61   |   194 |    3282 |    5378     385    5378 |     770     385     770 |    0.1   12.9    0.8
62   |   194 |    3250 |    4598     384    4598 |     768     384     768 |    0.1    9.3    0.6
63   |   194 |    3283 |    5378     385    5378 |     770     385     770 |    0.1   12.1    0.7
64   |   194 |    2499 |    5371     385    5371 |     770     385     770 |    0.1    9.1    0.6
65   |   194 |    3252 |    4598     384    4598 |     769     384     769 |    0.1    9.2    0.6
66   |   194 |    3289 |    5379     386    5379 |     772     386     772 |    0.1   12.0    0.7
67   |   193 |    3230 |    4575     383    4575 |     767     383     767 |    0.1    8.9    0.6
68   |   194 |    3279 |    5372     385    5372 |     770     385     770 |    0.1   12.3    0.7
69   |   194 |    2117 |    5364     386    5364 |     772     386     772 |    0.1   12.3    0.7
70   |   192 |    3237 |    4583     383    4583 |     766     383     766 |    0.1    9.2    0.6
71   |   194 |    2657 |    4579     384    4579 |     768     384     768 |    0.2    9.1    0.6
72   |   193 |    3258 |    4601     384    4601 |     768     384     768 |    0.1    9.5    0.6
73   |   194 |    3265 |    4599     384    4599 |     767     384     767 |    0.1    9.6    0.6
74   |   194 |    3274 |    5365     385    5365 |     770     385     770 |    0.2   12.2    0.7
75   |   194 |    3272 |    5375     385    5375 |     770     385     770 |    0.1   12.2    0.7
76   |   194 |    3284 |    5375     386    5375 |     771     386     771 |    0.1   12.6    0.7
77   |   194 |    3280 |    5369     384    5369 |     769     385     769 |    0.1   12.3    0.7
78   |   194 |    3282 |    5374     385    5374 |     770     385     770 |    0.1   12.8    0.7
79   |   194 |    3273 |    5370     384    5370 |     769     384     769 |    0.2   12.7    0.7
80   |   194 |    3289 |    5360     387    5360 |     774     387     774 |    0.1   12.9    0.7
81   |   194 |    3230 |    4576     384    4576 |     768     384     768 |    0.1    9.5    0.6
82   |   194 |    3267 |    5371     384    5371 |     769     384     769 |    0.2   12.8    0.8
83   |   194 |    3286 |    5376     386    5376 |     772     386     772 |    0.2   12.4    0.7
84   |   194 |    2299 |    5374     385    5374 |     770     385     770 |    0.1   13.0    0.7
85   |   194 |    3288 |    5377     386    5377 |     772     386     772 |    0.1   12.5    0.7
86   |   194 |    3259 |    5344     384    5344 |     768     384     768 |    0.1   12.1    0.7
87   |   194 |    3282 |    5377     385    5377 |     769     385     769 |    0.1   12.8    0.7
88   |   193 |    2100 |    5363     384    5363 |     769     384     769 |    0.1   12.6    0.7
89   |   194 |    3289 |    5388     385    5388 |     772     385     772 |    0.2   12.9    0.8
90   |   194 |    2089 |    4576     383    4576 |     768     384     768 |    0.1    9.4    0.6
91   |   194 |    2486 |    4604     384    4604 |     768     384     768 |    0.2    9.6    0.7
92   |   192 |    3249 |    5347     383    5347 |     766     383     766 |    0.2   12.9    0.7
93   |   194 |    3263 |    5367     385    5367 |     769     385     769 |    0.2   12.6    0.7
94   |   193 |    3267 |    5356     385    5356 |     769     385     769 |    0.1   12.5    0.7
95   |   193 |    3260 |    5361     384    5361 |     769     384     769 |    0.1   12.8    0.7
96   |   194 |    3286 |    5375     386    5375 |     772     386     772 |    0.1   13.1    0.7
97   |   194 |    3277 |    5361     386    5361 |     774     386     774 |    0.1   12.1    0.7
98   |   194 |    3276 |    5359     385    5359 |     771     385     771 |    0.1   13.1    0.8
99   |   194 |    3284 |    5381     385    5381 |     770     385     770 |    0.1   12.2    0.7
100  |   194 |    3259 |    5363     384    5363 |     768     384     768 |    0.1   12.7    0.7
101  |   193 |    3267 |    5365     384    5365 |     769     384     769 |    0.1   12.8    0.7
102  |   193 |    3251 |    5343     384    5343 |     768     384     768 |    0.1   12.0    0.7
103  |   193 |    3269 |    5365     384    5365 |     768     384     768 |    0.1   12.5    0.7
104  |   194 |    3279 |    5373     385    5373 |     770     385     770 |    0.1   12.9    0.7
105  |   192 |    3240 |    5330     383    5330 |     766     383     766 |    0.1   12.7    0.7
106  |   194 |    3279 |    5370     384    5370 |     769     385     769 |    0.1   12.5    0.7
107  |   194 |    2108 |    5369     384    5369 |     769     384     769 |    0.1   13.0    0.7
108  |   192 |    3244 |    5348     383    5348 |     766     383     766 |    0.1   12.1    0.7
109  |   194 |    3283 |    5374     386    5374 |     772     386     772 |    0.2   12.2    0.7
110  |   194 |    3259 |    5338     384    5338 |     767     384     767 |    0.1   12.5    0.7
111  |   194 |    3274 |    5365     385    5365 |     770     385     770 |    0.1   13.1    0.7
112  |   194 |    2515 |    5381     385    5381 |     772     385     772 |    0.1   10.0    0.6
113  |   194 |    3284 |    5383     385    5383 |     770     385     770 |    0.2   12.4    0.7
114  |   194 |    3261 |    4603     385    4603 |     770     385     770 |    0.1    9.4    0.6
115  |   194 |    3285 |    5378     385    5378 |     770     385     770 |    0.1   13.0    0.7
116  |   191 |    3221 |    4557     383    4557 |     765     383     765 |    0.1    9.4    0.6
117  |   194 |    3268 |    5361     383    5361 |     767     383     767 |    0.1   12.6    0.7
118  |   193 |    2283 |    5360     384    5360 |     768     384     768 |    0.1   12.3    0.7
119  |   194 |    3279 |    5375     385    5375 |     769     385     769 |    0.1   12.3    0.7
120  |   194 |    3272 |    5367     385    5367 |     769     385     769 |    0.1   12.7    0.7
121  |   194 |    2470 |    4580     383    4580 |     768     384     768 |    0.1    9.2    0.6
122  |   194 |    3280 |    5364     385    5364 |     771     385     771 |    0.1   12.2    0.7
123  |   194 |    3277 |    5370     384    5370 |     768     384     768 |    0.1   12.6    0.7
124  |   193 |    3255 |    5354     384    5354 |     768     384     768 |    0.1   11.9    0.7
125  |   194 |    3288 |    5380     385    5380 |     770     385     770 |    0.1   12.0    0.7
126  |   193 |    3268 |    5361     384    5361 |     769     384     769 |    0.1   12.7    0.7
127  |   193 |    2498 |    5358     384    5358 |     769     384     769 |    0.1   10.1    0.6
128  |   193 |    2475 |    4593     383    4593 |     767     383     767 |    0.1    9.4    0.6
129  |   194 |    2658 |    4574     384    4574 |     768     384     768 |    0.1    9.2    0.6
130  |   194 |    3282 |    5372     385    5372 |     769     385     769 |    0.1   12.7    0.7
131  |   194 |    3267 |    5360     385    5360 |     770     385     770 |    0.2   12.2    0.7
132  |   193 |    3231 |    5297     383    5297 |     767     383     767 |    0.1   12.2    0.7
133  |   193 |    3234 |    4579     383    4579 |     766     383     766 |    0.2    9.6    0.6
134  |   194 |    3268 |    5348     384    5348 |     768     384     768 |    0.1   12.4    0.7
135  |   193 |    3246 |    5332     383    5332 |     766     383     766 |    0.1   12.2    0.7
136  |   193 |    2875 |    5353     384    5353 |     768     384     768 |    0.1    9.5    0.6
137  |   194 |    3284 |    5375     385    5375 |     770     385     770 |    0.1   12.5    0.7
138  |   194 |    3285 |    5355     384    5355 |     772     386     772 |    0.2   12.4    0.7
139  |   194 |    2504 |    5373     385    5373 |     770     385     770 |    0.1    9.8    0.6
140  |   194 |    2685 |    5363     384    5363 |     768     384     768 |    0.1    9.5    0.6
141  |   194 |    3263 |    5345     384    5345 |     768     384     768 |    0.2   12.1    0.7
142  |   194 |    3289 |    5384     385    5384 |     771     386     771 |    0.2   12.8    0.7
143  |   194 |    2858 |    4597     384    4597 |     768     384     768 |    0.1    9.6    0.6
144  |   194 |    2474 |    4582     384    4582 |     767     384     767 |    0.1    9.1    0.6
145  |   194 |    3284 |    5368     386    5368 |     772     386     772 |    0.1   13.3    0.7
146  |   194 |    2271 |    4565     384    4565 |     767     384     767 |    0.1    9.4    0.6
147  |   194 |    3273 |    5357     386    5357 |     772     386     772 |    0.1   11.9    0.7
148  |   194 |    3290 |    5381     385    5381 |     771     385     771 |    0.1   13.1    0.7
149  |   194 |    3278 |    5365     386    5365 |     771     386     771 |    0.1   12.3    0.7
150  |   191 |    3229 |    4567     383    4567 |     765     383     765 |    0.1    9.0    0.6
151  |   194 |    2500 |    5372     385    5372 |     770     385     770 |    0.1   13.0    0.7
152  |   194 |    3285 |    5376     385    5376 |     771     385     771 |    0.1   12.8    0.7
153  |   194 |    3276 |    5376     385    5376 |     770     385     770 |    0.1   12.7    0.7
154  |   194 |    3286 |    5382     385    5382 |     770     385     770 |    0.1    9.6    0.6
155  |   194 |    3268 |    5345     386    5345 |     772     386     772 |    0.1   12.3    0.7
156  |   193 |    2477 |    5320     385    5320 |     771     385     771 |    0.1    9.6    0.6
157  |   194 |    3281 |    5375     385    5375 |     770     385     770 |    0.1   12.5    0.7
158  |   194 |    3278 |    5377     385    5377 |     771     385     771 |    0.1   12.6    0.7
159  |   194 |    3267 |    5349     385    5349 |     770     385     770 |    0.1   12.9    0.7
160  |   194 |    3265 |    5368     385    5368 |     770     385     770 |    0.1   12.6    0.7
161  |   193 |    3259 |    5357     384    5357 |     767     384     767 |    0.2   12.3    0.7
162  |   194 |    2891 |    5370     384    5370 |     769     384     769 |    0.2    9.6    0.6
163  |   193 |    3268 |    5361     384    5361 |     769     384     769 |    0.2   12.8    0.7
164  |   194 |    3279 |    5373     385    5373 |     770     385     770 |    0.2   12.9    0.7
165  |   194 |    3250 |    4595     384    4595 |     769     384     769 |    0.1    9.3    0.6
166  |   194 |    2687 |    5366     385    5366 |     771     385     771 |    0.1    9.5    0.6
167  |   193 |    3272 |    5364     385    5364 |     770     385     770 |    0.2   12.3    0.7
168  |   194 |    3285 |    5367     386    5367 |     772     386     772 |    0.1   12.8    0.7
169  |   194 |    3269 |    5374     385    5374 |     770     385     770 |    0.1   12.3    0.7
170  |   194 |    3291 |    5364     386    5364 |     773     386     773 |    0.1   12.7    0.7
171  |   193 |    3256 |    5346     383    5346 |     767     383     767 |    0.1   12.5    0.7
172  |   194 |    3289 |    5383     385    5383 |     771     385     771 |    0.1   12.5    0.7
173  |   194 |    2307 |    5372     385    5372 |     770     385     770 |    0.1   10.1    0.6
174  |   194 |    2692 |    5370     385    5370 |     770     385     770 |    0.1   12.0    0.7
175  |   194 |    3278 |    5367     387    5367 |     774     387     774 |    0.1   12.0    0.7
176  |   194 |    3285 |    5365     386    5365 |     773     386     773 |    0.1   12.5    0.7
177  |   194 |    3240 |    4583     385    4583 |     769     385     769 |    0.1    9.2    0.6
178  |   194 |    3277 |    5369     384    5369 |     769     384     769 |    0.1   12.3    0.7
179  |   192 |    3254 |    5351     384    5351 |     767     384     767 |    0.1   12.6    0.7
180  |   194 |    3285 |    5379     385    5379 |     770     385     770 |    0.1   12.3    0.7
181  |   194 |    3290 |    5378     386    5378 |     772     386     772 |    0.1   12.6    0.7
182  |   194 |    3283 |    5378     385    5378 |     771     385     771 |    0.1   12.7    0.7
183  |   194 |    3282 |    5368     385    5368 |     770     385     770 |    0.1   12.3    0.7
184  |   194 |    2687 |    5357     385    5357 |     770     385     770 |    0.1    9.4    0.6
185  |   194 |    3290 |    5380     385    5380 |     771     385     771 |    0.1   12.6    0.7
186  |   193 |    3253 |    5344     383    5344 |     767     383     767 |    0.1   12.6    0.7
187  |   194 |    3264 |    5366     384    5366 |     768     384     768 |    0.1   12.6    0.7
188  |   194 |    3285 |    5377     385    5377 |     770     385     770 |    0.1   12.5    0.7
189  |   194 |    3285 |    5373     386    5373 |     772     386     772 |    0.1   12.4    0.7
190  |   194 |    3274 |    5367     384    5367 |     768     384     768 |    0.1   13.2    0.7
191  |   194 |    3279 |    5365     385    5365 |     770     385     770 |    0.1   12.6    0.7
192  |   192 |    3244 |    5332     383    5332 |     766     383     766 |    0.1   12.8    0.7
193  |   193 |    2476 |    4590     384    4590 |     767     384     767 |    0.1    9.4    0.6
194  |   194 |    3262 |    5340     384    5340 |     767     384     767 |    0.1   12.2    0.7
195  |   194 |    2302 |    5381     385    5381 |     771     385     771 |    0.1    9.7    0.6
196  |   194 |    3279 |    5373     385    5373 |     771     385     771 |    0.1   12.1    0.7
197  |   194 |    2465 |    5310     385    5310 |     770     385     770 |    0.2    9.1    0.6
198  |   193 |    3265 |    5363     384    5363 |     768     384     768 |    0.1   12.7    0.7
199  |   194 |    3276 |    5365     385    5365 |     770     385     770 |    0.1   12.7    0.7
200  |   194 |    2502 |    5371     386    5371 |     771     386     771 |    0.1   11.9    0.7
201  |   194 |    2488 |    5367     384    5367 |     769     384     769 |    0.1   12.8    0.7
202  |   194 |    3271 |    5362     385    5362 |     770     385     770 |    0.1   12.3    0.7
203  |   194 |    2494 |    5364     385    5364 |     771     385     771 |    0.1   14.9    0.8
204  |   194 |    3274 |    5371     385    5371 |     770     385     770 |    0.2   12.8    0.7
205  |   194 |    3258 |    5341     383    5341 |     767     383     767 |    0.2   12.9    0.7
206  |   194 |    2105 |    4608     384    4608 |     769     384     769 |    0.1    9.7    0.6
207  |   194 |    2110 |    5369     384    5369 |     769     384     769 |    0.1   13.3    0.8
208  |   194 |    2103 |    5364     384    5364 |     768     384     768 |    0.1   12.0    0.7
209  |   194 |    3289 |    5379     386    5379 |     771     386     771 |    0.1   12.7    0.7
210  |   194 |    3282 |    5374     385    5374 |     770     385     770 |    0.1   12.7    0.7
211  |   194 |    3276 |    5371     385    5371 |     771     385     771 |    0.2   12.5    0.7
212  |   194 |    3271 |    5374     385    5374 |     769     385     769 |    0.1   12.8    0.7
213  |   194 |    3265 |    5364     384    5364 |     768     384     768 |    0.1   12.6    0.7
214  |   194 |    3273 |    5362     386    5362 |     773     386     773 |    0.1   12.8    0.7
215  |   193 |    2854 |    5303     384    5303 |     767     384     767 |    0.1    9.2    0.6
216  |   194 |    3248 |    5342     385    5342 |     770     385     770 |    0.2    9.3    0.6
217  |   194 |    3276 |    5369     385    5369 |     770     385     770 |    0.1   13.1    0.7
218  |   193 |    2488 |    5355     384    5355 |     768     384     768 |    0.1   12.3    0.7
219  |   194 |    3281 |    5375     385    5375 |     771     385     771 |    0.1   12.6    0.7
220  |   194 |    3274 |    5351     384    5351 |     769     384     769 |    0.1   12.1    0.7
221  |   194 |    3264 |    5352     384    5352 |     768     384     768 |    0.1   12.7    0.7
222  |   194 |    3287 |    5382     385    5382 |     770     385     770 |    0.1   12.5    0.7
223  |   194 |    2886 |    5367     384    5367 |     769     384     769 |    0.2    9.3    0.6
224  |   194 |    3263 |    5339     384    5339 |     769     384     769 |    0.1   12.5    0.7
225  |   194 |    3283 |    5380     385    5380 |     770     385     770 |    0.1   12.8    0.7
226  |   194 |    3270 |    5375     385    5375 |     770     385     770 |    0.1   12.6    0.7
227  |   194 |    2107 |    5364     384    5364 |     769     384     769 |    0.1   12.0    0.7
228  |   194 |    3284 |    5382     385    5382 |     770     385     770 |    0.1   12.4    0.7
229  |   193 |    3259 |    5351     384    5351 |     767     384     767 |    0.1   12.1    0.7
230  |   194 |    3283 |    5375     385    5375 |     771     385     771 |    0.1   12.8    0.7
231  |   194 |    3279 |    5379     385    5379 |     770     385     770 |    0.1   12.3    0.7
232  |   194 |    3284 |    5377     386    5377 |     771     386     771 |    0.2   12.4    0.7
233  |   194 |    3277 |    5378     385    5378 |     771     385     771 |    0.1   12.3    0.7
234  |   194 |    3286 |    5375     385    5375 |     771     385     771 |    0.1   12.6    0.7
235  |   194 |    3265 |    5352     384    5352 |     767     384     767 |    0.1   12.6    0.7
236  |   193 |    3260 |    5350     384    5350 |     767     384     767 |    0.1   12.6    0.7
237  |   194 |    3280 |    5373     385    5373 |     769     385     769 |    0.1   13.0    0.7
238  |   194 |    3271 |    5376     385    5376 |     770     385     770 |    0.1   12.8    0.7
239  |   193 |    3251 |    5341     383    5341 |     767     383     767 |    0.1   12.1    0.7
240  |   192 |    3232 |    4581     383    4581 |     765     383     765 |    0.1    9.1    0.6
241  |   194 |    3276 |    5363     386    5363 |     771     386     771 |    0.1   12.3    0.7
242  |   193 |    3257 |    5345     384    5345 |     767     384     767 |    0.2    9.7    0.6
243  |   194 |    3268 |    5344     384    5344 |     769     384     769 |    0.1   12.6    0.7
244  |   194 |    3275 |    5360     385    5360 |     770     385     770 |    0.1   12.5    0.7
245  |   194 |    2498 |    5377     385    5377 |     770     385     770 |    0.1    9.9    0.6
246  |   194 |    3266 |    5365     385    5365 |     770     385     770 |    0.1   13.0    0.7
247  |   194 |    2286 |    4593     384    4593 |     768     384     768 |    0.1    9.5    0.6
248  |   194 |    2113 |    5373     385    5373 |     770     385     770 |    0.2   12.4    0.7
249  |   194 |    3288 |    5377     385    5377 |     771     386     771 |    0.1   12.3    0.7
250  |   194 |    3282 |    5370     385    5370 |     770     385     770 |    0.1   12.9    0.7
251  |   193 |    2089 |    5338     383    5338 |     767     383     767 |    0.1    9.4    0.6
252  |   194 |    3278 |    5359     385    5359 |     770     385     770 |    0.1   12.6    0.7
253  |   194 |    3270 |    5372     385    5372 |     770     385     770 |    0.1   12.3    0.7
254  |   194 |    3272 |    5359     384    5359 |     767     384     767 |    0.1   12.3    0.7
255  |   194 |    3283 |    5371     385    5371 |     771     385     771 |    0.1   12.7    0.7
256  |   194 |    3267 |    5371     384    5371 |     769     384     769 |    0.1   11.9    0.7
257  |   194 |    3270 |    5363     385    5363 |     771     385     771 |    0.1   12.5    0.7
258  |   193 |    2494 |    5360     385    5360 |     770     385     770 |    0.1   12.9    0.7
259  |   194 |    3288 |    5375     385    5375 |     771     385     771 |    0.1   12.7    0.7
260  |   194 |    3275 |    5351     384    5351 |     769     384     769 |    0.1   12.1    0.7
261  |   194 |    3275 |    5372     385    5372 |     769     385     769 |    0.1   13.0    0.7
262  |   194 |    2107 |    5369     384    5369 |     769     384     769 |    0.1   13.0    0.7
263  |   194 |    2111 |    5374     385    5374 |     769     385     769 |    0.1   12.6    0.7
264  |   193 |    2274 |    4587     384    4587 |     768     384     768 |    0.2    9.0    0.6
265  |   194 |    3263 |    5364     384    5364 |     769     384     769 |    0.1   12.3    0.7
266  |   194 |    3284 |    5373     386    5373 |     772     386     772 |    0.1   12.7    0.7
267  |   194 |    3272 |    5363     385    5363 |     769     385     769 |    0.1   12.4    0.7
268  |   194 |    3284 |    5375     386    5375 |     771     386     771 |    0.1   12.6    0.7
269  |   194 |    3291 |    5382     386    5382 |     772     386     772 |    0.1   12.6    0.7
270  |   193 |    3255 |    5359     384    5359 |     768     384     768 |    0.1   12.3    0.7
271  |   194 |    2113 |    5369     384    5369 |     770     385     770 |    0.1   12.1    0.7
272  |   193 |    3248 |    5341     383    5341 |     766     383     766 |    0.1   11.9    0.7
273  |   194 |    2282 |    5349     384    5349 |     768     384     768 |    0.1    9.7    0.6
274  |   194 |    2103 |    4597     384    4597 |     768     384     768 |    0.1    9.0    0.6
275  |   194 |    3277 |    5360     385    5360 |     771     385     771 |    0.1   12.5    0.7
276  |   194 |    2686 |    5369     385    5369 |     770     385     770 |    0.1    9.7    0.6
277  |   194 |    3275 |    5373     385    5373 |     770     385     770 |    0.1   12.9    0.7
278  |   194 |    3268 |    5348     384    5348 |     768     384     768 |    0.1   12.4    0.7
279  |   194 |    3278 |    5377     385    5377 |     770     385     770 |    0.1   13.7    0.7
280  |   194 |    3276 |    5361     385    5361 |     771     385     771 |    0.2   12.0    0.7
281  |   192 |    3246 |    4590     383    4590 |     766     383     766 |    0.1    9.4    0.6
282  |   194 |    2107 |    5368     384    5368 |     769     384     769 |    0.1   13.0    0.7
283  |   194 |    2122 |    5369     387    5369 |     773     387     773 |    0.1   12.5    0.7
284  |   194 |    3278 |    5374     386    5374 |     771     386     771 |    0.1   12.7    0.7
285  |   193 |    3246 |    4591     383    4591 |     767     383     767 |    0.1    9.3    0.6
286  |   194 |    3288 |    5379     385    5379 |     771     385     771 |    0.1   12.7    0.7
287  |   194 |    3276 |    5367     385    5367 |     769     385     769 |    0.2   12.8    0.7
288  |   194 |    3271 |    5364     384    5364 |     768     384     768 |    0.3   12.5    0.7
289  |   193 |    3273 |    5366     385    5366 |     769     385     769 |    0.1   12.6    0.7
290  |   191 |    2452 |    5284     384    5284 |     769     384     769 |    0.1    9.0    0.6
291  |   194 |    3274 |    5361     384    5361 |     768     384     768 |    0.1   12.6    0.7
292  |   193 |    3238 |    5330     384    5330 |     770     384     770 |    0.2    9.4    0.6
293  |   193 |    3250 |    5346     383    5346 |     766     383     766 |    0.1   12.4    0.7
294  |   194 |    3273 |    4615     385    4615 |     770     385     770 |    0.1    9.7    0.6
295  |   194 |    3290 |    5381     386    5381 |     772     386     772 |    0.1   12.7    0.7
296  |   194 |    3251 |    5359     384    5359 |     768     384     768 |    0.2    9.6    0.6
297  |   194 |    3271 |    5372     384    5372 |     769     385     769 |    0.2   12.5    0.7
298  |   193 |    2085 |    4566     382    4566 |     767     383     767 |    0.1    9.0    0.5
299  |   192 |    3255 |    5343     384    5343 |     769     384     769 |    0.2   12.9    0.7
300  |   194 |    3283 |    5368     385    5368 |     770     385     770 |    0.1   12.3    0.7
301  |   194 |    3277 |    5363     385    5363 |     770     385     770 |    0.1   12.3    0.7
302  |   193 |    3244 |    5328     383    5328 |     766     383     766 |    0.1   12.3    0.7
303  |   194 |    3260 |    5337     384    5337 |     767     384     767 |    0.1   12.2    0.7
304  |   194 |    3280 |    5369     386    5369 |     771     386     771 |    0.2   12.4    0.7
305  |   193 |    3254 |    5354     384    5354 |     768     384     768 |    0.1   12.6    0.7
306  |   193 |    3253 |    5357     384    5357 |     768     384     768 |    0.1   12.6    0.7
307  |   193 |    3259 |    5346     385    5346 |     769     385     769 |    0.1   12.4    0.7
308  |   193 |    3272 |    5365     384    5365 |     769     385     769 |    0.1   11.9    0.7
309  |   194 |    3290 |    5383     386    5383 |     772     386     772 |    0.1   13.0    0.7
310  |   194 |    3281 |    5377     385    5377 |     770     385     770 |    0.1   12.3    0.7
311  |   194 |    3288 |    5371     386    5371 |     772     386     772 |    0.1   13.4    0.7
312  |   192 |    3243 |    4592     383    4592 |     766     383     766 |    0.1    9.1    0.6
