=== MLLL vs HNF Intermediate Bit Size Benchmark ===
Level: 1, Norm bitsize: 127, Iterations: 500
GRAM prealloc (Phase 2 candidate B): OFF
GRAM fp       (Phase 2 candidate C): OFF

Generating 500 random ideal lattice pairs (bitsize=127)...
Mode: alg2
  Set 1: 670.85 ms
  Set 2: 682.64 ms
Generation done.

T    |   Inp |  HNFint | MLLLtot   MLLLv   MLLLg |  GRMtot    GRMv    GRMg |  HNFms MLLLms  GRMms
303  |   127 |    2146 |    3517     252    3517 |     505     252     505 |    0.1    5.2    0.4
304  |   127 |    2079 |    2970     252    2970 |     504     252     504 |    0.1    3.9    0.4
305  |   128 |    2156 |    3500     254    3500 |     508     254     508 |    0.1    5.1    0.4
306  |   128 |    2155 |    3531     253    3531 |     506     253     506 |    0.1    5.4    0.5
307  |   128 |    2154 |    3524     253    3524 |     506     253     506 |    0.1    5.2    0.4
308  |   128 |    1494 |    3530     253    3530 |     506     253     506 |    0.1    5.3    0.4
309  |   128 |    2161 |    3527     254    3527 |     508     254     508 |    0.1    5.4    0.5
310  |   128 |    2163 |    3535     253    3535 |     507     253     507 |    0.1    5.3    0.4
311  |   128 |    2158 |    3531     253    3531 |     506     253     506 |    0.1    5.1    0.4
312  |   128 |    2155 |    3520     253    3520 |     506     253     506 |    0.1    5.3    0.4
313  |   127 |    1628 |    3512     252    3512 |     504     252     504 |    0.1    5.5    0.5
314  |   127 |    2144 |    3516     253    3516 |     505     253     505 |    0.1    4.9    0.4
315  |   128 |    2169 |    3536     253    3536 |     508     254     508 |    0.1    5.6    0.4
316  |   128 |    2133 |    3022     252    3022 |     505     252     505 |    0.1    3.9    0.4
317  |   128 |    2157 |    3522     254    3522 |     508     254     508 |    0.1    5.2    0.4
318  |   128 |    2155 |    3528     253    3528 |     505     253     505 |    0.1    5.5    0.5
319  |   128 |    2165 |    3529     253    3529 |     507     253     507 |    0.1    5.0    0.5
320  |   128 |    2166 |    3519     254    3519 |     509     254     509 |    0.1    5.1    0.4
321  |   128 |    1603 |    2994     252    2994 |     505     252     505 |    0.1    3.9    0.4
322  |   128 |    1509 |    3519     254    3519 |     507     254     507 |    0.1    5.3    0.5
323  |   128 |    1496 |    3526     254    3526 |     507     254     507 |    0.1    5.2    0.4
324  |   128 |    1644 |    3526     254    3526 |     508     254     508 |    0.1    5.2    0.4
325  |   126 |    2111 |    2997     251    2997 |     502     251     502 |    0.1    3.9    0.4
326  |   128 |    2167 |    3526     255    3526 |     509     255     509 |    0.1    5.2    0.4
327  |   128 |    2159 |    3533     253    3533 |     507     253     507 |    0.1    5.5    0.5
328  |   127 |    2110 |    2993     251    2993 |     504     252     504 |    0.1    3.8    0.4
329  |   128 |    2153 |    3031     253    3031 |     505     253     505 |    0.1    4.0    0.4
330  |   127 |    1741 |    3010     251    3010 |     503     251     503 |    0.1    4.2    0.4
331  |   128 |    2147 |    3515     252    3515 |     505     253     505 |    0.1    5.3    0.5
332  |   128 |    2164 |    3521     254    3521 |     508     254     508 |    0.1    5.4    0.5
333  |   128 |    1504 |    3519     252    3519 |     505     252     505 |    0.1    5.2    0.5
334  |   128 |    2160 |    3529     253    3529 |     507     253     507 |    0.1    5.3    0.4
335  |   127 |    2128 |    3511     252    3511 |     504     252     504 |    0.1    5.1    0.4
336  |   128 |    2142 |    3503     252    3503 |     504     252     504 |    0.1    5.0    0.4
337  |   128 |    2162 |    3531     253    3531 |     507     253     507 |    0.1    5.2    0.4
338  |   126 |    1598 |    2986     251    2986 |     502     251     502 |    0.1    4.0    0.4
339  |   128 |    2164 |    3532     253    3532 |     507     253     507 |    0.1    5.4    0.5
340  |   128 |    1637 |    3518     252    3518 |     507     253     507 |    0.1    5.1    0.4
341  |   128 |    2158 |    3527     253    3527 |     508     253     508 |    0.1    5.1    0.4
342  |   128 |    1365 |    3001     252    3001 |     505     252     505 |    0.1    4.0    0.4
343  |   128 |    2162 |    3526     253    3526 |     507     253     507 |    0.1    5.1    0.4
344  |   128 |    2162 |    3533     253    3533 |     507     253     507 |    0.1    5.2    0.5
345  |   128 |    2147 |    3528     253    3528 |     506     253     506 |    0.1    5.2    0.4
346  |   128 |    2150 |    3521     253    3521 |     506     253     506 |    0.1    5.0    0.4
347  |   128 |    2158 |    3530     253    3530 |     507     254     507 |    0.1    5.3    0.4
348  |   128 |    2146 |    3525     253    3525 |     506     253     506 |    0.1    5.3    0.5
349  |   128 |    2160 |    3525     253    3525 |     508     253     508 |    0.1    5.2    0.5
350  |   128 |    2147 |    3512     254    3512 |     507     254     507 |    0.1    5.0    0.4
351  |   126 |    2130 |    3504     251    3504 |     503     252     503 |    0.1    5.2    0.4
352  |   128 |    2158 |    3526     253    3526 |     506     253     506 |    0.1    5.4    0.5
353  |   128 |    2168 |    3533     255    3533 |     509     255     509 |    0.1    5.1    0.4
354  |   128 |    2156 |    3517     254    3517 |     509     254     509 |    0.1    5.1    0.4
355  |   128 |    1373 |    3507     252    3507 |     504     252     504 |    0.1    4.0    0.4
356  |   127 |    2142 |    3515     253    3515 |     505     253     505 |    0.1    5.6    0.5
357  |   128 |    2165 |    3537     253    3537 |     506     253     506 |    0.1    5.3    0.5
358  |   128 |    2146 |    3495     253    3495 |     505     253     505 |    0.1    5.2    0.5
359  |   128 |    2149 |    3527     253    3527 |     506     253     506 |    0.1    5.8    0.5
360  |   128 |    2125 |    3487     253    3487 |     508     253     508 |    0.1    3.8    0.4
361  |   128 |    1495 |    3011     252    3011 |     505     252     505 |    0.1    4.0    0.4
362  |   128 |    2134 |    3499     252    3499 |     504     252     504 |    0.1    5.4    0.4
363  |   128 |    2163 |    3523     254    3523 |     507     254     507 |    0.1    5.4    0.4
364  |   127 |    2147 |    3518     253    3518 |     505     252     505 |    0.1    5.2    0.5
365  |   127 |    2111 |    3463     251    3463 |     503     251     503 |    0.1    4.7    0.4
366  |   128 |    2154 |    3506     253    3506 |     506     253     506 |    0.1    5.2    0.4
367  |   127 |    2147 |    3518     252    3518 |     505     252     505 |    0.1    5.4    0.5
368  |   128 |    2162 |    3535     253    3535 |     506     253     506 |    0.1    4.5    0.4
369  |   128 |    1642 |    3522     254    3522 |     507     254     507 |    0.1    5.1    0.4
370  |   128 |    2151 |    3522     254    3522 |     507     254     507 |    0.1    5.3    0.4
371  |   127 |    1480 |    2995     252    2995 |     504     252     504 |    0.1    4.1    0.4
372  |   128 |    2161 |    3519     254    3519 |     508     254     508 |    0.1    5.5    0.5
373  |   128 |    2155 |    3524     254    3524 |     508     254     508 |    0.1    5.1    0.5
374  |   128 |    2139 |    3495     252    3495 |     504     252     504 |    0.1    5.1    0.5
375  |   128 |    2165 |    3537     253    3537 |     507     253     507 |    0.1    5.0    0.4
376  |   128 |    2161 |    3531     253    3531 |     507     253     507 |    0.1    5.5    0.4
377  |   128 |    2128 |    3012     252    3012 |     505     252     505 |    0.1    4.1    0.4
378  |   128 |    2160 |    3530     253    3530 |     506     253     506 |    0.1    4.0    0.4
379  |   127 |    2144 |    3514     253    3514 |     506     253     506 |    0.1    5.1    0.5
380  |   128 |    2155 |    3511     252    3511 |     505     252     505 |    0.1    5.2    0.5
381  |   128 |    2165 |    3523     254    3523 |     508     254     508 |    0.1    5.2    0.4
382  |   128 |    2154 |    3517     252    3517 |     506     253     506 |    0.1    5.3    0.4
383  |   128 |    2160 |    3530     253    3530 |     506     253     506 |    0.1    5.3    0.4
384  |   127 |    2122 |    3005     251    3005 |     504     251     504 |    0.1    4.2    0.4
385  |   128 |    2135 |    3017     253    3017 |     506     253     506 |    0.1    4.1    0.4
386  |   128 |    2158 |    3519     253    3519 |     507     254     507 |    0.1    5.1    0.4
387  |   128 |    1651 |    3525     253    3525 |     506     253     506 |    0.1    5.5    0.5
388  |   128 |    2166 |    3534     253    3534 |     507     253     507 |    0.1    5.5    0.5
389  |   128 |    2160 |    3531     255    3531 |     509     255     509 |    0.1    5.3    0.5
390  |   128 |    2156 |    3032     253    3032 |     506     253     506 |    0.1    4.0    0.4
391  |   128 |    2112 |    3000     252    3000 |     504     252     504 |    0.1    4.2    0.4
392  |   128 |    2165 |    3536     254    3536 |     507     254     507 |    0.1    5.1    0.4
393  |   128 |    2158 |    3532     253    3532 |     507     253     507 |    0.1    5.1    0.4
394  |   128 |    2127 |    3012     253    3012 |     505     253     505 |    0.1    4.0    0.4
395  |   128 |    2154 |    3520     254    3520 |     508     254     508 |    0.1    5.2    0.4
396  |   128 |    2165 |    3534     254    3534 |     507     254     507 |    0.1    5.2    0.4
397  |   128 |    1754 |    3503     253    3503 |     506     253     506 |    0.1    4.2    0.4
398  |   126 |    1740 |    3508     252    3508 |     503     252     503 |    0.1    5.2    0.4
399  |   125 |    2110 |    2995     251    2995 |     501     251     501 |    0.1    4.0    0.4
400  |   128 |    2153 |    3511     254    3511 |     507     254     507 |    0.1    4.9    0.4
401  |   128 |    2144 |    3520     252    3520 |     506     253     506 |    0.1    5.5    0.4
402  |   128 |    2167 |    3533     253    3533 |     507     254     507 |    0.1    5.2    0.4
403  |   127 |    2140 |    3504     252    3504 |     504     252     504 |    0.1    5.1    0.5
404  |   128 |    1648 |    3532     254    3532 |     508     254     508 |    0.1    4.1    0.4
405  |   128 |    2150 |    3526     252    3526 |     506     253     506 |    0.1    5.6    0.5
406  |   128 |    1382 |    3523     253    3523 |     506     253     506 |    0.1    5.3    0.4
407  |   128 |    2160 |    3530     253    3530 |     507     253     507 |    0.1    5.2    0.5
408  |   128 |    2159 |    3516     254    3516 |     507     254     507 |    0.1    5.4    0.4
409  |   126 |    2110 |    2996     251    2996 |     502     251     502 |    0.1    4.0    0.4
410  |   128 |    2147 |    3513     253    3513 |     506     253     506 |    0.1    5.0    0.4
411  |   128 |    2155 |    3529     253    3529 |     506     253     506 |    0.1    5.3    0.4
412  |   127 |    2136 |    3511     252    3511 |     504     252     504 |    0.1    5.3    0.5
413  |   128 |    2136 |    3488     252    3488 |     504     252     504 |    0.1    5.0    0.4
414  |   127 |    2149 |    3516     253    3516 |     505     253     505 |    0.1    5.2    0.4
415  |   128 |    2159 |    3530     253    3530 |     506     253     506 |    0.1    5.2    0.4
416  |   128 |    2155 |    3531     253    3531 |     507     253     507 |    0.1    5.4    0.4
417  |   126 |    2120 |    3496     251    3496 |     502     251     502 |    0.1    5.0    0.4
418  |   127 |    2101 |    3436     253    3436 |     507     253     507 |    0.1    4.8    0.4
419  |   128 |    2161 |    3532     253    3532 |     506     253     506 |    0.1    5.3    0.4
420  |   128 |    2125 |    3457     252    3457 |     505     252     505 |    0.1    5.0    0.4
421  |   127 |    1372 |    3512     252    3512 |     504     252     504 |    0.1    5.2    0.4
422  |   128 |    2155 |    3523     253    3523 |     507     253     507 |    0.1    5.4    0.4
423  |   128 |    2161 |    3527     253    3527 |     506     253     506 |    0.1    5.2    0.4
424  |   128 |    2139 |    3509     253    3509 |     506     253     506 |    0.1    4.1    0.4
425  |   128 |    2148 |    3516     253    3516 |     506     253     506 |    0.1    5.1    0.4
426  |   127 |    1374 |    3017     252    3017 |     505     252     505 |    0.1    4.0    0.4
427  |   126 |    2107 |    2991     251    2991 |     502     251     502 |    0.1    3.8    0.4
428  |   128 |    2146 |    3521     252    3521 |     506     253     506 |    0.1    5.5    0.4
429  |   128 |    2132 |    3482     251    3482 |     504     251     504 |    0.1    5.2    0.4
430  |   128 |    1388 |    3521     253    3521 |     507     253     507 |    0.1    5.3    0.4
431  |   126 |    1361 |    3000     251    3000 |     502     251     502 |    0.1    4.0    0.4
432  |   127 |    2136 |    3499     252    3499 |     504     252     504 |    0.1    4.0    0.4
433  |   128 |    2165 |    3533     254    3533 |     508     254     508 |    0.1    5.2    0.4
434  |   127 |    1381 |    3514     253    3514 |     505     253     505 |    0.1    5.4    0.4
435  |   128 |    2137 |    3506     253    3506 |     507     253     507 |    0.1    4.3    0.4
436  |   128 |    2164 |    3531     254    3531 |     508     254     508 |    0.1    5.2    0.4
437  |   127 |    2144 |    3506     253    3506 |     505     253     505 |    0.1    5.5    0.5
438  |   126 |    2127 |    3496     251    3496 |     503     251     503 |    0.1    5.1    0.5
439  |   125 |    2096 |    2975     251    2975 |     501     251     501 |    0.1    4.1    0.4
440  |   128 |    2159 |    3536     254    3536 |     507     253     507 |    0.1    5.3    0.5
441  |   127 |    2123 |    3488     251    3488 |     502     251     502 |    0.1    4.8    0.4
442  |   128 |    2162 |    3533     253    3533 |     507     253     507 |    0.1    5.3    0.5
443  |   128 |    2140 |    3516     252    3516 |     504     252     504 |    0.1    5.3    0.4
444  |   128 |    1763 |    3524     253    3524 |     506     253     506 |    0.1    5.0    0.4
445  |   128 |    2146 |    3505     253    3505 |     506     253     506 |    0.1    5.1    0.4
446  |   128 |    1500 |    3509     252    3509 |     506     253     506 |    0.1    5.3    0.4
447  |   128 |    2159 |    3531     254    3531 |     507     254     507 |    0.1    5.1    0.4
448  |   128 |    2144 |    3525     252    3525 |     505     252     505 |    0.1    4.9    0.4
449  |   127 |    1370 |    3006     251    3006 |     503     251     503 |    0.1    4.0    0.4
450  |   128 |    2158 |    3533     254    3533 |     508     254     508 |    0.1    5.5    0.5
451  |   126 |    1373 |    3468     253    3468 |     507     253     507 |    0.1    4.4    0.4
452  |   128 |    2145 |    3519     253    3519 |     506     253     506 |    0.1    5.0    0.4
453  |   127 |    2140 |    3508     252    3508 |     505     252     505 |    0.1    5.2    0.4
454  |   128 |    2147 |    3512     252    3512 |     505     252     505 |    0.1    5.1    0.4
455  |   128 |    2161 |    3520     253    3520 |     507     253     507 |    0.1    5.0    0.4
456  |   128 |    2136 |    3476     252    3476 |     506     252     506 |    0.1    5.1    0.4
457  |   127 |    2145 |    3510     252    3510 |     505     252     505 |    0.1    5.2    0.5
458  |   128 |    2155 |    3522     253    3522 |     507     253     507 |    0.1    5.5    0.4
459  |   128 |    2155 |    3522     253    3522 |     506     253     506 |    0.1    5.2    0.4
460  |   128 |    2151 |    3529     252    3529 |     506     253     506 |    0.1    5.3    0.4
461  |   127 |    2140 |    3513     252    3513 |     504     252     504 |    0.1    5.3    0.4
462  |   128 |    2163 |    3528     254    3528 |     508     254     508 |    0.1    5.2    0.5
463  |   128 |    2143 |    3510     252    3510 |     504     252     504 |    0.1    5.3    0.5
464  |   128 |    1387 |    3524     253    3524 |     507     253     507 |    0.1    4.9    0.4
465  |   128 |    2156 |    3524     253    3524 |     505     253     505 |    0.1    5.5    0.5
466  |   128 |    2159 |    3534     253    3534 |     507     253     507 |    0.1    5.2    0.4
467  |   127 |    2150 |    3521     253    3521 |     505     253     505 |    0.1    5.3    0.4
468  |   127 |    2140 |    3509     252    3509 |     503     252     503 |    0.1    5.0    0.4
469  |   128 |    2149 |    3523     252    3523 |     505     252     505 |    0.1    5.3    0.5
470  |   128 |    2150 |    3518     253    3518 |     505     253     505 |    0.1    5.3    0.4
471  |   125 |    2093 |    2979     251    2979 |     501     251     501 |    0.1    4.1    0.4
472  |   128 |    1709 |    2970     252    2970 |     504     252     504 |    0.1    4.0    0.4
473  |   128 |    2163 |    3524     254    3524 |     509     254     509 |    0.1    4.4    0.4
474  |   128 |    2154 |    3528     253    3528 |     506     253     506 |    0.1    5.1    0.4
475  |   128 |    2165 |    3534     254    3534 |     508     254     508 |    0.1    5.3    0.5
476  |   128 |    2135 |    3494     252    3494 |     504     252     504 |    0.1    3.8    0.4
477  |   128 |    2151 |    3523     253    3523 |     506     253     506 |    0.1    5.3    0.5
478  |   128 |    2168 |    3536     253    3536 |     507     253     507 |    0.1    5.3    0.4
479  |   128 |    2157 |    3519     253    3519 |     506     253     506 |    0.1    5.3    0.4
480  |   128 |    2146 |    3523     254    3523 |     506     253     506 |    0.1    5.3    0.4
481  |   128 |    2149 |    3512     253    3512 |     506     253     506 |    0.1    5.1    0.4
482  |   128 |    2162 |    3530     253    3530 |     506     253     506 |    0.1    5.5    0.4
483  |   127 |    2135 |    3503     251    3503 |     503     251     503 |    0.1    5.1    0.4
484  |   128 |    1486 |    2997     252    2997 |     504     252     504 |    0.1    3.9    0.4
485  |   127 |    2143 |    3510     252    3510 |     505     252     505 |    0.1    5.1    0.4
486  |   128 |    2150 |    3511     254    3511 |     510     254     510 |    0.1    5.1    0.4
487  |   127 |    2118 |    3476     254    3476 |     507     254     507 |    0.1    4.1    0.4
488  |   128 |    2164 |    3533     253    3533 |     506     253     506 |    0.1    5.1    0.4
489  |   128 |    1753 |    3523     252    3523 |     505     252     505 |    0.1    5.4    0.4
490  |   128 |    1392 |    3531     254    3531 |     507     254     507 |    0.1    5.3    0.4
491  |   128 |    2158 |    3505     253    3505 |     508     253     508 |    0.1    5.3    0.4
492  |   128 |    2143 |    3015     253    3015 |     506     253     506 |    0.1    3.9    0.4
493  |   128 |    2145 |    3500     252    3500 |     504     252     504 |    0.1    5.0    0.4
494  |   127 |    2132 |    3511     251    3511 |     503     251     503 |    0.1    5.4    0.5
495  |   128 |    2156 |    3514     254    3514 |     508     254     508 |    0.1    5.2    0.5
496  |   127 |    1368 |    3010     252    3010 |     503     252     503 |    0.1    4.0    0.4
497  |   128 |    2155 |    3529     254    3529 |     507     254     507 |    0.1    4.9    0.4
498  |   128 |    1497 |    3524     253    3524 |     506     253     506 |    0.1    5.3    0.4
499  |   128 |    2151 |    3514     253    3514 |     506     253     506 |    0.1    5.3    0.5
-----+-------+---------+-------------------------+-------------------------+--------------------

=== Summary ===
HNF  intermediate:  avg=2026  max=2171
MLLL total:         avg=3432  max=3539
MLLL vec coords:    avg=252  max=258  (Lemma 1 bounded)
MLLL GSO coeffs:    avg=3432  max=3539  (integral GSO overhead)
GRAM total:         avg=505  max=516
GRAM vec coords:    avg=252  max=258  (Lemma 1 bounded)
GRAM Gram entries:  avg=505  max=516  (Lemma 3 bound target)
Output bits:        HNF avg=127 max=128  MLLL avg=126 max=128  GRAM avg=126 max=128
Total time:         HNF=53.11ms  MLLL=2481.04ms  GRAM=215.25ms  (GRAM/MLLL=0.09)
