=== MLLL vs HNF Intermediate Bit Size Benchmark ===
Level: 5, Norm bitsize: 254, Iterations: 500
GRAM prealloc (Phase 2 candidate B): OFF
GRAM fp       (Phase 2 candidate C): ON

Generating 500 random ideal lattice pairs (bitsize=254)...
Mode: alg2
  Set 1: 4293.23 ms
  Set 2: 4122.16 ms
Generation done.

T    |   Inp |  HNFint | MLLLtot   MLLLv   MLLLg |  GRMtot    GRMv    GRMg |  HNFms MLLLms  GRMms
187  |   255 |    4322 |    7088     507    7088 |    1014     507    1014 |    0.2   22.9    4.4
188  |   255 |    4307 |    7052     506    7052 |    1014     506    1014 |    0.2   22.5    4.3
189  |   255 |    4314 |    7080     507    7080 |    1014     506    1014 |    0.1   23.6    4.4
190  |   254 |    4299 |    7073     507    7073 |    1014     507    1014 |    0.1   23.4    4.3
191  |   255 |    4287 |    6066     506    6066 |    1013     506    1013 |    0.2   16.6    3.7
192  |   254 |    4295 |    7062     506    7062 |    1012     506    1012 |    0.1   23.4    4.4
193  |   252 |    4278 |    6050     505    6050 |    1010     505    1010 |    0.1   17.2    3.7
194  |   255 |    2794 |    7088     509    7088 |    1017     509    1017 |    0.1   23.5    4.4
195  |   255 |    4314 |    7083     508    7083 |    1015     508    1015 |    0.1   23.3    4.4
196  |   255 |    4327 |    7092     508    7092 |    1016     508    1016 |    0.1   23.7    4.5
197  |   254 |    4300 |    7067     507    7067 |    1015     507    1015 |    0.1   17.1    3.7
198  |   255 |    2776 |    6070     506    6070 |    1013     506    1013 |    0.1   17.1    3.7
199  |   254 |    4299 |    7062     506    7062 |    1012     506    1012 |    0.1   23.0    4.4
200  |   255 |    3028 |    7085     507    7085 |    1014     507    1014 |    0.2   24.5    4.5
201  |   255 |    3521 |    6051     506    6051 |    1014     506    1014 |    0.1   17.3    3.9
202  |   251 |    4255 |    6024     505    6024 |    1010     505    1010 |    0.2   16.8    3.7
203  |   255 |    4316 |    7086     508    7086 |    1015     508    1015 |    0.1   23.6    4.4
204  |   255 |    2754 |    6033     506    6033 |    1013     507    1013 |    0.1   17.5    3.8
205  |   255 |    4306 |    7062     507    7062 |    1014     507    1014 |    0.1   23.7    4.4
206  |   255 |    4324 |    7097     508    7097 |    1016     508    1016 |    0.2   23.4    4.4
207  |   255 |    4320 |    7089     508    7089 |    1015     508    1015 |    0.1   22.9    4.4
208  |   254 |    4304 |    7072     507    7072 |    1013     507    1013 |    0.1   23.0    4.3
209  |   255 |    4324 |    7098     508    7098 |    1015     508    1015 |    0.1   23.6    4.3
210  |   252 |    4272 |    6041     505    6041 |    1010     505    1010 |    0.1   17.0    3.8
211  |   255 |    4328 |    7094     508    7094 |    1016     508    1016 |    0.1   23.6    4.4
212  |   255 |    4316 |    7085     507    7085 |    1014     507    1014 |    0.1   23.4    4.4
213  |   255 |    4320 |    7088     508    7088 |    1016     508    1016 |    0.2   23.9    4.4
214  |   254 |    4289 |    7043     505    7043 |    1012     505    1012 |    0.2   22.9    4.4
215  |   255 |    4324 |    7095     508    7095 |    1015     508    1015 |    0.2   23.2    4.4
216  |   254 |    3257 |    6042     506    6042 |    1012     506    1012 |    0.1   16.7    3.7
217  |   255 |    4307 |    7060     507    7060 |    1014     507    1014 |    0.1   23.6    4.5
218  |   255 |    4307 |    6073     507    6073 |    1013     507    1013 |    0.1   16.8    3.7
219  |   255 |    4311 |    7068     507    7068 |    1015     507    1015 |    0.1   22.6    4.3
220  |   255 |    3020 |    6063     506    6063 |    1014     506    1014 |    0.1   17.1    3.7
221  |   255 |    4323 |    7086     509    7086 |    1018     509    1018 |    0.2   23.8    4.6
222  |   255 |    4319 |    7089     508    7089 |    1015     508    1015 |    0.1   22.7    4.3
223  |   255 |    4298 |    6074     506    6074 |    1014     507    1014 |    0.1   17.4    3.8
224  |   255 |    4299 |    6075     507    6075 |    1014     507    1014 |    0.1   16.9    3.7
225  |   255 |    4318 |    7094     507    7094 |    1015     507    1015 |    0.1   23.4    4.4
226  |   255 |    4317 |    7080     508    7080 |    1016     508    1016 |    0.1   24.2    4.4
227  |   255 |    2767 |    7018     508    7018 |    1015     507    1015 |    0.1   16.6    3.6
228  |   255 |    4322 |    7093     508    7093 |    1016     508    1016 |    0.2   16.7    3.7
229  |   255 |    3299 |    7096     508    7096 |    1016     508    1016 |    0.1   22.9    4.4
230  |   255 |    4308 |    7076     508    7076 |    1016     508    1016 |    0.2   24.5    4.6
231  |   255 |    4305 |    7086     506    7086 |    1014     507    1014 |    0.1   23.6    4.4
232  |   255 |    4301 |    7055     506    7055 |    1013     506    1013 |    0.1   22.7    4.3
233  |   255 |    4321 |    7081     507    7081 |    1016     508    1016 |    0.1   23.5    4.5
234  |   255 |    4307 |    7068     506    7068 |    1013     506    1013 |    0.1   23.4    4.3
235  |   254 |    4302 |    7071     506    7071 |    1012     506    1012 |    0.1   23.4    4.3
236  |   255 |    4321 |    7092     508    7092 |    1015     508    1015 |    0.1   23.2    4.4
237  |   253 |    4286 |    7064     505    7064 |    1010     505    1010 |    0.1   18.0    3.9
238  |   255 |    4322 |    7091     508    7091 |    1016     508    1016 |    0.1   23.5    4.4
239  |   255 |    4318 |    7086     507    7086 |    1014     507    1014 |    0.1   22.9    4.3
240  |   255 |    4311 |    7086     507    7086 |    1014     507    1014 |    0.1   23.6    4.5
241  |   255 |    4322 |    7088     508    7088 |    1016     508    1016 |    0.1   24.3    4.5
242  |   255 |    3299 |    7090     507    7090 |    1015     507    1015 |    0.2   17.9    3.8
243  |   255 |    4323 |    7093     508    7093 |    1015     508    1015 |    0.1   23.1    4.3
244  |   255 |    4317 |    7082     507    7082 |    1014     507    1014 |    0.1   23.6    4.4
245  |   252 |    4263 |    6032     505    6032 |    1010     505    1010 |    0.1   17.2    3.8
246  |   255 |    4323 |    7093     508    7093 |    1015     508    1015 |    0.2   23.3    4.5
247  |   255 |    4302 |    7083     507    7083 |    1014     507    1014 |    0.1   24.0    4.5
248  |   255 |    4319 |    7085     508    7085 |    1016     508    1016 |    0.1   23.3    4.3
249  |   255 |    4309 |    7072     507    7072 |    1014     507    1014 |    0.1   24.3    4.5
250  |   255 |    4308 |    7085     507    7085 |    1014     507    1014 |    0.1   23.8    4.4
251  |   250 |    4239 |    6006     505    6006 |    1010     505    1010 |    0.1   16.9    3.7
252  |   255 |    4315 |    7082     507    7082 |    1015     507    1015 |    0.2   23.0    4.3
253  |   255 |    4318 |    7089     507    7089 |    1015     508    1015 |    0.1   23.3    4.4
254  |   255 |    4328 |    7101     508    7101 |    1016     508    1016 |    0.1   23.4    4.4
255  |   255 |    4320 |    7080     508    7080 |    1016     508    1016 |    0.1   23.5    4.4
256  |   255 |    4313 |    7084     507    7084 |    1014     507    1014 |    0.1   24.0    4.4
257  |   255 |    4315 |    7080     507    7080 |    1014     507    1014 |    0.1   22.5    4.4
258  |   254 |    4299 |    7072     506    7072 |    1013     506    1013 |    0.2   23.0    4.4
259  |   251 |    4247 |    6019     505    6019 |    1010     505    1010 |    0.1   17.1    3.7
260  |   254 |    2768 |    7058     505    7058 |    1012     506    1012 |    0.1   23.5    4.4
261  |   255 |    4305 |    7083     507    7083 |    1014     507    1014 |    0.1   22.5    4.3
262  |   255 |    3802 |    7069     508    7069 |    1016     508    1016 |    0.2   17.8    3.9
263  |   255 |    4327 |    7096     508    7096 |    1016     508    1016 |    0.1   23.0    4.3
264  |   254 |    4295 |    6071     506    6071 |    1013     506    1013 |    0.1   17.1    3.9
265  |   255 |    3027 |    7081     506    7081 |    1014     507    1014 |    0.1   23.6    4.4
266  |   255 |    4302 |    7050     506    7050 |    1014     506    1014 |    0.1   22.8    4.3
267  |   255 |    3529 |    7074     506    7074 |    1014     507    1014 |    0.1   23.8    4.4
268  |   249 |    4220 |    5981     506    5981 |    1012     506    1012 |    0.1   16.4    3.7
269  |   255 |    4313 |    7077     506    7077 |    1013     506    1013 |    0.2   24.5    4.5
270  |   255 |    4321 |    7096     507    7096 |    1015     508    1015 |    0.1   23.5    4.4
271  |   254 |    3008 |    6058     506    6058 |    1012     506    1012 |    0.1   16.9    3.8
272  |   254 |    4296 |    7067     505    7067 |    1012     505    1012 |    0.2   23.6    4.4
273  |   255 |    4317 |    7079     508    7079 |    1016     508    1016 |    0.1   23.0    4.2
274  |   255 |    4311 |    7088     507    7088 |    1014     507    1014 |    0.2   24.2    4.5
275  |   255 |    3294 |    7082     507    7082 |    1015     507    1015 |    0.1   17.9    3.8
276  |   255 |    3278 |    7081     507    7081 |    1014     507    1014 |    0.2   23.4    4.5
277  |   255 |    4323 |    7098     508    7098 |    1016     508    1016 |    0.2   17.8    3.8
278  |   253 |    3524 |    7053     507    7053 |    1013     507    1013 |    0.2   17.7    3.9
279  |   255 |    4320 |    7081     507    7081 |    1015     508    1015 |    0.1   23.7    4.4
280  |   255 |    3031 |    7083     507    7083 |    1014     507    1014 |    0.2   23.3    4.4
281  |   254 |    3282 |    7060     507    7060 |    1013     507    1013 |    0.1   17.5    3.8
282  |   255 |    4306 |    7076     506    7076 |    1012     506    1012 |    0.1   22.9    4.4
283  |   255 |    4312 |    7090     507    7090 |    1015     507    1015 |    0.1   23.4    4.4
284  |   254 |    4300 |    7079     507    7079 |    1013     507    1013 |    0.1   22.9    4.4
285  |   255 |    4316 |    7088     507    7088 |    1015     507    1015 |    0.1   23.3    4.3
286  |   254 |    4298 |    7057     506    7057 |    1013     506    1013 |    0.1   22.5    4.4
287  |   254 |    4303 |    6068     506    6068 |    1012     506    1012 |    0.1   16.8    3.8
288  |   255 |    4282 |    7011     506    7011 |    1014     506    1014 |    0.2   23.0    4.4
289  |   254 |    4290 |    7069     506    7069 |    1013     506    1013 |    0.1   23.2    4.4
290  |   255 |    4316 |    7076     507    7076 |    1013     507    1013 |    0.1   23.3    4.5
291  |   255 |    2774 |    7077     507    7077 |    1014     507    1014 |    0.2   23.9    4.5
292  |   255 |    4309 |    7080     507    7080 |    1014     507    1014 |    0.1   23.1    4.3
293  |   255 |    4268 |    6045     506    6045 |    1013     506    1013 |    0.1   16.6    3.6
294  |   255 |    4324 |    7076     509    7076 |    1018     509    1018 |    0.1   22.2    4.3
295  |   255 |    3016 |    6059     506    6059 |    1013     506    1013 |    0.1   17.2    3.8
296  |   254 |    4294 |    6070     506    6070 |    1012     506    1012 |    0.1   17.2    3.8
297  |   255 |    4315 |    7084     508    7084 |    1016     508    1016 |    0.1   23.1    4.4
298  |   253 |    4277 |    6050     505    6050 |    1010     505    1010 |    0.2   16.4    3.7
299  |   255 |    4298 |    6076     506    6076 |    1013     507    1013 |    0.1   17.4    3.8
