=== MLLL vs HNF Intermediate Bit Size Benchmark ===
Level: 5, Norm bitsize: 254, Iterations: 500
GRAM prealloc (Phase 2 candidate B): ON
GRAM fp       (Phase 2 candidate C): OFF

Generating 500 random ideal lattice pairs (bitsize=254)...
Mode: alg2
  Set 1: 3983.10 ms
  Set 2: 4218.49 ms
Generation done.

T    |   Inp |  HNFint | MLLLtot   MLLLv   MLLLg |  GRMtot    GRMv    GRMg |  HNFms MLLLms  GRMms
279  |   255 |    4294 |    7076     506    7076 |    1012     506    1012 |    0.1   23.3    0.9
280  |   254 |    4303 |    7077     506    7077 |    1013     506    1013 |    0.1   23.2    0.9
281  |   255 |    3024 |    6073     506    6073 |    1013     507    1013 |    0.1   17.5    0.8
282  |   255 |    4308 |    7072     508    7072 |    1015     508    1015 |    0.1   23.6    0.9
283  |   254 |    3263 |    7036     507    7036 |    1015     507    1015 |    0.2   17.3    0.8
284  |   255 |    4307 |    7075     506    7075 |    1013     506    1013 |    0.2   22.8    0.9
285  |   253 |    4292 |    7064     506    7064 |    1012     506    1012 |    0.1   24.0    0.9
286  |   255 |    4319 |    7090     508    7090 |    1015     508    1015 |    0.2   23.8    0.9
287  |   255 |    4298 |    7080     507    7080 |    1014     507    1014 |    0.1   23.3    1.0
288  |   255 |    4293 |    6071     506    6071 |    1013     507    1013 |    0.2   17.2    0.8
289  |   254 |    3013 |    7066     507    7066 |    1013     507    1013 |    0.1   22.8    0.9
290  |   255 |    3548 |    7078     508    7078 |    1015     508    1015 |    0.2   17.9    0.8
291  |   255 |    2792 |    7094     508    7094 |    1016     508    1016 |    0.1   23.7    0.9
292  |   255 |    4316 |    7084     507    7084 |    1014     507    1014 |    0.2   22.9    0.9
293  |   255 |    4327 |    7097     508    7097 |    1016     508    1016 |    0.2   23.5    0.9
294  |   255 |    2779 |    6068     507    6068 |    1014     507    1014 |    0.1   17.5    0.8
295  |   255 |    3294 |    7062     509    7062 |    1017     508    1017 |    0.2   17.2    0.8
296  |   254 |    4300 |    7070     507    7070 |    1013     507    1013 |    0.1   22.2    0.9
297  |   255 |    3251 |    6048     506    6048 |    1013     506    1013 |    0.1   17.2    0.8
298  |   255 |    4311 |    7079     507    7079 |    1013     507    1013 |    0.2   23.0    0.9
299  |   255 |    4321 |    7091     507    7091 |    1015     508    1015 |    0.2   22.9    0.9
300  |   255 |    4323 |    7096     508    7096 |    1015     508    1015 |    0.1   23.1    0.9
301  |   255 |    4328 |    7091     508    7091 |    1017     508    1017 |    0.1   24.3    0.9
302  |   255 |    4324 |    6088     507    6088 |    1015     507    1015 |    0.1   16.9    0.8
303  |   255 |    3309 |    7081     509    7081 |    1018     509    1018 |    0.2   17.8    0.8
304  |   255 |    4315 |    7088     508    7088 |    1015     508    1015 |    0.2   17.7    0.8
305  |   255 |    4303 |    7063     509    7063 |    1018     509    1018 |    0.2   17.3    0.8
306  |   255 |    4303 |    7078     507    7078 |    1013     507    1013 |    0.1   23.2    0.9
307  |   252 |    2753 |    6034     505    6034 |    1010     505    1010 |    0.1   16.6    0.8
308  |   253 |    4289 |    7065     505    7065 |    1011     506    1011 |    0.1   22.9    0.9
309  |   255 |    4308 |    7069     507    7069 |    1015     507    1015 |    0.2   23.0    0.9
310  |   255 |    4322 |    7089     507    7089 |    1015     508    1015 |    0.1   22.9    0.9
311  |   255 |    4303 |    7075     507    7075 |    1014     507    1014 |    0.1   23.2    0.9
312  |   255 |    4316 |    7085     507    7085 |    1015     507    1015 |    0.1   23.2    0.9
313  |   254 |    4303 |    7071     507    7071 |    1015     507    1015 |    0.2   23.2    0.9
314  |   255 |    4323 |    7086     508    7086 |    1016     508    1016 |    0.1   23.4    0.9
315  |   254 |    4299 |    7072     506    7072 |    1013     506    1013 |    0.1   24.0    0.9
316  |   254 |    4290 |    7058     506    7058 |    1012     506    1012 |    0.1   22.2    0.9
317  |   255 |    4251 |    6034     506    6034 |    1013     506    1013 |    0.1   17.7    0.8
318  |   255 |    2791 |    7093     507    7093 |    1015     508    1015 |    0.1   24.1    0.9
319  |   254 |    3007 |    6047     506    6047 |    1012     506    1012 |    0.1   17.8    0.8
320  |   255 |    4322 |    7093     508    7093 |    1016     508    1016 |    0.2   22.8    0.9
321  |   255 |    4312 |    7085     507    7085 |    1015     507    1015 |    0.2   22.7    0.9
322  |   255 |    4319 |    7090     507    7090 |    1014     507    1014 |    0.1   23.4    0.9
323  |   254 |    4296 |    7052     506    7052 |    1012     506    1012 |    0.1   22.9    0.9
324  |   255 |    4311 |    7088     507    7088 |    1014     507    1014 |    0.2   23.1    0.9
325  |   254 |    4275 |    7041     507    7041 |    1014     507    1014 |    0.2   17.2    0.8
326  |   255 |    3012 |    7034     506    7034 |    1013     506    1013 |    0.1   17.0    0.8
327  |   255 |    4315 |    7091     507    7091 |    1014     507    1014 |    0.1   22.7    0.9
328  |   252 |    4276 |    6048     505    6048 |    1010     505    1010 |    0.1   16.9    0.8
329  |   255 |    2774 |    7075     506    7075 |    1012     506    1012 |    0.1   16.8    0.8
330  |   255 |    4329 |    7094     508    7094 |    1016     508    1016 |    0.1   23.4    0.9
331  |   254 |    4308 |    7076     507    7076 |    1014     507    1014 |    0.2   23.0    0.9
332  |   254 |    4269 |    6046     506    6046 |    1012     506    1012 |    0.1   17.3    0.8
333  |   254 |    4301 |    7062     508    7062 |    1017     508    1017 |    0.2   22.7    0.9
334  |   255 |    4323 |    7090     508    7090 |    1016     508    1016 |    0.1   23.9    0.9
335  |   254 |    4304 |    7065     505    7065 |    1015     507    1015 |    0.1   22.0    0.9
336  |   255 |    4285 |    6064     506    6064 |    1013     506    1013 |    0.2   17.0    0.8
337  |   255 |    2781 |    7081     507    7081 |    1014     507    1014 |    0.1   23.4    0.9
338  |   254 |    4279 |    6053     506    6053 |    1012     506    1012 |    0.1   16.9    0.8
339  |   253 |    4285 |    6058     505    6058 |    1011     505    1011 |    0.1   17.1    0.8
340  |   255 |    4315 |    7090     508    7090 |    1015     508    1015 |    0.1   22.7    0.9
341  |   253 |    4281 |    7052     506    7052 |    1011     506    1011 |    0.2   22.7    0.9
342  |   255 |    4290 |    6066     506    6066 |    1012     506    1012 |    0.1   17.0    0.8
343  |   255 |    4310 |    7080     506    7080 |    1013     506    1013 |    0.2   23.9    1.0
344  |   254 |    4273 |    6048     506    6048 |    1012     506    1012 |    0.1   17.0    0.8
345  |   255 |    4309 |    7083     507    7083 |    1014     507    1014 |    0.1   23.1    0.9
346  |   255 |    4293 |    6070     506    6070 |    1013     506    1013 |    0.2   16.9    0.8
347  |   255 |    4321 |    7091     507    7091 |    1015     507    1015 |    0.1   22.4    0.9
348  |   255 |    3311 |    7087     509    7087 |    1018     509    1018 |    0.2   17.5    0.8
349  |   255 |    4297 |    7058     508    7058 |    1015     508    1015 |    0.2   22.2    0.9
350  |   255 |    4318 |    7084     507    7084 |    1014     507    1014 |    0.1   23.3    0.9
351  |   254 |    4306 |    7077     507    7077 |    1013     507    1013 |    0.1   22.4    0.9
352  |   255 |    4317 |    7077     507    7077 |    1014     507    1014 |    0.1   24.0    0.9
353  |   255 |    4315 |    7078     508    7078 |    1016     508    1016 |    0.1   23.6    0.9
354  |   255 |    4307 |    7064     506    7064 |    1013     506    1013 |    0.1   24.1    0.9
355  |   255 |    4321 |    7075     508    7075 |    1016     508    1016 |    0.1   23.4    0.9
356  |   255 |    4323 |    7094     508    7094 |    1015     508    1015 |    0.1   23.5    0.9
357  |   254 |    3249 |    6025     506    6025 |    1012     506    1012 |    0.1   17.4    0.8
358  |   254 |    4267 |    6045     506    6045 |    1012     506    1012 |    0.1   17.0    0.8
359  |   255 |    4320 |    7091     507    7091 |    1015     507    1015 |    0.1   24.3    0.9
360  |   255 |    4306 |    7085     507    7085 |    1014     507    1014 |    0.2   23.6    0.9
361  |   255 |    4310 |    7085     507    7085 |    1014     507    1014 |    0.2   23.7    1.0
362  |   254 |    4305 |    7074     507    7074 |    1014     507    1014 |    0.2   24.2    1.0
363  |   255 |    4313 |    7081     507    7081 |    1015     507    1015 |    0.2   28.0    1.0
364  |   255 |    3027 |    7079     507    7079 |    1015     507    1015 |    0.2   26.3    0.9
365  |   255 |    4319 |    7091     507    7091 |    1015     507    1015 |    0.2   23.7    0.9
366  |   255 |    4312 |    7086     507    7086 |    1015     507    1015 |    0.2   22.8    0.9
367  |   255 |    4320 |    7080     509    7080 |    1017     509    1017 |    0.2   24.3    1.0
368  |   255 |    4320 |    7085     507    7085 |    1015     507    1015 |    0.2   23.8    0.9
369  |   255 |    4317 |    7081     507    7081 |    1014     507    1014 |    0.1   23.3    1.0
370  |   255 |    4314 |    7082     507    7082 |    1014     507    1014 |    0.2   24.1    1.0
371  |   255 |    4321 |    7096     507    7096 |    1015     507    1015 |    0.2   23.1    0.9
372  |   255 |    4322 |    7083     508    7083 |    1016     508    1016 |    0.2   23.6    0.9
373  |   255 |    4308 |    7084     507    7084 |    1014     507    1014 |    0.2   24.0    0.9
374  |   255 |    4312 |    7080     508    7080 |    1016     508    1016 |    0.2   23.3    0.9
375  |   254 |    4286 |    7049     506    7049 |    1014     506    1014 |    0.2   22.6    0.9
376  |   255 |    4303 |    7071     506    7071 |    1012     506    1012 |    0.2   23.4    1.0
377  |   255 |    4314 |    7070     508    7070 |    1018     508    1018 |    0.2   18.0    0.8
378  |   255 |    4298 |    7084     507    7084 |    1014     506    1014 |    0.2   23.5    0.9
379  |   254 |    3529 |    7057     507    7057 |    1014     507    1014 |    0.2   17.6    0.8
380  |   255 |    4295 |    7061     506    7061 |    1012     506    1012 |    0.1   23.6    0.9
381  |   255 |    4318 |    7083     507    7083 |    1016     507    1016 |    0.1   24.5    1.0
382  |   255 |    4310 |    7081     507    7081 |    1014     507    1014 |    0.2   22.9    0.9
383  |   255 |    4298 |    7076     507    7076 |    1013     507    1013 |    0.2   23.1    0.9
384  |   255 |    2757 |    6023     506    6023 |    1013     506    1013 |    0.1   17.0    0.8
385  |   255 |    4296 |    6058     507    6058 |    1015     507    1015 |    0.2   17.1    0.8
386  |   255 |    4304 |    7062     506    7062 |    1013     506    1013 |    0.1   23.3    0.9
387  |   255 |    3794 |    7038     509    7038 |    1019     509    1019 |    0.2   18.3    0.8
388  |   255 |    4298 |    7078     507    7078 |    1014     507    1014 |    0.2   23.6    1.0
389  |   255 |    4313 |    7076     507    7076 |    1014     507    1014 |    0.1   23.2    0.9
390  |   255 |    4305 |    7082     507    7082 |    1014     507    1014 |    0.1   22.4    0.9
391  |   254 |    4295 |    7074     506    7074 |    1012     506    1012 |    0.1   22.9    0.9
392  |   255 |    4307 |    7064     507    7064 |    1014     507    1014 |    0.1   23.7    0.9
393  |   255 |    4310 |    7076     506    7076 |    1013     506    1013 |    0.1   22.9    1.0
394  |   255 |    4295 |    7077     507    7077 |    1013     507    1013 |    0.1   23.7    0.9
395  |   253 |    4274 |    6040     505    6040 |    1011     506    1011 |    0.1   17.2    0.8
396  |   253 |    4287 |    7063     505    7063 |    1011     505    1011 |    0.2   23.4    0.9
397  |   255 |    4312 |    7078     507    7078 |    1014     507    1014 |    0.1   23.4    0.9
398  |   253 |    4281 |    6051     505    6051 |    1011     505    1011 |    0.1   16.6    0.8
399  |   255 |    4316 |    7093     507    7093 |    1015     507    1015 |    0.1   23.1    0.9
400  |   255 |    4314 |    7072     507    7072 |    1015     508    1015 |    0.1   23.5    0.9
401  |   255 |    4274 |    7024     507    7024 |    1015     507    1015 |    0.2   23.5    0.9
402  |   255 |    3782 |    7068     507    7068 |    1015     507    1015 |    0.2   17.7    0.8
403  |   255 |    4311 |    7081     507    7081 |    1014     507    1014 |    0.1   22.9    0.9
404  |   254 |    4301 |    7070     506    7070 |    1013     506    1013 |    0.1   24.0    0.9
405  |   255 |    3294 |    7084     507    7084 |    1016     508    1016 |    0.1   22.4    0.9
406  |   255 |    4280 |    6055     507    6055 |    1014     507    1014 |    0.1   17.5    0.8
407  |   255 |    4324 |    7090     507    7090 |    1015     507    1015 |    0.1   23.1    0.9
408  |   255 |    4313 |    7079     506    7079 |    1013     506    1013 |    0.1   23.3    0.9
409  |   255 |    4299 |    7078     507    7078 |    1013     507    1013 |    0.1   23.7    1.0
410  |   255 |    4293 |    6069     507    6069 |    1014     507    1014 |    0.1   17.0    0.8
411  |   253 |    4274 |    6039     506    6039 |    1013     506    1013 |    0.2   17.2    0.8
412  |   255 |    4293 |    7077     506    7077 |    1013     506    1013 |    0.1   16.8    0.8
413  |   255 |    4314 |    7083     506    7083 |    1013     506    1013 |    0.2   24.2    0.9
414  |   254 |    3002 |    6025     506    6025 |    1012     505    1012 |    0.1   18.0    0.8
415  |   255 |    4298 |    7050     506    7050 |    1013     506    1013 |    0.1   24.5    0.9
416  |   253 |    4275 |    7032     505    7032 |    1011     505    1011 |    0.2   22.3    0.9
417  |   255 |    4318 |    7083     507    7083 |    1014     507    1014 |    0.1   23.5    1.2
418  |   255 |    4315 |    7081     508    7081 |    1017     508    1017 |    0.1   23.4    0.9
419  |   255 |    4312 |    7073     508    7073 |    1015     508    1015 |    0.1   23.7    0.9
420  |   255 |    4309 |    7079     507    7079 |    1014     507    1014 |    0.1   23.1    0.9
421  |   253 |    4255 |    6011     505    6011 |    1010     505    1010 |    0.1   17.1    0.8
422  |   255 |    4317 |    7082     507    7082 |    1015     507    1015 |    0.2   23.9    1.0
423  |   255 |    4310 |    7085     507    7085 |    1014     507    1014 |    0.1   23.7    1.0
424  |   254 |    4275 |    7024     505    7024 |    1012     505    1012 |    0.1   22.6    0.9
425  |   255 |    4254 |    6034     506    6034 |    1013     506    1013 |    0.1   17.1    0.8
426  |   255 |    3293 |    7078     507    7078 |    1014     507    1014 |    0.2   17.5    0.8
427  |   255 |    3008 |    6054     506    6054 |    1013     506    1013 |    0.1   16.6    0.7
428  |   255 |    4321 |    7093     507    7093 |    1015     507    1015 |    0.1   24.6    0.9
429  |   255 |    4310 |    7080     507    7080 |    1014     507    1014 |    0.1   23.3    0.9
430  |   255 |    4321 |    7099     508    7099 |    1016     508    1016 |    0.1   24.2    0.9
431  |   255 |    4322 |    7097     508    7097 |    1015     508    1015 |    0.2   24.1    0.9
432  |   254 |    4278 |    6055     506    6055 |    1012     506    1012 |    0.2   16.9    0.8
433  |   254 |    4304 |    7066     507    7066 |    1013     506    1013 |    0.1   23.1    0.9
434  |   255 |    3502 |    6034     506    6034 |    1013     506    1013 |    0.1   17.1    0.8
435  |   255 |    4324 |    7090     508    7090 |    1015     508    1015 |    0.1   23.0    0.9
436  |   255 |    4314 |    7081     507    7081 |    1016     507    1016 |    0.2   17.0    0.8
437  |   254 |    4302 |    7073     507    7073 |    1013     507    1013 |    0.1   23.4    0.9
438  |   255 |    4319 |    7089     507    7089 |    1014     507    1014 |    0.1   23.9    0.9
439  |   255 |    4316 |    7082     507    7082 |    1015     508    1015 |    0.1   24.0    0.9
440  |   255 |    4323 |    7090     507    7090 |    1014     507    1014 |    0.1   23.6    0.9
441  |   255 |    3007 |    7076     506    7076 |    1013     506    1013 |    0.1   17.7    0.8
442  |   255 |    4317 |    7085     507    7085 |    1015     507    1015 |    0.1   24.0    1.0
443  |   252 |    4276 |    6050     505    6050 |    1010     505    1010 |    0.1   17.9    0.8
444  |   255 |    4314 |    7088     508    7088 |    1015     508    1015 |    0.2   22.6    1.3
445  |   254 |    4307 |    7074     507    7074 |    1013     507    1013 |    0.1   23.7    0.9
446  |   255 |    4308 |    7071     507    7071 |    1013     507    1013 |    0.1   22.8    0.9
447  |   255 |    4324 |    7090     507    7090 |    1015     507    1015 |    0.1   24.5    0.9
448  |   254 |    4295 |    7059     505    7059 |    1012     505    1012 |    0.2   23.2    0.9
449  |   254 |    4308 |    7072     507    7072 |    1014     507    1014 |    0.1   22.9    0.9
450  |   255 |    4308 |    7085     507    7085 |    1015     507    1015 |    0.1   22.5    0.9
451  |   255 |    4318 |    7080     507    7080 |    1015     507    1015 |    0.1   23.8    0.9
452  |   255 |    4329 |    7098     508    7098 |    1017     508    1017 |    0.1   23.6    0.9
453  |   255 |    3025 |    7081     507    7081 |    1014     507    1014 |    0.1   21.7    0.9
454  |   255 |    4300 |    7056     506    7056 |    1013     506    1013 |    0.1   23.2    0.9
455  |   255 |    4324 |    7093     508    7093 |    1016     508    1016 |    0.2   24.7    0.9
456  |   254 |    4299 |    7070     507    7070 |    1013     507    1013 |    0.1   23.7    0.9
457  |   255 |    2804 |    7083     508    7083 |    1018     508    1018 |    0.2   17.9    0.8
458  |   255 |    2770 |    6049     506    6049 |    1013     506    1013 |    0.1   17.3    0.8
459  |   254 |    4306 |    7080     506    7080 |    1013     506    1013 |    0.1   24.0    0.9
460  |   255 |    4310 |    7078     507    7078 |    1013     507    1013 |    0.1   23.1    0.9
461  |   254 |    4308 |    7080     506    7080 |    1013     507    1013 |    0.1   24.3    0.9
462  |   254 |    3784 |    7052     506    7052 |    1012     506    1012 |    0.1   17.3    0.8
463  |   255 |    4280 |    6058     506    6058 |    1013     506    1013 |    0.1   17.0    0.8
464  |   255 |    3291 |    7088     507    7088 |    1014     507    1014 |    0.1   23.6    0.9
465  |   254 |    4278 |    6053     506    6053 |    1012     506    1012 |    0.2   17.1    0.8
466  |   254 |    4303 |    7081     506    7081 |    1014     507    1014 |    0.1   23.1    0.9
467  |   255 |    4305 |    7082     507    7082 |    1014     507    1014 |    0.1   23.1    0.9
468  |   255 |    4317 |    7083     507    7083 |    1014     507    1014 |    0.1   24.1    0.9
469  |   255 |    4323 |    7092     507    7092 |    1015     507    1015 |    0.1   23.2    0.9
470  |   255 |    4308 |    7078     507    7078 |    1015     507    1015 |    0.2   23.2    0.9
471  |   254 |    4310 |    7077     507    7077 |    1015     507    1015 |    0.2   23.7    0.9
472  |   255 |    4313 |    7072     507    7072 |    1015     507    1015 |    0.2   23.6    0.9
473  |   254 |    4303 |    7075     507    7075 |    1013     507    1013 |    0.2   22.9    0.9
474  |   255 |    4308 |    7072     507    7072 |    1013     507    1013 |    0.1   23.4    0.9
475  |   255 |    3278 |    7050     508    7050 |    1017     508    1017 |    0.2   17.8    0.8
476  |   255 |    3803 |    7076     508    7076 |    1015     508    1015 |    0.2   18.2    0.8
477  |   254 |    4288 |    7051     507    7051 |    1013     506    1013 |    0.2   16.6    0.8
478  |   255 |    4322 |    7090     508    7090 |    1015     508    1015 |    0.1   23.4    0.9
479  |   254 |    4303 |    7071     506    7071 |    1013     506    1013 |    0.2   22.9    0.9
480  |   255 |    4310 |    7079     507    7079 |    1014     507    1014 |    0.1   23.6    0.9
481  |   255 |    2773 |    6072     507    6072 |    1013     507    1013 |    0.1   17.3    0.8
482  |   255 |    4311 |    7070     506    7070 |    1014     507    1014 |    0.1   24.1    0.9
483  |   255 |    4318 |    7081     508    7081 |    1017     508    1017 |    0.2   23.1    0.9
484  |   254 |    4294 |    7059     506    7059 |    1012     506    1012 |    0.1   24.1    0.9
485  |   255 |    4315 |    7090     507    7090 |    1015     507    1015 |    0.1   23.4    0.9
486  |   255 |    4314 |    7078     508    7078 |    1016     508    1016 |    0.2   23.3    0.9
487  |   253 |    4255 |    6032     505    6032 |    1010     505    1010 |    0.1   16.2    0.8
488  |   255 |    2771 |    6066     506    6066 |    1012     506    1012 |    0.1   17.9    0.8
489  |   252 |    4268 |    6042     505    6042 |    1010     505    1010 |    0.1   16.9    0.8
490  |   255 |    4315 |    7084     508    7084 |    1015     508    1015 |    0.2   22.5    0.9
491  |   255 |    4316 |    7084     507    7084 |    1015     508    1015 |    0.1   23.9    1.0
492  |   255 |    4326 |    7086     508    7086 |    1016     508    1016 |    0.1   23.0    0.9
493  |   255 |    4306 |    7067     506    7067 |    1013     506    1013 |    0.1   22.7    0.9
494  |   255 |    4318 |    7073     509    7073 |    1018     509    1018 |    0.1   22.1    0.9
495  |   255 |    4307 |    7086     507    7086 |    1014     507    1014 |    0.1   24.2    0.9
496  |   254 |    4293 |    7057     505    7057 |    1012     505    1012 |    0.1   22.9    0.9
497  |   255 |    4316 |    6085     507    6085 |    1015     507    1015 |    0.2   17.8    0.8
498  |   255 |    4312 |    7081     507    7081 |    1015     507    1015 |    0.2   23.3    0.9
499  |   255 |    4324 |    7084     508    7084 |    1016     508    1016 |    0.2   24.1    0.9
-----+-------+---------+-------------------------+-------------------------+--------------------

=== Summary ===
HNF  intermediate:  avg=4084  max=4329
MLLL total:         avg=6890  max=7099
MLLL vec coords:    avg=506  max=510  (Lemma 1 bounded)
MLLL GSO coeffs:    avg=6890  max=7099  (integral GSO overhead)
GRAM total:         avg=1014  max=1021
GRAM vec coords:    avg=506  max=510  (Lemma 1 bounded)
GRAM Gram entries:  avg=1014  max=1021  (Lemma 3 bound target)
Output bits:        HNF avg=254 max=255  MLLL avg=253 max=255  GRAM avg=253 max=255
Total time:         HNF=77.85ms  MLLL=10882.01ms  GRAM=447.09ms  (GRAM/MLLL=0.04)
