=== MLLL vs HNF Intermediate Bit Size Benchmark ===
Level: 5, Norm bitsize: 254, Iterations: 500
GRAM prealloc (Phase 2 candidate B): OFF
GRAM fp       (Phase 2 candidate C): OFF

Generating 500 random ideal lattice pairs (bitsize=254)...
Mode: alg2
  Set 1: 3939.05 ms
  Set 2: 4149.13 ms
Generation done.

T    |   Inp |  HNFint | MLLLtot   MLLLv   MLLLg |  GRMtot    GRMv    GRMg |  HNFms MLLLms  GRMms
193  |   253 |    4281 |    6058     505    6058 |    1010     505    1010 |    0.1   17.0    0.8
194  |   255 |    4316 |    7079     507    7079 |    1015     507    1015 |    0.1   22.1    0.9
195  |   255 |    4300 |    7082     506    7082 |    1013     507    1013 |    0.2   24.0    0.9
196  |   255 |    4318 |    7085     508    7085 |    1016     508    1016 |    0.2   23.1    0.9
197  |   255 |    4315 |    7077     508    7077 |    1016     508    1016 |    0.2   17.7    0.8
198  |   253 |    3268 |    7049     506    7049 |    1013     506    1013 |    0.2   17.6    0.8
199  |   255 |    4319 |    7089     507    7089 |    1014     507    1014 |    0.2   24.1    0.9
200  |   253 |    4289 |    7071     506    7071 |    1012     506    1012 |    0.2   23.1    0.9
201  |   255 |    4323 |    7095     508    7095 |    1016     508    1016 |    0.1   24.0    1.0
202  |   255 |    4290 |    7033     506    7033 |    1014     506    1014 |    0.2   23.8    0.9
203  |   255 |    3298 |    7079     509    7079 |    1018     509    1018 |    0.1   23.8    0.9
204  |   255 |    4266 |    6049     506    6049 |    1013     506    1013 |    0.2   17.4    0.8
205  |   255 |    4322 |    7092     507    7092 |    1014     507    1014 |    0.1   23.2    0.9
206  |   255 |    4317 |    7087     507    7087 |    1014     507    1014 |    0.2   17.6    0.8
207  |   255 |    4319 |    7087     507    7087 |    1015     508    1015 |    0.1   23.4    0.9
208  |   254 |    4303 |    7079     506    7079 |    1012     506    1012 |    0.1   24.3    1.0
209  |   255 |    4302 |    7084     507    7084 |    1014     507    1014 |    0.2   24.4    0.9
210  |   255 |    4310 |    7082     507    7082 |    1014     507    1014 |    0.2   23.8    0.9
211  |   255 |    2788 |    7071     508    7071 |    1016     508    1016 |    0.2   23.7    1.0
212  |   255 |    4321 |    7078     508    7078 |    1017     508    1017 |    0.2   28.9    1.0
213  |   255 |    4313 |    7087     507    7087 |    1015     507    1015 |    0.2   25.2    0.9
214  |   255 |    4309 |    7077     506    7077 |    1015     507    1015 |    0.1   23.7    0.9
215  |   255 |    4282 |    6064     506    6064 |    1013     506    1013 |    0.2   17.3    0.8
216  |   255 |    4307 |    7070     506    7070 |    1013     506    1013 |    0.2   22.7    0.9
217  |   255 |    4311 |    7082     507    7082 |    1014     507    1014 |    0.2   23.8    1.0
218  |   255 |    4317 |    7084     507    7084 |    1016     508    1016 |    0.1   24.4    1.0
219  |   255 |    4306 |    7059     506    7059 |    1013     506    1013 |    0.2   22.7    0.9
220  |   255 |    4307 |    7058     509    7058 |    1019     509    1019 |    0.2   18.1    0.8
221  |   255 |    3303 |    7055     510    7055 |    1019     510    1019 |    0.2   17.6    0.8
222  |   255 |    4314 |    7087     507    7087 |    1014     507    1014 |    0.1   23.8    0.9
223  |   255 |    4319 |    7098     508    7098 |    1015     508    1015 |    0.2   23.8    0.9
224  |   255 |    4313 |    7089     507    7089 |    1015     507    1015 |    0.1   23.4    0.9
225  |   255 |    4319 |    7089     508    7089 |    1016     508    1016 |    0.1   23.2    0.9
226  |   254 |    4294 |    7075     506    7075 |    1012     506    1012 |    0.2   23.0    0.9
227  |   255 |    4309 |    7067     506    7067 |    1013     506    1013 |    0.1   23.2    0.9
228  |   255 |    4301 |    7082     506    7082 |    1014     507    1014 |    0.2   23.4    0.9
229  |   255 |    2779 |    7083     507    7083 |    1013     507    1013 |    0.1   17.2    0.8
230  |   253 |    4290 |    7067     505    7067 |    1011     506    1011 |    0.2   24.0    1.0
231  |   255 |    4308 |    7072     507    7072 |    1014     507    1014 |    0.1   24.0    1.0
232  |   255 |    4320 |    7089     508    7089 |    1016     508    1016 |    0.2   23.9    0.9
233  |   255 |    4327 |    7097     508    7097 |    1015     508    1015 |    0.2   23.8    0.9
234  |   253 |    4291 |    7070     506    7070 |    1012     506    1012 |    0.2   23.4    0.9
235  |   253 |    4290 |    7066     506    7066 |    1011     506    1011 |    0.1   23.1    0.9
236  |   255 |    3304 |    7094     508    7094 |    1016     508    1016 |    0.2   23.5    0.9
237  |   255 |    4301 |    7080     507    7080 |    1014     507    1014 |    0.2   23.1    0.9
238  |   253 |    4285 |    6063     506    6063 |    1011     506    1011 |    0.1   17.1    0.8
239  |   255 |    4315 |    7077     507    7077 |    1014     507    1014 |    0.2   25.4    0.9
240  |   255 |    4327 |    7089     508    7089 |    1016     508    1016 |    0.2   25.8    1.0
241  |   253 |    4283 |    6057     505    6057 |    1011     505    1011 |    0.2   17.7    0.8
242  |   255 |    4316 |    7092     508    7092 |    1015     508    1015 |    0.2   24.7    1.0
243  |   254 |    4281 |    7048     505    7048 |    1011     505    1011 |    0.2   21.7    0.9
244  |   255 |    4291 |    6067     507    6067 |    1014     507    1014 |    0.1   17.2    0.8
245  |   255 |    4326 |    7092     508    7092 |    1016     508    1016 |    0.1   23.6    0.9
246  |   255 |    4312 |    7084     507    7084 |    1015     507    1015 |    0.2   23.5    0.9
247  |   255 |    4324 |    7092     508    7092 |    1016     508    1016 |    0.1   24.1    0.9
248  |   255 |    4315 |    6086     508    6086 |    1015     508    1015 |    0.2   17.4    0.8
249  |   255 |    2778 |    7079     507    7079 |    1015     508    1015 |    0.1   24.3    0.9
250  |   255 |    4313 |    7085     507    7085 |    1015     507    1015 |    0.1   22.6    0.9
251  |   255 |    4317 |    7083     507    7083 |    1014     507    1014 |    0.1   24.0    0.9
252  |   255 |    4298 |    7045     506    7045 |    1013     506    1013 |    0.1   24.1    0.9
253  |   255 |    4322 |    7096     507    7096 |    1015     507    1015 |    0.2   24.1    0.9
254  |   255 |    3024 |    6074     507    6074 |    1013     507    1013 |    0.1   24.1    0.8
255  |   255 |    4316 |    7084     506    7084 |    1013     506    1013 |    0.1   25.0    0.9
256  |   255 |    3028 |    7085     506    7085 |    1013     507    1013 |    0.1   23.8    0.9
257  |   254 |    4289 |    6063     506    6063 |    1013     506    1013 |    0.2   17.9    0.8
258  |   255 |    4328 |    7096     508    7096 |    1016     508    1016 |    0.2   24.0    0.9
259  |   255 |    4321 |    7094     507    7094 |    1015     507    1015 |    0.2   23.9    0.9
260  |   255 |    4313 |    6077     507    6077 |    1013     507    1013 |    0.2   17.4    0.8
261  |   255 |    4303 |    7084     507    7084 |    1014     507    1014 |    0.1   23.3    0.9
262  |   255 |    4322 |    7093     508    7093 |    1016     508    1016 |    0.2   24.8    0.9
263  |   254 |    4312 |    7074     507    7074 |    1015     507    1015 |    0.2   23.3    1.0
264  |   253 |    2747 |    6008     505    6008 |    1011     505    1011 |    0.2   17.0    0.8
265  |   253 |    4281 |    6056     505    6056 |    1011     505    1011 |    0.1   17.6    0.8
266  |   255 |    4309 |    7080     507    7080 |    1014     507    1014 |    0.2   23.3    1.0
267  |   254 |    2785 |    7069     507    7069 |    1014     507    1014 |    0.2   17.7    0.8
268  |   254 |    4306 |    7080     507    7080 |    1013     507    1013 |    0.1   23.9    0.9
269  |   251 |    2746 |    6018     505    6018 |    1010     505    1010 |    0.1   17.0    0.9
270  |   254 |    3531 |    7055     506    7055 |    1012     506    1012 |    0.2   18.1    0.8
271  |   255 |    4304 |    7083     507    7083 |    1014     507    1014 |    0.1   24.2    1.0
272  |   255 |    3298 |    7094     507    7094 |    1015     507    1015 |    0.2   18.3    0.8
273  |   255 |    4318 |    7084     507    7084 |    1015     507    1015 |    0.2   24.3    0.9
274  |   255 |    4318 |    7087     507    7087 |    1015     507    1015 |    0.1   24.0    0.9
275  |   255 |    4314 |    7080     506    7080 |    1013     506    1013 |    0.2   23.8    1.1
276  |   255 |    4317 |    7082     507    7082 |    1014     507    1014 |    0.2   23.5    0.9
277  |   255 |    4325 |    7090     508    7090 |    1015     508    1015 |    0.2   23.6    0.9
278  |   255 |    4311 |    7090     507    7090 |    1015     507    1015 |    0.2   23.7    0.9
279  |   255 |    4312 |    7086     506    7086 |    1014     507    1014 |    0.2   23.9    0.9
280  |   255 |    4319 |    7084     508    7084 |    1016     508    1016 |    0.1   23.0    0.9
281  |   255 |    4317 |    7088     507    7088 |    1014     507    1014 |    0.2   23.2    0.9
282  |   254 |    4294 |    7061     505    7061 |    1012     506    1012 |    0.1   24.1    0.9
283  |   255 |    4318 |    7082     507    7082 |    1014     507    1014 |    0.2   24.1    0.9
284  |   255 |    4289 |    7040     509    7040 |    1019     509    1019 |    0.2   17.9    0.8
285  |   255 |    4318 |    7090     507    7090 |    1015     507    1015 |    0.1   23.9    0.9
286  |   255 |    2788 |    7087     507    7087 |    1015     507    1015 |    0.2   22.6    0.9
287  |   255 |    4325 |    7098     508    7098 |    1016     508    1016 |    0.2   24.1    0.9
288  |   255 |    3302 |    7090     508    7090 |    1015     508    1015 |    0.3   18.5    0.8
289  |   255 |    4309 |    7083     508    7083 |    1015     508    1015 |    0.2   23.4    0.9
290  |   254 |    4298 |    7072     506    7072 |    1012     506    1012 |    0.2   24.6    1.0
291  |   255 |    2792 |    7091     508    7091 |    1016     508    1016 |    0.2   23.7    0.9
292  |   255 |    4321 |    7086     508    7086 |    1015     508    1015 |    0.2   24.6    1.0
293  |   255 |    3019 |    6069     507    6069 |    1014     507    1014 |    0.2   18.1    0.8
294  |   254 |    3259 |    6063     506    6063 |    1011     506    1011 |    0.2   17.3    0.8
295  |   255 |    3026 |    6068     506    6068 |    1013     506    1013 |    0.2   17.4    0.8
296  |   255 |    2786 |    7079     507    7079 |    1014     507    1014 |    0.2   18.2    0.8
297  |   255 |    4319 |    7085     507    7085 |    1014     507    1014 |    0.2   24.9    1.0
298  |   255 |    4302 |    7076     506    7076 |    1014     506    1014 |    0.2   24.1    0.9
