=== MLLL vs HNF Intermediate Bit Size Benchmark ===
Level: 3, Norm bitsize: 193, Iterations: 500
GRAM prealloc (Phase 2 candidate B): OFF
GRAM fp       (Phase 2 candidate C): ON

Generating 500 random ideal lattice pairs (bitsize=193)...
Mode: alg2
  Set 1: 2035.81 ms
  Set 2: 2033.84 ms
Generation done.

T    |   Inp |  HNFint | MLLLtot   MLLLv   MLLLg |  GRMtot    GRMv    GRMg |  HNFms MLLLms  GRMms
292  |   194 |    3278 |    5370     386    5370 |     772     386     772 |    0.2   13.4    3.1
293  |   194 |    2689 |    5355     385    5355 |     770     385     770 |    0.2   10.6    2.4
294  |   194 |    3274 |    5374     385    5374 |     770     385     770 |    0.2   16.5    2.8
295  |   193 |    3236 |    5314     384    5314 |     767     384     767 |    0.2    9.4    2.3
296  |   194 |    2459 |    4560     384    4560 |     768     384     768 |    0.1    9.4    2.3
297  |   194 |    3221 |    4565     384    4565 |     769     384     769 |    0.1    9.0    2.3
298  |   194 |    3273 |    5369     385    5369 |     770     385     770 |    0.1   12.4    2.7
299  |   194 |    3271 |    5360     385    5360 |     769     385     769 |    0.1   13.0    2.7
300  |   194 |    3281 |    5373     385    5373 |     771     385     771 |    0.2   12.4    2.8
301  |   194 |    2113 |    5360     385    5360 |     771     385     771 |    0.1   12.3    2.7
302  |   194 |    3288 |    5377     385    5377 |     772     386     772 |    0.1   13.0    2.8
303  |   194 |    3275 |    5368     385    5368 |     772     385     772 |    0.1   12.5    2.7
304  |   194 |    3284 |    5370     386    5370 |     773     386     773 |    0.1   12.6    2.7
305  |   194 |    3270 |    5369     384    5369 |     769     385     769 |    0.1   12.7    2.7
306  |   194 |    3241 |    4590     384    4590 |     768     384     768 |    0.1    9.4    2.3
307  |   194 |    3189 |    4535     383    4535 |     768     384     768 |    0.1    9.3    2.3
308  |   194 |    2289 |    4587     383    4587 |     768     384     768 |    0.1    9.3    2.3
309  |   194 |    3284 |    5378     385    5378 |     771     385     771 |    0.1   11.8    2.6
310  |   194 |    2116 |    5378     385    5378 |     769     385     769 |    0.2   12.7    2.8
311  |   194 |    3275 |    5348     384    5348 |     769     384     769 |    0.1   12.7    2.7
312  |   194 |    3280 |    5383     386    5383 |     771     385     771 |    0.1   12.3    2.7
313  |   194 |    3264 |    5372     384    5372 |     769     384     769 |    0.2   13.2    2.7
314  |   194 |    2893 |    5377     385    5377 |     771     385     771 |    0.1    9.9    2.4
315  |   192 |    3248 |    5348     383    5348 |     766     383     766 |    0.1   12.2    2.6
316  |   194 |    3269 |    5354     384    5354 |     767     384     767 |    0.1   12.2    2.7
317  |   194 |    3278 |    5366     385    5366 |     770     385     770 |    0.1   12.3    2.7
318  |   194 |    3281 |    5374     384    5374 |     769     384     769 |    0.1   12.8    2.8
319  |   194 |    3288 |    5382     386    5382 |     771     386     771 |    0.1   12.0    2.7
320  |   194 |    3283 |    5370     386    5370 |     772     386     772 |    0.1   12.7    2.7
321  |   194 |    3277 |    5357     385    5357 |     770     385     770 |    0.1   12.6    2.7
322  |   193 |    3268 |    5367     384    5367 |     768     384     768 |    0.1   13.2    2.8
323  |   193 |    3249 |    5342     383    5342 |     766     383     766 |    0.1   12.5    2.8
324  |   194 |    2126 |    5384     386    5384 |     772     386     772 |    0.1   12.7    2.7
325  |   193 |    3266 |    5354     384    5354 |     768     384     768 |    0.2   12.4    2.8
326  |   194 |    3272 |    5359     384    5359 |     768     384     768 |    0.1   13.0    2.8
327  |   194 |    3266 |    5350     384    5350 |     767     384     767 |    0.1   12.7    2.8
328  |   194 |    3273 |    5361     385    5361 |     770     385     770 |    0.2   12.8    2.8
329  |   194 |    3286 |    5378     386    5378 |     771     386     771 |    0.1   12.9    2.9
330  |   194 |    2110 |    5364     385    5364 |     770     385     770 |    0.1   12.3    2.6
331  |   194 |    3276 |    5376     385    5376 |     770     385     770 |    0.1   12.9    2.7
332  |   194 |    3255 |    5358     384    5358 |     769     385     769 |    0.1   12.3    2.8
333  |   194 |    3283 |    5365     386    5365 |     771     386     771 |    0.1   12.8    2.8
334  |   194 |    3283 |    5379     385    5379 |     770     385     770 |    0.2   12.5    2.8
335  |   193 |    3260 |    5365     384    5365 |     769     384     769 |    0.1   12.3    2.7
336  |   194 |    3287 |    5384     385    5384 |     771     385     771 |    0.1   13.3    2.8
337  |   194 |    3283 |    5364     387    5364 |     774     387     774 |    0.1   11.8    2.7
338  |   194 |    3283 |    5366     385    5366 |     770     385     770 |    0.1   12.8    2.8
339  |   193 |    2487 |    5350     384    5350 |     768     384     768 |    0.1    9.7    2.3
340  |   194 |    2500 |    5375     385    5375 |     770     385     770 |    0.1    9.5    2.3
341  |   194 |    3282 |    5371     385    5371 |     770     385     770 |    0.1   12.1    2.7
342  |   193 |    2275 |    4597     384    4597 |     768     384     768 |    0.1    9.1    2.3
343  |   193 |    3250 |    5354     383    5354 |     766     383     766 |    0.1   13.4    2.7
344  |   194 |    2506 |    5375     385    5375 |     770     385     770 |    0.1    9.7    2.4
345  |   194 |    3260 |    5366     385    5366 |     771     385     771 |    0.1   12.7    2.7
346  |   194 |    3263 |    5351     384    5351 |     767     384     767 |    0.2   12.5    2.7
347  |   194 |    3271 |    5370     385    5370 |     770     385     770 |    0.1   12.5    2.8
348  |   194 |    2289 |    4598     384    4598 |     768     384     768 |    0.1    8.9    2.3
349  |   194 |    2298 |    5380     385    5380 |     771     385     771 |    0.1   12.5    2.7
350  |   194 |    3275 |    5371     385    5371 |     770     385     770 |    0.1   11.9    2.6
351  |   194 |    3281 |    5375     385    5375 |     770     385     770 |    0.2   12.3    2.7
352  |   194 |    3281 |    5378     385    5378 |     770     385     770 |    0.1   12.3    2.7
353  |   193 |    3267 |    5365     384    5365 |     769     384     769 |    0.1   11.8    2.6
354  |   193 |    3267 |    5359     385    5359 |     770     385     770 |    0.1   12.7    2.7
355  |   194 |    3268 |    5358     385    5358 |     770     385     770 |    0.1   12.2    2.6
356  |   194 |    3289 |    5381     386    5381 |     771     386     771 |    0.1   12.9    2.8
357  |   194 |    3268 |    5352     385    5352 |     770     385     770 |    0.1   12.7    2.8
358  |   194 |    3276 |    5379     385    5379 |     770     385     770 |    0.1   12.3    2.7
359  |   194 |    3255 |    4603     384    4603 |     768     384     768 |    0.1    9.1    2.2
360  |   194 |    3267 |    5355     386    5355 |     772     386     772 |    0.2   12.3    2.7
361  |   194 |    2095 |    4592     384    4592 |     768     384     768 |    0.1    9.0    2.3
362  |   193 |    3260 |    5349     384    5349 |     767     384     767 |    0.1   12.2    2.7
363  |   194 |    3264 |    5360     384    5360 |     770     384     770 |    0.1   12.1    2.6
364  |   192 |    3234 |    5339     383    5339 |     766     383     766 |    0.1    9.4    2.3
365  |   193 |    3249 |    4597     383    4597 |     767     383     767 |    0.1    9.3    2.3
366  |   194 |    3285 |    5364     386    5364 |     772     386     772 |    0.1   12.2    2.6
367  |   194 |    3283 |    5371     385    5371 |     772     385     772 |    0.1   12.6    2.7
368  |   194 |    3266 |    5346     384    5346 |     767     384     767 |    0.1   12.3    2.7
369  |   194 |    2300 |    5368     386    5368 |     773     386     773 |    0.1   12.5    2.7
370  |   194 |    2092 |    4587     383    4587 |     767     384     767 |    0.1    8.9    2.3
371  |   192 |    3245 |    4592     383    4592 |     766     383     766 |    0.1    9.8    2.4
372  |   194 |    3280 |    5373     385    5373 |     770     385     770 |    0.2   12.6    2.6
373  |   194 |    2491 |    5366     384    5366 |     769     385     769 |    0.1   12.7    2.7
374  |   194 |    3287 |    5363     386    5363 |     773     386     773 |    0.1   12.0    2.7
375  |   194 |    3288 |    5378     385    5378 |     771     385     771 |    0.1   13.0    2.8
376  |   193 |    2273 |    4580     383    4580 |     766     383     766 |    0.1    8.9    2.2
377  |   193 |    3263 |    5355     385    5355 |     769     385     769 |    0.1   12.4    2.7
378  |   194 |    3281 |    5368     386    5368 |     772     386     772 |    0.1   12.4    2.8
379  |   194 |    3275 |    5358     386    5358 |     773     386     773 |    0.1   11.7    2.6
380  |   194 |    3269 |    5351     385    5351 |     770     385     770 |    0.1   12.6    2.7
381  |   194 |    3288 |    5365     386    5365 |     772     386     772 |    0.1   12.9    2.7
382  |   194 |    3293 |    5377     386    5377 |     773     386     773 |    0.1   13.2    2.8
383  |   194 |    3276 |    5353     386    5353 |     771     385     771 |    0.1   12.5    2.7
384  |   194 |    3282 |    5373     385    5373 |     770     385     770 |    0.1   13.1    2.8
385  |   193 |    2279 |    4577     384    4577 |     767     384     767 |    0.1    9.3    2.3
386  |   194 |    3281 |    5369     385    5369 |     770     385     770 |    0.1   12.8    2.8
387  |   194 |    2672 |    4600     384    4600 |     768     384     768 |    0.1    8.7    2.2
388  |   194 |    3266 |    5356     384    5356 |     768     384     768 |    0.1   12.5    2.7
389  |   194 |    3266 |    5369     384    5369 |     769     384     769 |    0.1   12.4    2.7
390  |   194 |    3250 |    4596     384    4596 |     767     384     767 |    0.1    9.5    2.3
391  |   194 |    3277 |    5372     385    5372 |     770     385     770 |    0.1   12.6    2.7
392  |   194 |    3272 |    4612     385    4612 |     770     385     770 |    0.1    9.2    2.4
393  |   194 |    3285 |    5375     385    5375 |     770     385     770 |    0.1   12.5    2.7
394  |   194 |    3285 |    5370     386    5370 |     772     386     772 |    0.2   12.3    2.7
395  |   194 |    3278 |    5376     385    5376 |     770     385     770 |    0.1   11.8    2.6
396  |   194 |    3288 |    5381     385    5381 |     771     385     771 |    0.1   12.1    2.6
397  |   194 |    3275 |    5378     385    5378 |     770     385     770 |    0.1   13.2    2.8
398  |   194 |    3283 |    5381     385    5381 |     771     385     771 |    0.1   13.5    2.8
399  |   194 |    3259 |    5351     384    5351 |     767     384     767 |    0.1   12.6    2.8
400  |   194 |    2492 |    5367     384    5367 |     769     384     769 |    0.1   12.3    2.7
401  |   194 |    3287 |    5382     385    5382 |     770     385     770 |    0.1   12.2    2.8
402  |   194 |    3268 |    5364     384    5364 |     769     384     769 |    0.1   12.4    2.6
403  |   194 |    3278 |    5377     385    5377 |     770     385     770 |    0.1   12.5    2.7
404  |   194 |    2494 |    5357     385    5357 |     771     385     771 |    0.1    9.9    2.3
405  |   194 |    3272 |    5359     384    5359 |     769     384     769 |    0.1   12.6    2.7
406  |   194 |    3257 |    5338     384    5338 |     769     384     769 |    0.2   12.1    2.7
407  |   194 |    2495 |    5365     386    5365 |     771     386     771 |    0.1   12.0    2.7
408  |   194 |    3282 |    5365     387    5365 |     773     387     773 |    0.1   11.9    2.6
409  |   194 |    3279 |    5373     386    5373 |     771     386     771 |    0.1   12.6    2.7
410  |   193 |    3261 |    5356     383    5356 |     767     383     767 |    0.1   12.4    2.7
411  |   194 |    2094 |    5343     384    5343 |     768     384     768 |    0.1    9.5    2.4
412  |   193 |    3258 |    5345     384    5345 |     770     384     770 |    0.1   12.4    2.6
413  |   192 |    3228 |    4566     383    4566 |     765     383     765 |    0.1    9.3    2.3
414  |   194 |    3283 |    5367     385    5367 |     769     385     769 |    0.2   12.9    2.8
415  |   193 |    3259 |    5353     384    5353 |     768     384     768 |    0.1   12.2    2.7
416  |   193 |    3247 |    5325     383    5325 |     767     383     767 |    0.1   12.7    2.7
417  |   193 |    3246 |    4592     383    4592 |     767     383     767 |    0.1    9.5    2.4
418  |   191 |    3224 |    4578     383    4578 |     765     383     765 |    0.1    9.2    2.4
419  |   194 |    3265 |    5364     385    5364 |     770     385     770 |    0.2   12.4    2.7
420  |   194 |    3272 |    5367     384    5367 |     769     384     769 |    0.1   12.7    2.8
421  |   193 |    3255 |    5350     383    5350 |     766     383     766 |    0.1   12.4    2.7
422  |   194 |    3276 |    5358     385    5358 |     770     385     770 |    0.1   12.2    2.6
423  |   194 |    2688 |    5372     384    5372 |     770     384     770 |    0.1   12.4    2.6
424  |   194 |    3281 |    5375     385    5375 |     770     385     770 |    0.1   13.1    2.8
425  |   194 |    3281 |    5375     386    5375 |     771     386     771 |    0.1   12.5    2.7
426  |   194 |    2116 |    5369     384    5369 |     769     384     769 |    0.1    9.3    2.4
427  |   194 |    3244 |    4592     384    4592 |     768     384     768 |    0.1    9.7    2.3
428  |   194 |    3282 |    5380     385    5380 |     770     385     770 |    0.1   13.0    2.8
429  |   194 |    3287 |    5374     386    5374 |     771     386     771 |    0.1   12.6    2.7
430  |   194 |    3254 |    4600     384    4600 |     768     384     768 |    0.1    9.4    2.5
431  |   194 |    3239 |    4587     384    4587 |     768     384     768 |    0.1    9.4    2.3
432  |   194 |    3286 |    5365     386    5365 |     773     386     773 |    0.1   12.0    2.7
433  |   194 |    3287 |    5376     385    5376 |     770     385     770 |    0.1   12.6    2.7
434  |   192 |    3234 |    4572     383    4572 |     765     383     765 |    0.1    9.6    2.4
435  |   193 |    3239 |    4584     383    4584 |     767     383     767 |    0.1    9.4    2.3
436  |   192 |    3245 |    5347     383    5347 |     765     383     765 |    0.1   12.4    2.8
437  |   193 |    2492 |    5336     385    5336 |     770     385     770 |    0.1    9.5    2.5
438  |   194 |    3273 |    5364     386    5364 |     771     386     771 |    0.1   12.5    2.7
439  |   194 |    3275 |    5372     385    5372 |     771     386     771 |    0.1    9.3    2.3
440  |   192 |    3257 |    5351     383    5351 |     768     383     768 |    0.1   12.3    2.7
441  |   191 |    3237 |    4584     383    4584 |     765     383     765 |    0.1    9.3    2.3
442  |   194 |    3279 |    5361     386    5361 |     771     386     771 |    0.1   12.9    2.7
443  |   193 |    3272 |    5365     385    5365 |     770     385     770 |    0.1   12.8    2.7
444  |   193 |    3259 |    5358     384    5358 |     768     384     768 |    0.1   12.6    2.7
445  |   194 |    3278 |    5374     385    5374 |     770     385     770 |    0.1   12.4    2.7
446  |   193 |    3260 |    5354     384    5354 |     769     384     769 |    0.1   12.2    2.6
447  |   193 |    2871 |    5333     385    5333 |     771     385     771 |    0.1    9.5    2.3
448  |   194 |    2504 |    5367     387    5367 |     773     387     773 |    0.1   12.6    2.8
449  |   194 |    3282 |    5376     385    5376 |     770     385     770 |    0.1   12.9    2.8
450  |   194 |    2288 |    4601     384    4601 |     768     384     768 |    0.1    9.1    2.3
451  |   194 |    3277 |    5365     384    5365 |     770     384     770 |    0.1   12.3    2.7
452  |   194 |    3266 |    5362     385    5362 |     769     385     769 |    0.1   12.1    2.7
453  |   194 |    3276 |    5365     385    5365 |     769     385     769 |    0.1   12.7    2.8
454  |   194 |    3276 |    5347     385    5347 |     770     385     770 |    0.1   13.1    2.9
455  |   193 |    3206 |    4554     384    4554 |     768     384     768 |    0.1    9.1    2.3
456  |   192 |    3147 |    5225     384    5225 |     769     384     769 |    0.2    9.0    2.2
457  |   191 |    3234 |    4578     383    4578 |     765     383     765 |    0.1    9.2    2.3
458  |   194 |    3267 |    5364     384    5364 |     768     384     768 |    0.1   12.9    2.7
459  |   194 |    3281 |    5382     385    5382 |     770     385     770 |    0.1   13.2    2.7
460  |   194 |    3290 |    5375     386    5375 |     771     386     771 |    0.1   13.4    2.7
461  |   192 |    3225 |    4573     383    4573 |     765     383     765 |    0.1    9.4    2.3
462  |   194 |    2660 |    4579     383    4579 |     768     384     768 |    0.1    9.3    2.3
463  |   194 |    2297 |    4605     385    4605 |     769     385     769 |    0.1    9.3    2.4
464  |   194 |    3260 |    5367     384    5367 |     769     384     769 |    0.1   13.2    2.8
465  |   194 |    2491 |    5365     385    5365 |     769     385     769 |    0.1   12.8    2.7
466  |   194 |    3287 |    5383     386    5383 |     772     386     772 |    0.2   12.9    2.8
467  |   194 |    3291 |    5386     385    5386 |     771     385     771 |    0.1   13.1    2.9
468  |   194 |    3269 |    5366     385    5366 |     769     385     769 |    0.1   12.2    2.7
469  |   194 |    3275 |    5367     385    5367 |     771     385     771 |    0.1   13.0    2.7
470  |   194 |    3267 |    5347     385    5347 |     770     385     770 |    0.1   12.6    2.7
471  |   194 |    3291 |    5374     386    5374 |     773     386     773 |    0.1   12.5    2.7
472  |   194 |    3275 |    5355     384    5355 |     771     384     771 |    0.1   12.2    2.7
473  |   194 |    3278 |    5377     385    5377 |     770     385     770 |    0.1   12.8    2.7
474  |   194 |    3273 |    5361     384    5361 |     768     384     768 |    0.2   12.7    2.8
475  |   194 |    3283 |    5381     385    5381 |     770     385     770 |    0.1   10.2    2.5
476  |   194 |    3283 |    5372     385    5372 |     771     385     771 |    0.1   12.6    2.7
477  |   194 |    3271 |    5360     384    5360 |     768     384     768 |    0.1   12.7    2.7
478  |   187 |    3165 |    4496     383    4496 |     765     383     765 |    0.1    8.4    2.2
479  |   194 |    2680 |    5344     385    5344 |     770     385     770 |    0.1    9.5    2.3
480  |   194 |    3261 |    5359     384    5359 |     770     385     770 |    0.1   12.4    2.6
481  |   194 |    3263 |    5364     384    5364 |     769     384     769 |    0.1   12.3    2.6
482  |   194 |    2490 |    5374     384    5374 |     769     384     769 |    0.1   12.8    2.7
483  |   194 |    2882 |    5380     386    5380 |     771     386     771 |    0.1   12.3    2.7
484  |   193 |    3266 |    5357     384    5357 |     768     384     768 |    0.1   12.9    2.7
485  |   194 |    2697 |    5356     387    5356 |     773     387     773 |    0.1   12.5    2.8
486  |   194 |    3284 |    5373     386    5373 |     773     386     773 |    0.1   12.3    2.7
487  |   194 |    2484 |    4602     384    4602 |     768     384     768 |    0.1    9.7    2.3
488  |   194 |    3287 |    5376     386    5376 |     772     386     772 |    0.2   12.4    2.8
489  |   194 |    2508 |    5378     385    5378 |     770     385     770 |    0.1   13.1    2.8
490  |   193 |    3253 |    5346     385    5346 |     770     385     770 |    0.1   12.5    2.7
491  |   194 |    3267 |    5360     385    5360 |     770     385     770 |    0.1    9.8    2.4
492  |   193 |    3256 |    5359     383    5359 |     767     384     767 |    0.1   12.4    2.7
493  |   194 |    3282 |    5376     385    5376 |     772     385     772 |    0.2   12.4    2.8
494  |   194 |    3276 |    5370     385    5370 |     770     385     770 |    0.1   12.4    2.7
495  |   194 |    3261 |    5361     384    5361 |     768     384     768 |    0.1   12.7    2.8
496  |   194 |    3289 |    5374     385    5374 |     772     386     772 |    0.1   12.4    2.6
497  |   194 |    3274 |    5376     385    5376 |     769     385     769 |    0.1   12.5    2.6
498  |   194 |    3272 |    5366     384    5366 |     768     384     768 |    0.1   12.7    2.7
499  |   194 |    3266 |    5355     384    5355 |     767     384     767 |    0.1   12.7    2.7
-----+-------+---------+-------------------------+-------------------------+--------------------

=== Summary ===
HNF  intermediate:  avg=3101  max=3293
MLLL total:         avg=5239  max=5386
MLLL vec coords:    avg=384  max=389  (Lemma 1 bounded)
MLLL GSO coeffs:    avg=5239  max=5386  (integral GSO overhead)
GRAM total:         avg=769  max=778
GRAM vec coords:    avg=384  max=389  (Lemma 1 bounded)
GRAM Gram entries:  avg=769  max=778  (Lemma 3 bound target)
Output bits:        HNF avg=193 max=194  MLLL avg=191 max=194  GRAM avg=191 max=194
Total time:         HNF=69.94ms  MLLL=5872.13ms  GRAM=1311.02ms  (GRAM/MLLL=0.22)
