=== MLLL vs HNF Intermediate Bit Size Benchmark ===
Level: 5, Norm bitsize: 254, Iterations: 500
GRAM prealloc (Phase 2 candidate B): OFF
GRAM fp       (Phase 2 candidate C): ON

Generating 500 random ideal lattice pairs (bitsize=254)...
Mode: alg2
  Set 1: 4249.02 ms
  Set 2: 4075.41 ms
Generation done.

T    |   Inp |  HNFint | MLLLtot   MLLLv   MLLLg |  GRMtot    GRMv    GRMg |  HNFms MLLLms  GRMms
48   |   255 |    4315 |    7080     507    7080 |    1014     507    1014 |    0.1   23.7    0.9
49   |   254 |    2767 |    6064     506    6064 |    1011     506    1011 |    0.1   17.3    0.8
50   |   255 |    4289 |    6064     506    6064 |    1013     506    1013 |    0.1   17.2    0.8
51   |   255 |    2791 |    7095     507    7095 |    1015     508    1015 |    0.1   17.5    0.8
52   |   254 |    4298 |    7068     505    7068 |    1011     505    1011 |    0.1   23.4    0.9
53   |   255 |    4319 |    7086     507    7086 |    1014     507    1014 |    0.1   23.9    0.9
54   |   255 |    4313 |    7075     508    7075 |    1016     508    1016 |    0.1   23.2    0.9
55   |   254 |    4304 |    7075     507    7075 |    1014     507    1014 |    0.1   23.4    0.9
56   |   254 |    4304 |    7075     506    7075 |    1013     506    1013 |    0.1   23.0    0.9
57   |   254 |    4305 |    7083     507    7083 |    1013     507    1013 |    0.1   23.8    0.9
58   |   252 |    4259 |    6033     506    6033 |    1012     506    1012 |    0.2   16.4    0.7
59   |   255 |    4309 |    7079     507    7079 |    1014     507    1014 |    0.1   23.6    0.9
60   |   255 |    4322 |    7092     508    7092 |    1016     508    1016 |    0.1   23.4    0.9
61   |   255 |    4310 |    7077     507    7077 |    1013     507    1013 |    0.1   22.9    0.9
62   |   255 |    4310 |    7073     506    7073 |    1013     506    1013 |    0.1   23.7    0.9
63   |   255 |    4319 |    7092     507    7092 |    1016     508    1016 |    0.1   24.5    0.9
64   |   255 |    3283 |    7051     508    7051 |    1017     508    1017 |    0.2   17.4    0.8
65   |   255 |    2786 |    7078     508    7078 |    1017     508    1017 |    0.1   23.9    0.9
66   |   255 |    4322 |    7089     507    7089 |    1015     507    1015 |    0.2   23.7    0.9
67   |   255 |    4305 |    7079     507    7079 |    1015     507    1015 |    0.1   22.9    0.9
68   |   255 |    4313 |    7080     507    7080 |    1013     507    1013 |    0.2   23.3    0.9
69   |   255 |    4313 |    6078     507    6078 |    1015     508    1015 |    0.1   17.9    0.8
70   |   255 |    4284 |    7022     507    7022 |    1015     507    1015 |    0.2   22.3    0.9
71   |   254 |    4304 |    7068     507    7068 |    1013     506    1013 |    0.1   23.0    0.9
72   |   255 |    4305 |    7086     507    7086 |    1014     507    1014 |    0.2   23.9    0.9
73   |   255 |    4323 |    7093     507    7093 |    1015     507    1015 |    0.1   23.5    0.9
74   |   255 |    4321 |    7080     509    7080 |    1018     509    1018 |    0.2   24.2    0.9
75   |   254 |    4251 |    6027     505    6027 |    1012     505    1012 |    0.1   16.7    0.8
76   |   255 |    4320 |    7077     508    7077 |    1016     508    1016 |    0.1   23.4    0.9
77   |   255 |    4321 |    7090     507    7090 |    1014     507    1014 |    0.1   23.5    0.9
78   |   255 |    3301 |    7092     509    7092 |    1017     509    1017 |    0.1   23.1    0.9
79   |   255 |    4311 |    7061     509    7061 |    1019     509    1019 |    0.2   17.6    0.8
80   |   255 |    3282 |    7077     507    7077 |    1014     507    1014 |    0.1   22.9    0.9
81   |   254 |    4304 |    7079     507    7079 |    1013     507    1013 |    0.1   23.4    0.9
82   |   255 |    4299 |    7075     506    7075 |    1014     507    1014 |    0.1   23.8    0.9
83   |   253 |    4278 |    6046     506    6046 |    1013     507    1013 |    0.2   17.0    0.8
84   |   254 |    2764 |    6058     505    6058 |    1011     506    1011 |    0.2   17.6    0.8
85   |   255 |    4327 |    7100     508    7100 |    1015     508    1015 |    0.1   24.0    0.9
86   |   253 |    4273 |    6047     506    6047 |    1013     506    1013 |    0.2   16.6    0.8
87   |   255 |    4325 |    7095     508    7095 |    1016     508    1016 |    0.1   24.2    0.9
88   |   255 |    4323 |    7091     507    7091 |    1016     507    1016 |    0.2   23.2    0.9
89   |   255 |    4320 |    7088     507    7088 |    1014     507    1014 |    0.1   24.0    0.9
90   |   255 |    4269 |    6046     505    6046 |    1012     505    1012 |    0.1   17.1    0.8
91   |   255 |    4279 |    6054     506    6054 |    1013     506    1013 |    0.1   17.0    0.8
92   |   254 |    4280 |    6055     506    6055 |    1012     505    1012 |    0.1   16.7    0.8
93   |   254 |    4294 |    6070     506    6070 |    1012     506    1012 |    0.1   17.7    0.8
94   |   255 |    4318 |    7089     507    7089 |    1015     507    1015 |    0.2   23.1    0.9
95   |   254 |    4306 |    7082     507    7082 |    1014     507    1014 |    0.2   23.0    0.9
96   |   255 |    4314 |    7087     507    7087 |    1014     507    1014 |    0.2   23.1    0.9
97   |   255 |    4306 |    7064     508    7064 |    1016     508    1016 |    0.2   23.8    0.9
98   |   255 |    4312 |    7084     507    7084 |    1014     507    1014 |    0.1   23.2    0.9
99   |   255 |    4299 |    7047     506    7047 |    1013     506    1013 |    0.1   22.8    0.9
100  |   255 |    4314 |    7077     507    7077 |    1015     507    1015 |    0.2   22.8    0.9
101  |   253 |    4278 |    6052     505    6052 |    1010     505    1010 |    0.1   15.8    0.7
102  |   254 |    4292 |    7068     505    7068 |    1012     506    1012 |    0.1   23.4    0.9
103  |   255 |    4317 |    7066     507    7066 |    1015     507    1015 |    0.1   24.0    0.9
104  |   255 |    4315 |    7088     507    7088 |    1015     507    1015 |    0.2   23.8    0.9
105  |   255 |    4312 |    7091     507    7091 |    1014     507    1014 |    0.1   23.3    0.9
106  |   255 |    3296 |    7078     507    7078 |    1014     507    1014 |    0.2   17.7    0.8
107  |   255 |    4289 |    6069     506    6069 |    1013     506    1013 |    0.1   16.8    0.8
108  |   255 |    3529 |    7081     507    7081 |    1014     507    1014 |    0.2   23.6    0.9
109  |   254 |    3015 |    6064     506    6064 |    1012     506    1012 |    0.1   17.0    0.8
110  |   255 |    4313 |    7081     507    7081 |    1014     507    1014 |    0.1   23.2    0.9
111  |   254 |    4275 |    7027     505    7027 |    1012     505    1012 |    0.2   22.8    0.9
112  |   255 |    3818 |    7070     509    7070 |    1019     509    1019 |    0.2   17.5    0.8
113  |   255 |    4315 |    7090     508    7090 |    1015     508    1015 |    0.1   23.5    0.9
114  |   255 |    4323 |    7082     509    7082 |    1017     509    1017 |    0.1   23.5    0.9
115  |   255 |    4299 |    7078     507    7078 |    1013     507    1013 |    0.2   22.5    0.9
116  |   255 |    4325 |    7090     508    7090 |    1016     508    1016 |    0.1   23.6    0.9
117  |   255 |    4324 |    7090     508    7090 |    1016     508    1016 |    0.2   24.0    0.9
118  |   255 |    3508 |    6044     507    6044 |    1013     507    1013 |    0.2   16.6    0.7
119  |   255 |    4254 |    6031     507    6031 |    1014     507    1014 |    0.1   17.2    0.8
120  |   255 |    4308 |    7075     507    7075 |    1014     507    1014 |    0.1   23.3    0.9
121  |   255 |    4307 |    7086     507    7086 |    1014     507    1014 |    0.2   23.8    0.9
122  |   254 |    4299 |    7073     506    7073 |    1013     506    1013 |    0.1   23.2    0.9
123  |   255 |    4315 |    7079     507    7079 |    1014     507    1014 |    0.1   23.0    0.9
124  |   255 |    4313 |    7082     507    7082 |    1015     507    1015 |    0.1   23.3    0.9
125  |   254 |    4308 |    7075     507    7075 |    1014     507    1014 |    0.2   17.7    0.8
126  |   255 |    4322 |    7092     508    7092 |    1016     508    1016 |    0.1   24.0    0.9
127  |   255 |    3285 |    7069     508    7069 |    1015     508    1015 |    0.2   17.1    0.8
128  |   255 |    4323 |    7087     508    7087 |    1017     508    1017 |    0.1   22.6    0.9
129  |   255 |    2777 |    6075     507    6075 |    1013     507    1013 |    0.1   17.3    0.8
130  |   254 |    4295 |    6066     505    6066 |    1011     506    1011 |    0.2   17.2    0.8
131  |   255 |    4325 |    7091     508    7091 |    1016     508    1016 |    0.1   23.7    0.9
132  |   254 |    4305 |    7074     507    7074 |    1015     507    1015 |    0.2   23.6    0.9
133  |   255 |    4304 |    7079     507    7079 |    1014     507    1014 |    0.1   23.1    0.9
134  |   254 |    4298 |    7077     506    7077 |    1013     506    1013 |    0.1   24.2    0.9
135  |   255 |    3285 |    7081     507    7081 |    1014     507    1014 |    0.1   23.5    0.9
136  |   255 |    4311 |    7083     507    7083 |    1015     507    1015 |    0.1   23.3    0.9
137  |   255 |    4323 |    7097     508    7097 |    1016     508    1016 |    0.1   23.3    0.9
138  |   255 |    4302 |    7068     506    7068 |    1012     506    1012 |    0.1   22.5    0.9
139  |   255 |    4322 |    7087     508    7087 |    1015     508    1015 |    0.1   23.8    0.9
140  |   255 |    4308 |    6077     507    6077 |    1013     507    1013 |    0.1   17.2    0.8
141  |   255 |    4309 |    7064     507    7064 |    1014     507    1014 |    0.1   23.4    0.9
142  |   255 |    3300 |    7086     507    7086 |    1014     507    1014 |    0.1   18.0    0.8
143  |   255 |    4321 |    7085     507    7085 |    1015     507    1015 |    0.2   24.2    0.9
144  |   255 |    4318 |    7079     507    7079 |    1015     508    1015 |    0.2   23.1    0.9
145  |   255 |    4321 |    7082     507    7082 |    1015     507    1015 |    0.2   25.1    1.0
146  |   255 |    4308 |    7080     508    7080 |    1015     508    1015 |    0.2   23.5    0.9
147  |   255 |    4318 |    7086     507    7086 |    1014     507    1014 |    0.1   23.4    0.9
148  |   255 |    3287 |    7077     507    7077 |    1015     507    1015 |    0.1   22.4    0.9
149  |   255 |    4313 |    7087     508    7087 |    1016     508    1016 |    0.2   23.7    0.9
150  |   255 |    3798 |    7094     508    7094 |    1016     508    1016 |    0.2   17.1    0.8
151  |   255 |    4316 |    7085     507    7085 |    1014     507    1014 |    0.1   23.2    0.9
152  |   254 |    4292 |    7078     506    7078 |    1014     507    1014 |    0.2   22.9    0.9
153  |   255 |    4304 |    7065     510    7065 |    1020     510    1020 |    0.2   23.2    0.9
154  |   255 |    4305 |    7081     507    7081 |    1014     507    1014 |    0.1   22.7    0.9
155  |   255 |    4311 |    7081     507    7081 |    1015     507    1015 |    0.1   23.0    0.9
156  |   255 |    4325 |    7095     508    7095 |    1016     508    1016 |    0.1   24.1    0.9
157  |   255 |    3307 |    7075     509    7075 |    1017     509    1017 |    0.2   17.6    0.8
158  |   255 |    4319 |    7098     508    7098 |    1015     508    1015 |    0.1   24.0    0.9
159  |   255 |    4326 |    7093     508    7093 |    1016     508    1016 |    0.1   23.2    0.9
160  |   255 |    4318 |    7088     507    7088 |    1014     507    1014 |    0.2   23.5    0.9
161  |   255 |    4315 |    7084     507    7084 |    1014     507    1014 |    0.1   23.8    0.9
162  |   255 |    4318 |    7081     507    7081 |    1015     507    1015 |    0.1   23.6    0.9
163  |   255 |    4310 |    6076     507    6076 |    1013     507    1013 |    0.2   17.5    0.8
164  |   255 |    4239 |    6015     506    6015 |    1013     506    1013 |    0.1   16.7    0.8
165  |   254 |    4307 |    7082     506    7082 |    1014     507    1014 |    0.1   24.6    0.9
166  |   255 |    4309 |    7061     507    7061 |    1015     507    1015 |    0.2   23.9    0.9
167  |   255 |    2767 |    6059     507    6059 |    1013     506    1013 |    0.1   17.4    0.8
168  |   255 |    4325 |    7077     508    7077 |    1017     508    1017 |    0.1   23.1    0.9
169  |   255 |    3295 |    6085     508    6085 |    1015     508    1015 |    0.1   17.5    0.8
170  |   255 |    4308 |    7076     506    7076 |    1013     506    1013 |    0.1   23.5    0.9
171  |   255 |    4300 |    7083     507    7083 |    1013     507    1013 |    0.2   23.4    0.9
172  |   255 |    3019 |    6075     507    6075 |    1013     507    1013 |    0.1   17.4    0.8
173  |   255 |    3026 |    6069     507    6069 |    1013     507    1013 |    0.1   17.6    0.8
174  |   254 |    3794 |    7046     508    7046 |    1016     508    1016 |    0.2   16.7    0.8
175  |   255 |    2795 |    7087     508    7087 |    1016     508    1016 |    0.1   23.4    0.9
176  |   255 |    4316 |    7083     507    7083 |    1014     507    1014 |    0.1   23.5    0.9
177  |   255 |    2777 |    6076     507    6076 |    1013     507    1013 |    0.1   17.2    0.8
178  |   251 |    4255 |    6021     505    6021 |    1010     505    1010 |    0.2   16.5    0.7
179  |   255 |    4317 |    7067     508    7067 |    1015     508    1015 |    0.1   23.5    0.9
180  |   255 |    2793 |    7087     508    7087 |    1016     508    1016 |    0.1   23.6    0.9
181  |   254 |    3280 |    7061     507    7061 |    1015     507    1015 |    0.2   17.3    0.8
182  |   255 |    4323 |    7093     508    7093 |    1015     508    1015 |    0.1   23.6    0.9
183  |   255 |    4307 |    7074     507    7074 |    1015     507    1015 |    0.2   22.3    0.9
184  |   255 |    4313 |    7072     507    7072 |    1015     507    1015 |    0.1   22.9    0.9
185  |   255 |    4321 |    7087     507    7087 |    1015     507    1015 |    0.2   23.8    0.9
186  |   254 |    4288 |    7058     505    7058 |    1012     505    1012 |    0.1   23.1    0.9
187  |   255 |    4313 |    7085     507    7085 |    1014     507    1014 |    0.1   23.0    0.9
188  |   255 |    4321 |    7090     508    7090 |    1016     508    1016 |    0.1   23.3    0.9
189  |   255 |    4315 |    7082     507    7082 |    1014     507    1014 |    0.2   23.6    0.9
190  |   255 |    4321 |    7089     507    7089 |    1014     507    1014 |    0.1   24.5    0.9
191  |   255 |    4321 |    7086     507    7086 |    1016     507    1016 |    0.1   23.5    0.9
192  |   255 |    4321 |    7078     508    7078 |    1017     508    1017 |    0.1   23.9    0.9
193  |   255 |    4285 |    6061     506    6061 |    1013     506    1013 |    0.1   16.8    0.7
194  |   255 |    3018 |    6065     507    6065 |    1013     506    1013 |    0.1   17.5    0.8
195  |   255 |    4313 |    7087     507    7087 |    1014     507    1014 |    0.2   23.5    0.9
196  |   255 |    4309 |    7083     507    7083 |    1014     507    1014 |    0.1   23.5    0.9
197  |   254 |    4297 |    6070     506    6070 |    1012     506    1012 |    0.1   17.2    0.8
198  |   255 |    4315 |    7076     507    7076 |    1014     507    1014 |    0.1   23.5    0.9
199  |   254 |    2762 |    6038     506    6038 |    1012     506    1012 |    0.2   17.1    0.8
200  |   255 |    4319 |    7084     508    7084 |    1017     508    1017 |    0.2   24.2    0.9
201  |   255 |    4300 |    7081     506    7081 |    1013     507    1013 |    0.1   22.3    0.9
202  |   255 |    4325 |    7081     508    7081 |    1016     508    1016 |    0.1   22.5    0.9
203  |   254 |    3026 |    7078     507    7078 |    1013     507    1013 |    0.2   23.9    0.9
204  |   255 |    4317 |    7085     508    7085 |    1018     508    1018 |    0.2   22.4    0.9
205  |   255 |    4305 |    7082     507    7082 |    1014     507    1014 |    0.1   23.2    0.9
206  |   254 |    4293 |    6069     506    6069 |    1012     506    1012 |    0.2   17.1    0.8
207  |   254 |    4306 |    7076     507    7076 |    1014     507    1014 |    0.2   23.7    0.9
208  |   255 |    4282 |    7053     508    7053 |    1016     508    1016 |    0.2   17.8    0.8
209  |   255 |    2776 |    6074     506    6074 |    1013     506    1013 |    0.1   17.4    0.8
210  |   254 |    4288 |    7050     506    7050 |    1014     506    1014 |    0.2   22.3    0.9
211  |   255 |    3024 |    7079     508    7079 |    1017     508    1017 |    0.1   23.8    0.9
212  |   255 |    3023 |    6064     506    6064 |    1014     507    1014 |    0.1   17.9    0.8
213  |   253 |    4271 |    6043     505    6043 |    1010     505    1010 |    0.1   17.7    0.8
214  |   255 |    4321 |    7086     508    7086 |    1017     508    1017 |    0.1   23.8    0.9
215  |   255 |    4316 |    6084     507    6084 |    1015     507    1015 |    0.1   17.6    0.8
216  |   254 |    4310 |    7080     507    7080 |    1015     507    1015 |    0.1   24.0    0.9
217  |   255 |    4299 |    7080     507    7080 |    1014     507    1014 |    0.2   23.7    0.9
218  |   255 |    4318 |    7090     508    7090 |    1016     508    1016 |    0.1   23.4    0.9
219  |   255 |    4325 |    7095     508    7095 |    1016     508    1016 |    0.2   16.8    0.8
220  |   253 |    4275 |    6046     505    6046 |    1010     505    1010 |    0.1   16.4    0.7
221  |   254 |    4279 |    7033     505    7033 |    1012     505    1012 |    0.2   22.7    0.9
222  |   255 |    4317 |    7088     507    7088 |    1015     507    1015 |    0.2   23.7    0.9
223  |   254 |    2764 |    6054     506    6054 |    1013     506    1013 |    0.1   17.0    0.8
224  |   254 |    2992 |    5998     506    5998 |    1013     506    1013 |    0.1   16.7    0.7
225  |   253 |    4270 |    6041     505    6041 |    1010     505    1010 |    0.2   16.6    0.8
226  |   255 |    4305 |    7068     506    7068 |    1013     506    1013 |    0.1   22.2    0.9
227  |   255 |    2791 |    7093     508    7093 |    1017     508    1017 |    0.1   23.9    0.9
228  |   255 |    2768 |    6067     506    6067 |    1013     506    1013 |    0.1   17.5    0.8
229  |   255 |    4320 |    7085     507    7085 |    1014     507    1014 |    0.2   23.2    0.9
230  |   255 |    4305 |    7084     507    7084 |    1014     507    1014 |    0.1   23.9    0.9
231  |   255 |    4305 |    7083     507    7083 |    1014     507    1014 |    0.1   22.8    0.9
232  |   255 |    4310 |    7072     507    7072 |    1015     507    1015 |    0.1   22.9    0.9
233  |   255 |    4279 |    6056     506    6056 |    1013     506    1013 |    0.1   16.9    0.8
234  |   255 |    4322 |    7089     508    7089 |    1016     508    1016 |    0.1   23.1    0.9
235  |   255 |    2776 |    7085     507    7085 |    1013     507    1013 |    0.2   22.7    0.9
236  |   255 |    3546 |    7082     508    7082 |    1016     508    1016 |    0.1   23.1    0.9
237  |   255 |    3535 |    7080     508    7080 |    1015     508    1015 |    0.2   16.5    0.7
238  |   254 |    4309 |    7080     507    7080 |    1013     507    1013 |    0.1   22.9    0.9
239  |   255 |    4320 |    7087     508    7087 |    1016     508    1016 |    0.1   23.6    0.9
240  |   255 |    4306 |    7076     506    7076 |    1013     506    1013 |    0.1   22.5    0.9
241  |   255 |    2767 |    6050     506    6050 |    1012     506    1012 |    0.1   17.3    0.8
242  |   255 |    4302 |    7064     506    7064 |    1012     506    1012 |    0.1   23.1    0.9
243  |   254 |    4296 |    7053     506    7053 |    1013     506    1013 |    0.2   22.6    0.9
244  |   255 |    4324 |    7089     507    7089 |    1015     507    1015 |    0.1   24.1    0.9
245  |   255 |    4316 |    7082     508    7082 |    1016     508    1016 |    0.1   23.4    0.9
246  |   255 |    3292 |    7067     507    7067 |    1015     507    1015 |    0.2   17.3    0.8
247  |   255 |    4309 |    7082     507    7082 |    1014     507    1014 |    0.1   23.5    0.9
248  |   255 |    3544 |    7087     507    7087 |    1014     507    1014 |    0.1   24.2    0.9
249  |   255 |    3297 |    7081     508    7081 |    1016     508    1016 |    0.2   18.1    0.8
250  |   254 |    4290 |    7060     508    7060 |    1016     508    1016 |    0.2   23.3    0.9
251  |   255 |    4305 |    7069     507    7069 |    1013     507    1013 |    0.1   22.4    0.9
252  |   255 |    4319 |    7089     507    7089 |    1014     507    1014 |    0.1   23.6    0.9
253  |   255 |    3279 |    6071     507    6071 |    1014     507    1014 |    0.1   17.4    0.8
254  |   255 |    4323 |    7091     508    7091 |    1017     508    1017 |    0.2   23.1    0.9
255  |   254 |    4277 |    6041     505    6041 |    1011     505    1011 |    0.1   16.4    0.8
256  |   254 |    4298 |    7058     506    7058 |    1013     506    1013 |    0.1   23.3    0.9
257  |   255 |    4320 |    7081     507    7081 |    1015     508    1015 |    0.1   23.7    0.9
258  |   255 |    2795 |    7050     510    7050 |    1019     510    1019 |    0.2   17.5    0.8
259  |   255 |    4312 |    7079     508    7079 |    1015     508    1015 |    0.2   23.8    0.9
260  |   255 |    4314 |    7082     507    7082 |    1014     507    1014 |    0.1   23.7    0.9
261  |   255 |    4327 |    7089     509    7089 |    1017     509    1017 |    0.1   23.2    0.9
262  |   255 |    2785 |    7087     508    7087 |    1015     508    1015 |    0.1   22.5    0.9
263  |   255 |    4326 |    7101     508    7101 |    1016     508    1016 |    0.2   23.1    0.9
264  |   255 |    2781 |    7081     507    7081 |    1014     507    1014 |    0.1   23.9    0.9
265  |   255 |    4314 |    7084     507    7084 |    1015     507    1015 |    0.2   22.9    0.9
266  |   255 |    4307 |    7075     506    7075 |    1013     506    1013 |    0.1   22.7    0.9
267  |   255 |    4309 |    7070     507    7070 |    1015     507    1015 |    0.1   23.4    0.9
268  |   255 |    4315 |    7084     508    7084 |    1015     508    1015 |    0.1   24.4    0.9
269  |   255 |    4323 |    7089     508    7089 |    1017     508    1017 |    0.2   22.3    0.9
270  |   255 |    3281 |    7090     507    7090 |    1016     508    1016 |    0.1   24.1    0.9
271  |   255 |    4313 |    7083     507    7083 |    1014     507    1014 |    0.2   23.5    0.9
272  |   254 |    4274 |    6050     506    6050 |    1012     506    1012 |    0.2   18.2    0.8
273  |   252 |    3258 |    7023     506    7023 |    1012     506    1012 |    0.2   17.1    0.8
274  |   254 |    4308 |    7084     507    7084 |    1014     507    1014 |    0.2   23.4    0.9
275  |   255 |    4325 |    7096     508    7096 |    1015     508    1015 |    0.2   18.0    0.8
276  |   254 |    4305 |    7073     507    7073 |    1014     507    1014 |    0.2   23.2    0.9
277  |   255 |    4307 |    7076     507    7076 |    1015     507    1015 |    0.2   23.4    0.9
278  |   253 |    2758 |    6044     505    6044 |    1010     505    1010 |    0.1   16.6    0.8
279  |   254 |    4285 |    6060     507    6060 |    1015     507    1015 |    0.2   17.2    0.8
280  |   254 |    4260 |    6035     506    6035 |    1012     506    1012 |    0.1   17.2    0.8
281  |   255 |    4309 |    7074     507    7074 |    1013     507    1013 |    0.1   24.2    1.0
282  |   255 |    3275 |    6069     506    6069 |    1012     506    1012 |    0.2   17.5    0.8
283  |   254 |    4298 |    7073     506    7073 |    1012     506    1012 |    0.1   22.6    0.9
284  |   255 |    4311 |    6078     507    6078 |    1015     507    1015 |    0.1   17.4    0.8
285  |   255 |    4307 |    6081     507    6081 |    1014     507    1014 |    0.1   17.0    0.8
286  |   255 |    4320 |    7093     507    7093 |    1015     508    1015 |    0.1   23.9    0.9
287  |   253 |    4273 |    6050     505    6050 |    1011     505    1011 |    0.1   16.8    0.8
288  |   254 |    4295 |    7069     506    7069 |    1011     506    1011 |    0.2   23.1    0.9
289  |   255 |    3273 |    6067     507    6067 |    1013     507    1013 |    0.2   17.2    0.8
290  |   255 |    3020 |    6066     506    6066 |    1012     506    1012 |    0.1   17.6    0.8
291  |   255 |    4306 |    7082     507    7082 |    1014     507    1014 |    0.1   23.1    0.9
292  |   253 |    2998 |    6010     505    6010 |    1010     505    1010 |    0.1   17.0    0.8
293  |   253 |    3510 |    6047     505    6047 |    1010     505    1010 |    0.1   17.2    0.8
294  |   255 |    4321 |    7088     507    7088 |    1015     507    1015 |    0.1   23.8    0.9
295  |   255 |    3282 |    6071     507    6071 |    1013     507    1013 |    0.2   17.3    0.8
296  |   255 |    3797 |    7089     508    7089 |    1015     508    1015 |    0.2   18.1    0.8
297  |   254 |    4305 |    7069     507    7069 |    1013     507    1013 |    0.1   24.4    0.9
298  |   255 |    4327 |    7098     508    7098 |    1015     508    1015 |    0.1   23.7    0.9
299  |   255 |    4315 |    7085     507    7085 |    1014     507    1014 |    0.2   24.3    0.9
