=== MLLL vs HNF Intermediate Bit Size Benchmark ===
Level: 1, Norm bitsize: 127, Iterations: 500
GRAM prealloc (Phase 2 candidate B): OFF
GRAM fp       (Phase 2 candidate C): ON

Generating 500 random ideal lattice pairs (bitsize=127)...
Mode: alg2
  Set 1: 669.70 ms
  Set 2: 646.85 ms
Generation done.

T    |   Inp |  HNFint | MLLLtot   MLLLv   MLLLg |  GRMtot    GRMv    GRMg |  HNFms MLLLms  GRMms
64   |   128 |    2161 |    3518     254    3518 |     508     254     508 |    0.1    5.4    1.4
65   |   128 |    2160 |    3525     253    3525 |     506     253     506 |    0.1    5.3    1.4
66   |   128 |    2165 |    3535     253    3535 |     507     253     507 |    0.1    5.5    1.4
67   |   126 |    2130 |    3501     251    3501 |     503     251     503 |    0.1    5.1    1.4
68   |   128 |    2158 |    3529     253    3529 |     506     253     506 |    0.1    5.3    1.4
69   |   128 |    2157 |    3528     253    3528 |     506     253     506 |    0.1    5.4    1.4
70   |   128 |    2158 |    3523     253    3523 |     506     252     506 |    0.1    5.3    1.4
71   |   125 |    2095 |    2969     251    2969 |     501     251     501 |    0.1    4.1    1.2
72   |   128 |    2158 |    3518     254    3518 |     509     254     509 |    0.1    4.4    1.3
73   |   127 |    1883 |    3507     254    3507 |     507     254     507 |    0.1    3.9    1.2
74   |   128 |    2140 |    3517     252    3517 |     505     253     505 |    0.1    5.6    1.4
75   |   127 |    1378 |    3510     252    3510 |     504     252     504 |    0.1    5.1    1.4
76   |   128 |    2162 |    3521     254    3521 |     508     254     508 |    0.1    5.1    1.4
77   |   128 |    2151 |    3526     253    3526 |     507     253     507 |    0.1    5.1    1.4
78   |   128 |    1624 |    3492     253    3492 |     506     253     506 |    0.1    4.1    1.2
79   |   126 |    2123 |    3502     251    3502 |     503     251     503 |    0.1    4.1    1.2
80   |   127 |    2148 |    3516     253    3516 |     507     253     507 |    0.1    5.6    1.5
81   |   128 |    2115 |    2999     253    2999 |     505     253     505 |    0.1    4.2    1.3
82   |   128 |    2160 |    3528     253    3528 |     506     253     506 |    0.1    5.2    1.4
83   |   128 |    2159 |    3525     253    3525 |     507     253     507 |    0.1    5.1    1.4
84   |   128 |    2148 |    3506     254    3506 |     508     254     508 |    0.1    5.2    1.4
85   |   128 |    1394 |    3539     254    3539 |     508     254     508 |    0.1    5.2    1.4
86   |   128 |    2163 |    3526     253    3526 |     508     253     508 |    0.1    5.3    1.4
87   |   128 |    1905 |    3513     255    3513 |     510     255     510 |    0.1    4.1    1.2
88   |   128 |    2132 |    3017     252    3017 |     505     252     505 |    0.1    4.1    1.2
89   |   128 |    1500 |    3518     253    3518 |     506     253     506 |    0.1    5.4    1.4
90   |   128 |    2165 |    3537     253    3537 |     507     253     507 |    0.1    5.3    1.4
91   |   127 |    2126 |    3013     252    3013 |     504     252     504 |    0.1    3.9    1.1
92   |   128 |    2165 |    3538     253    3538 |     507     253     507 |    0.1    5.2    1.4
93   |   128 |    2157 |    3519     253    3519 |     508     253     508 |    0.1    5.3    1.4
94   |   127 |    2133 |    3500     252    3500 |     504     252     504 |    0.1    5.4    1.4
95   |   128 |    1771 |    3530     253    3530 |     506     253     506 |    0.1    4.3    1.2
96   |   128 |    1771 |    3510     254    3510 |     508     254     508 |    0.1    4.0    1.2
97   |   128 |    2160 |    3524     253    3524 |     506     253     506 |    0.1    5.4    1.4
98   |   128 |    2106 |    2997     252    2997 |     505     252     505 |    0.1    3.9    1.2
99   |   128 |    2116 |    3002     252    3002 |     504     252     504 |    0.1    4.1    1.2
100  |   128 |    2135 |    3022     252    3022 |     505     252     505 |    0.1    4.1    1.2
101  |   128 |    2163 |    3524     254    3524 |     507     254     507 |    0.1    5.5    1.4
102  |   128 |    2162 |    3524     253    3524 |     506     253     506 |    0.1    5.4    1.4
103  |   128 |    2166 |    3535     253    3535 |     508     253     508 |    0.1    5.5    1.5
104  |   127 |    2109 |    2993     251    2993 |     503     251     503 |    0.1    3.8    1.1
105  |   128 |    2154 |    3524     252    3524 |     505     253     505 |    0.1    5.4    1.4
106  |   128 |    2168 |    3537     253    3537 |     507     253     507 |    0.1    5.6    1.5
107  |   128 |    2140 |    3519     253    3519 |     505     253     505 |    0.1    5.2    1.4
108  |   128 |    2155 |    3521     253    3521 |     506     253     506 |    0.1    5.1    1.4
109  |   127 |    1367 |    3001     252    3001 |     504     251     504 |    0.1    3.9    1.2
110  |   128 |    1620 |    3518     252    3518 |     504     252     504 |    0.1    5.4    1.4
111  |   128 |    1511 |    3524     253    3524 |     507     254     507 |    0.1    4.1    1.2
112  |   127 |    2140 |    3510     251    3510 |     504     251     504 |    0.1    5.3    1.5
113  |   126 |    2111 |    2994     250    2994 |     503     251     503 |    0.1    3.9    1.2
114  |   128 |    2142 |    3516     252    3516 |     506     252     506 |    0.1    5.4    1.4
115  |   127 |    2151 |    3523     253    3523 |     506     253     506 |    0.1    5.3    1.4
116  |   128 |    2166 |    3527     254    3527 |     509     254     509 |    0.1    5.1    1.4
117  |   128 |    2146 |    3507     252    3507 |     504     252     504 |    0.1    5.1    1.4
118  |   128 |    2159 |    3529     254    3529 |     507     254     507 |    0.1    5.1    1.4
119  |   128 |    2163 |    3518     254    3518 |     509     254     509 |    0.1    5.5    1.5
120  |   126 |    2125 |    3009     251    3009 |     502     251     502 |    0.1    4.2    1.2
121  |   128 |    2147 |    3517     253    3517 |     507     253     507 |    0.1    5.3    1.5
122  |   128 |    2137 |    3517     252    3517 |     505     252     505 |    0.1    5.4    1.5
123  |   127 |    2128 |    3494     252    3494 |     505     252     505 |    0.1    4.9    1.3
124  |   127 |    2111 |    2994     252    2994 |     504     252     504 |    0.1    4.1    1.2
125  |   128 |    1769 |    3510     254    3510 |     508     254     508 |    0.1    4.2    1.2
126  |   128 |    2167 |    3542     254    3542 |     507     254     507 |    0.1    5.5    1.5
127  |   124 |    2092 |    2970     251    2970 |     501     251     501 |    0.1    3.9    1.2
128  |   128 |    1383 |    3515     252    3515 |     506     253     506 |    0.1    5.1    1.3
129  |   124 |    2077 |    2949     251    2949 |     501     251     501 |    0.1    3.7    1.1
130  |   128 |    2152 |    3534     253    3534 |     506     253     506 |    0.1    4.3    1.3
131  |   128 |    2153 |    3503     253    3503 |     506     253     506 |    0.1    5.2    1.4
132  |   128 |    2148 |    3014     252    3014 |     504     252     504 |    0.1    4.1    1.2
133  |   128 |    2157 |    3530     253    3530 |     507     253     507 |    0.1    5.4    1.4
134  |   128 |    2135 |    3487     251    3487 |     504     251     504 |    0.1    5.1    1.4
135  |   127 |    2141 |    3513     252    3513 |     504     252     504 |    0.1    5.2    1.4
136  |   127 |    2150 |    3521     253    3521 |     506     253     506 |    0.1    5.3    1.4
137  |   128 |    2159 |    3521     253    3521 |     506     253     506 |    0.1    5.3    1.5
138  |   127 |    2147 |    3518     253    3518 |     506     253     506 |    0.1    5.2    1.4
139  |   128 |    1500 |    3521     253    3521 |     505     253     505 |    0.1    5.0    1.4
140  |   128 |    2130 |    3013     252    3013 |     505     252     505 |    0.1    4.2    1.2
141  |   127 |    2148 |    3519     252    3519 |     506     252     506 |    0.1    5.4    1.4
142  |   128 |    2158 |    3530     253    3530 |     506     253     506 |    0.1    5.1    1.4
143  |   128 |    2156 |    3525     253    3525 |     507     253     507 |    0.1    5.4    1.5
144  |   128 |    2156 |    3530     253    3530 |     506     253     506 |    0.1    4.1    1.2
145  |   128 |    2161 |    3531     253    3531 |     507     253     507 |    0.1    5.2    1.4
146  |   127 |    1392 |    3492     254    3492 |     509     254     509 |    0.1    4.1    1.3
147  |   127 |    2146 |    3523     253    3523 |     505     253     505 |    0.1    5.5    1.5
148  |   128 |    2156 |    3520     252    3520 |     504     252     504 |    0.1    5.3    1.4
149  |   127 |    2133 |    3019     252    3019 |     505     252     505 |    0.1    4.0    1.2
150  |   128 |    1637 |    3517     252    3517 |     505     252     505 |    0.1    5.1    1.4
151  |   128 |    2150 |    3528     253    3528 |     506     253     506 |    0.1    5.3    1.4
152  |   127 |    2138 |    3506     252    3506 |     504     252     504 |    0.1    5.3    1.4
153  |   128 |    1371 |    3010     252    3010 |     504     252     504 |    0.1    3.9    1.1
154  |   128 |    2160 |    3527     253    3527 |     508     253     508 |    0.1    5.0    1.4
155  |   128 |    2147 |    3510     252    3510 |     504     252     504 |    0.1    5.5    1.4
156  |   127 |    2137 |    3503     252    3503 |     503     252     503 |    0.1    5.3    1.4
157  |   127 |    2135 |    3511     252    3511 |     505     252     505 |    0.1    5.2    1.4
158  |   128 |    1391 |    3533     254    3533 |     508     254     508 |    0.1    5.3    1.4
159  |   128 |    2146 |    3512     252    3512 |     504     252     504 |    0.1    4.3    1.3
160  |   128 |    2151 |    3521     253    3521 |     507     253     507 |    0.1    5.3    1.4
161  |   128 |    2164 |    3531     253    3531 |     507     253     507 |    0.1    5.4    1.5
162  |   128 |    2159 |    3524     253    3524 |     507     253     507 |    0.1    5.0    1.3
163  |   128 |    2157 |    3526     253    3526 |     506     253     506 |    0.1    5.7    1.5
164  |   128 |    2158 |    3524     253    3524 |     507     253     507 |    0.1    5.3    1.4
165  |   128 |    1393 |    3523     254    3523 |     508     254     508 |    0.1    5.5    1.4
166  |   127 |    2141 |    3504     252    3504 |     504     252     504 |    0.1    5.5    1.5
167  |   128 |    1507 |    3519     253    3519 |     507     253     507 |    0.1    4.2    1.2
168  |   128 |    2134 |    3516     252    3516 |     504     252     504 |    0.1    5.1    1.4
169  |   127 |    2127 |    3505     251    3505 |     502     251     502 |    0.1    5.3    1.4
170  |   127 |    2138 |    3508     251    3508 |     505     253     505 |    0.1    5.3    1.4
171  |   128 |    1758 |    3523     253    3523 |     507     253     507 |    0.1    5.2    1.4
172  |   128 |    1757 |    3522     253    3522 |     506     253     506 |    0.1    5.2    1.4
173  |   128 |    2152 |    3520     254    3520 |     508     254     508 |    0.1    5.1    1.4
174  |   128 |    2162 |    3533     254    3533 |     509     254     509 |    0.1    5.3    1.4
175  |   128 |    2141 |    3493     252    3493 |     504     252     504 |    0.1    5.0    1.4
176  |   127 |    2105 |    2996     251    2996 |     504     251     504 |    0.1    4.1    1.2
177  |   128 |    2162 |    3535     254    3535 |     507     254     507 |    0.1    5.3    1.4
178  |   128 |    2149 |    3519     253    3519 |     506     253     506 |    0.1    5.4    1.5
179  |   128 |    1603 |    2990     252    2990 |     505     252     505 |    0.1    4.0    1.2
180  |   128 |    2163 |    3525     253    3525 |     506     253     506 |    0.1    5.3    1.5
181  |   128 |    2162 |    3533     253    3533 |     507     253     507 |    0.1    5.2    1.4
182  |   128 |    2142 |    3525     252    3525 |     505     253     505 |    0.1    5.4    1.4
183  |   128 |    1375 |    3012     252    3012 |     504     252     504 |    0.1    4.1    1.2
184  |   128 |    2153 |    3522     252    3522 |     505     252     505 |    0.1    5.2    1.4
185  |   128 |    2155 |    3528     253    3528 |     506     253     506 |    0.1    5.1    1.4
186  |   128 |    2162 |    3526     253    3526 |     506     253     506 |    0.1    5.4    1.4
187  |   128 |    1629 |    3495     253    3495 |     506     253     506 |    0.1    4.0    1.2
188  |   128 |    2144 |    3513     254    3513 |     508     254     508 |    0.1    5.1    1.4
189  |   128 |    2151 |    3521     253    3521 |     506     253     506 |    0.1    4.2    1.2
190  |   128 |    2164 |    3533     253    3533 |     508     253     508 |    0.1    5.4    1.5
191  |   127 |    1390 |    3506     254    3506 |     508     254     508 |    0.1    4.3    1.3
192  |   128 |    2158 |    3516     253    3516 |     506     253     506 |    0.1    5.0    1.4
193  |   127 |    2149 |    3521     253    3521 |     505     253     505 |    0.1    5.2    1.4
194  |   124 |    2096 |    2973     251    2973 |     501     251     501 |    0.1    4.2    1.2
195  |   128 |    2156 |    3524     252    3524 |     505     252     505 |    0.1    5.5    1.4
196  |   128 |    2157 |    3520     252    3520 |     505     253     505 |    0.1    5.6    1.4
197  |   128 |    2152 |    3522     253    3522 |     505     253     505 |    0.1    5.3    1.5
198  |   128 |    2151 |    3529     253    3529 |     506     253     506 |    0.1    5.1    1.3
199  |   127 |    2140 |    3512     252    3512 |     503     252     503 |    0.1    5.3    1.5
200  |   128 |    2163 |    3538     254    3538 |     507     254     507 |    0.1    5.5    1.4
201  |   128 |    1377 |    3018     252    3018 |     504     252     504 |    0.1    4.1    1.2
202  |   128 |    1633 |    3503     253    3503 |     507     253     507 |    0.1    4.0    1.2
203  |   126 |    2111 |    2994     251    2994 |     502     251     502 |    0.1    3.9    1.2
204  |   128 |    2153 |    3517     253    3517 |     507     253     507 |    0.1    5.2    1.5
205  |   128 |    2163 |    3528     253    3528 |     506     253     506 |    0.1    5.2    1.4
206  |   126 |    2132 |    3504     251    3504 |     503     251     503 |    0.1    4.9    1.4
207  |   128 |    2162 |    3526     254    3526 |     507     254     507 |    0.1    5.1    1.4
208  |   127 |    2128 |    3493     251    3493 |     503     251     503 |    0.1    5.0    1.4
209  |   126 |    1499 |    3444     254    3444 |     507     254     507 |    0.1    4.0    1.2
210  |   126 |    2126 |    3011     251    3011 |     503     251     503 |    0.1    4.2    1.3
211  |   128 |    2159 |    3536     253    3536 |     507     253     507 |    0.1    5.4    1.5
212  |   128 |    1390 |    3033     253    3033 |     507     253     507 |    0.1    4.1    1.2
213  |   128 |    1758 |    3521     253    3521 |     506     253     506 |    0.1    5.3    1.4
214  |   128 |    1906 |    3526     253    3526 |     508     254     508 |    0.1    4.4    1.3
215  |   127 |    2136 |    3516     252    3516 |     504     252     504 |    0.1    5.5    1.5
216  |   126 |    1476 |    2976     251    2976 |     501     251     501 |    0.1    3.9    1.2
217  |   128 |    2153 |    3521     252    3521 |     505     252     505 |    0.1    5.2    1.4
218  |   127 |    2143 |    3513     252    3513 |     505     252     505 |    0.1    5.2    1.4
219  |   128 |    2151 |    3526     253    3526 |     506     253     506 |    0.1    5.4    1.5
220  |   128 |    2147 |    3517     253    3517 |     507     253     507 |    0.1    5.1    1.4
221  |   126 |    2115 |    3000     251    3000 |     502     251     502 |    0.1    3.9    1.2
222  |   128 |    2152 |    3517     254    3517 |     508     254     508 |    0.1    5.5    1.5
223  |   128 |    2144 |    3515     251    3515 |     506     253     506 |    0.1    5.1    1.4
224  |   127 |    2129 |    3494     251    3494 |     503     251     503 |    0.1    5.0    1.4
225  |   128 |    2123 |    3453     252    3453 |     504     252     504 |    0.1    5.0    1.4
226  |   128 |    2130 |    3016     252    3016 |     503     252     503 |    0.1    3.9    1.2
227  |   128 |    2097 |    2989     252    2989 |     504     252     504 |    0.1    3.9    1.1
228  |   128 |    1400 |    3523     254    3523 |     508     254     508 |    0.1    5.3    1.4
229  |   128 |    2152 |    3530     253    3530 |     506     253     506 |    0.1    5.3    1.4
230  |   128 |    2146 |    3512     252    3512 |     505     253     505 |    0.1    5.3    1.4
231  |   128 |    2163 |    3535     254    3535 |     507     254     507 |    0.1    5.7    1.5
232  |   127 |    2149 |    3517     253    3517 |     505     252     505 |    0.1    5.3    1.4
233  |   128 |    1361 |    2996     252    2996 |     504     252     504 |    0.1    3.9    1.2
234  |   128 |    2162 |    3528     253    3528 |     506     253     506 |    0.1    5.2    1.4
235  |   128 |    2070 |    2965     252    2965 |     504     252     504 |    0.1    3.9    1.2
236  |   128 |    2137 |    3514     252    3514 |     505     252     505 |    0.1    4.1    1.2
237  |   128 |    2162 |    3535     253    3535 |     507     253     507 |    0.1    5.4    1.4
238  |   128 |    2161 |    3528     254    3528 |     508     254     508 |    0.1    5.3    1.4
239  |   128 |    2152 |    3524     253    3524 |     506     253     506 |    0.1    5.3    1.4
240  |   128 |    2163 |    3532     254    3532 |     508     254     508 |    0.1    4.2    1.3
241  |   128 |    1755 |    3516     253    3516 |     506     253     506 |    0.1    5.0    1.4
242  |   128 |    2159 |    3534     253    3534 |     506     253     506 |    0.1    5.3    1.4
243  |   128 |    2151 |    3518     253    3518 |     505     253     505 |    0.1    5.3    1.4
244  |   128 |    2154 |    3523     252    3523 |     505     252     505 |    0.1    5.3    1.5
245  |   128 |    2129 |    3499     253    3499 |     507     253     507 |    0.1    4.2    1.3
246  |   127 |    1755 |    3493     252    3493 |     505     252     505 |    0.1    4.3    1.3
247  |   128 |    2158 |    3531     253    3531 |     506     253     506 |    0.1    5.3    1.4
248  |   128 |    2144 |    3505     252    3505 |     504     252     504 |    0.1    5.4    1.5
249  |   128 |    2152 |    3521     253    3521 |     506     253     506 |    0.1    5.3    1.4
250  |   128 |    2129 |    3010     253    3010 |     507     253     507 |    0.1    4.3    1.2
251  |   128 |    2149 |    3520     252    3520 |     505     252     505 |    0.1    5.3    1.4
252  |   128 |    2149 |    3521     253    3521 |     505     253     505 |    0.1    5.0    1.4
253  |   128 |    2165 |    3534     253    3534 |     507     254     507 |    0.1    5.4    1.4
254  |   128 |    2134 |    3519     252    3519 |     504     252     504 |    0.1    5.1    1.4
255  |   128 |    2151 |    3513     252    3513 |     504     252     504 |    0.1    5.1    1.4
256  |   127 |    2137 |    3504     251    3504 |     503     251     503 |    0.1    5.3    1.4
257  |   126 |    2132 |    3016     251    3016 |     503     252     503 |    0.1    4.0    1.3
258  |   127 |    2125 |    3489     251    3489 |     503     251     503 |    0.1    5.2    1.4
259  |   127 |    2086 |    2973     251    2973 |     503     251     503 |    0.1    4.0    1.2
260  |   128 |    2149 |    3511     252    3511 |     505     252     505 |    0.1    5.2    1.4
261  |   126 |    2117 |    3482     251    3482 |     502     251     502 |    0.1    4.9    1.4
262  |   128 |    2162 |    3530     254    3530 |     508     254     508 |    0.1    5.0    1.4
263  |   127 |    2107 |    2993     253    2993 |     506     253     506 |    0.1    3.9    1.2
264  |   128 |    1368 |    2997     252    2997 |     504     252     504 |    0.1    4.0    1.1
265  |   128 |    2154 |    3030     253    3030 |     507     253     507 |    0.1    4.2    1.2
266  |   126 |    2117 |    3004     252    3004 |     504     252     504 |    0.1    4.0    1.2
267  |   128 |    2147 |    3520     253    3520 |     507     253     507 |    0.1    5.1    1.4
268  |   128 |    2156 |    3533     253    3533 |     506     253     506 |    0.1    5.2    1.4
269  |   128 |    2158 |    3523     253    3523 |     506     253     506 |    0.1    5.6    1.5
270  |   128 |    2162 |    3530     253    3530 |     507     253     507 |    0.1    5.2    1.4
271  |   128 |    2119 |    3457     252    3457 |     504     252     504 |    0.1    5.2    1.4
272  |   128 |    2159 |    3515     254    3515 |     509     254     509 |    0.1    5.2    1.4
273  |   127 |    2149 |    3513     252    3513 |     505     252     505 |    0.1    4.9    1.4
274  |   128 |    2164 |    3522     253    3522 |     508     254     508 |    0.1    5.3    1.4
275  |   126 |    2128 |    3503     251    3503 |     503     251     503 |    0.1    5.0    1.4
276  |   128 |    2159 |    3522     253    3522 |     507     253     507 |    0.1    5.0    1.4
277  |   128 |    1501 |    3522     253    3522 |     506     253     506 |    0.1    5.6    1.5
278  |   128 |    2160 |    3532     253    3532 |     506     253     506 |    0.1    4.3    1.3
279  |   128 |    2166 |    3537     253    3537 |     507     254     507 |    0.1    5.3    1.4
280  |   128 |    2162 |    3538     253    3538 |     507     253     507 |    0.1    5.4    1.4
281  |   128 |    2153 |    3519     253    3519 |     506     253     506 |    0.1    5.4    1.4
282  |   128 |    1514 |    3526     254    3526 |     509     254     509 |    0.1    4.0    1.1
283  |   128 |    2160 |    3527     254    3527 |     508     254     508 |    0.1    5.3    1.4
284  |   128 |    2153 |    3520     254    3520 |     507     254     507 |    0.1    5.6    1.4
285  |   128 |    2164 |    3533     253    3533 |     506     253     506 |    0.1    5.4    1.4
286  |   128 |    2135 |    3494     252    3494 |     504     252     504 |    0.1    5.1    1.4
287  |   128 |    1379 |    3519     252    3519 |     505     252     505 |    0.1    5.2    1.4
288  |   128 |    2148 |    3515     252    3515 |     505     252     505 |    0.2    5.4    1.4
289  |   128 |    2107 |    2989     252    2989 |     506     252     506 |    0.1    3.7    1.1
290  |   128 |    2157 |    3529     253    3529 |     507     253     507 |    0.1    5.3    1.4
291  |   128 |    2161 |    3526     253    3526 |     507     253     507 |    0.1    5.4    1.4
292  |   128 |    2160 |    3534     254    3534 |     507     254     507 |    0.1    5.1    1.4
293  |   128 |    2167 |    3532     254    3532 |     507     254     507 |    0.1    5.5    1.4
294  |   128 |    1626 |    3016     252    3016 |     504     252     504 |    0.1    4.2    1.2
295  |   128 |    2165 |    3529     255    3529 |     509     255     509 |    0.1    5.6    1.5
296  |   128 |    1386 |    3519     253    3519 |     506     253     506 |    0.1    5.5    1.5
297  |   127 |    2140 |    3517     252    3517 |     504     252     504 |    0.1    5.5    1.4
298  |   128 |    1497 |    3505     252    3505 |     504     252     504 |    0.1    4.2    1.2
299  |   125 |    2105 |    2989     251    2989 |     501     251     501 |    0.1    3.9    1.2
300  |   126 |    2120 |    3005     251    3005 |     502     251     502 |    0.1    4.1    1.2
301  |   128 |    2143 |    3493     252    3493 |     504     252     504 |    0.1    5.2    1.4
302  |   128 |    2148 |    3525     253    3525 |     506     253     506 |    0.1    5.4    1.4
303  |   128 |    1379 |    3021     252    3021 |     504     252     504 |    0.1    4.2    1.2
304  |   128 |    1669 |    3462     259    3462 |     517     259     517 |    0.1    4.2    1.2
305  |   128 |    2134 |    3020     252    3020 |     504     252     504 |    0.1    4.1    1.3
306  |   126 |    2116 |    3483     251    3483 |     502     251     502 |    0.1    5.0    1.4
307  |   128 |    2169 |    3539     253    3539 |     507     254     507 |    0.1    5.4    1.5
308  |   128 |    2151 |    3515     254    3515 |     508     254     508 |    0.1    5.2    1.4
309  |   128 |    2112 |    3442     252    3442 |     504     252     504 |    0.1    4.9    1.4
310  |   126 |    2127 |    3506     251    3506 |     502     251     502 |    0.1    5.1    1.3
311  |   128 |    2132 |    3487     253    3487 |     506     253     506 |    0.1    5.2    1.4
312  |   128 |    2160 |    3494     257    3494 |     514     257     514 |    0.1    4.2    1.2
313  |   126 |    2116 |    3000     251    3000 |     502     251     502 |    0.1    4.2    1.2
