=== L5_alg2_1000_prealloc ===
=== MLLL vs HNF Intermediate Bit Size Benchmark ===
Level: 5, Norm bitsize: 254, Iterations: 1000
GRAM prealloc (Phase 2 candidate B): ON

Generating 1000 random ideal lattice pairs (bitsize=254)...
Mode: alg2
  Set 1: 8235.64 ms
  Set 2: 8295.41 ms
Generation done.

T    |   Inp |  HNFint | MLLLtot   MLLLv   MLLLg |  GRMtot    GRMv    GRMg |  HNFms MLLLms  GRMms
289  |   255 |    3281 |    7080     506    7080 |    1013     507    1013 |    0.1   22.8    0.9
290  |   255 |    4293 |    6070     506    6070 |    1012     506    1012 |    0.1   17.5    0.8
291  |   255 |    4323 |    7082     507    7082 |    1015     508    1015 |    0.2   23.5    0.9
292  |   254 |    4283 |    6061     506    6061 |    1012     506    1012 |    0.1   16.8    0.8
293  |   255 |    3022 |    6069     507    6069 |    1014     507    1014 |    0.1   17.6    0.8
294  |   255 |    2789 |    6086     508    6086 |    1016     508    1016 |    0.1   17.0    0.8
295  |   255 |    4310 |    7071     506    7071 |    1013     506    1013 |    0.1   23.8    0.9
296  |   255 |    4319 |    7088     507    7088 |    1014     507    1014 |    0.1   23.5    0.9
297  |   255 |    3029 |    7082     508    7082 |    1017     508    1017 |    0.1   23.3    0.9
298  |   255 |    4310 |    7077     507    7077 |    1013     507    1013 |    0.1   23.4    0.9
299  |   255 |    4300 |    7079     507    7079 |    1014     507    1014 |    0.1   23.7    0.9
300  |   254 |    4302 |    7068     506    7068 |    1012     506    1012 |    0.1   23.3    0.9
301  |   254 |    4307 |    7074     507    7074 |    1014     507    1014 |    0.1   24.0    0.9
302  |   255 |    3552 |    7091     508    7091 |    1016     508    1016 |    0.1   23.1    0.9
303  |   255 |    3541 |    7081     507    7081 |    1014     507    1014 |    0.2   17.7    0.8
304  |   255 |    4322 |    7069     508    7069 |    1017     508    1017 |    0.1   23.9    1.0
305  |   254 |    4290 |    7057     506    7057 |    1012     506    1012 |    0.1   23.3    0.9
306  |   254 |    4305 |    7074     507    7074 |    1016     507    1016 |    0.2   23.2    0.9
307  |   254 |    3285 |    7038     508    7038 |    1015     508    1015 |    0.2   18.6    0.8
308  |   255 |    4322 |    7087     508    7087 |    1016     508    1016 |    0.2   23.7    0.9
309  |   254 |    2773 |    6067     506    6067 |    1012     506    1012 |    0.1   17.1    0.8
310  |   254 |    3013 |    6059     506    6059 |    1012     506    1012 |    0.1   16.8    0.8
311  |   255 |    4316 |    7079     507    7079 |    1013     507    1013 |    0.2   23.5    0.9
312  |   255 |    4318 |    7088     507    7088 |    1015     507    1015 |    0.1   22.1    0.9
313  |   255 |    4321 |    7089     507    7089 |    1015     507    1015 |    0.1   22.7    0.9
314  |   255 |    3271 |    6067     506    6067 |    1013     506    1013 |    0.1   17.4    0.8
315  |   255 |    4316 |    7077     507    7077 |    1015     507    1015 |    0.1   23.7    0.9
316  |   255 |    4291 |    7074     506    7074 |    1013     506    1013 |    0.1   17.4    0.8
317  |   255 |    4323 |    7091     508    7091 |    1016     508    1016 |    0.1   23.9    0.9
318  |   255 |    4316 |    7082     509    7082 |    1017     509    1017 |    0.1   23.2    0.9
319  |   255 |    4310 |    7086     507    7086 |    1014     507    1014 |    0.1   23.3    0.9
320  |   255 |    4308 |    7082     507    7082 |    1014     507    1014 |    0.1   23.5    0.9
321  |   255 |    2771 |    6067     506    6067 |    1013     506    1013 |    0.2   17.2    0.8
322  |   254 |    4295 |    7071     506    7071 |    1012     506    1012 |    0.1   23.3    0.9
323  |   255 |    4318 |    7088     507    7088 |    1015     507    1015 |    0.1   23.4    0.9
324  |   255 |    4311 |    7080     507    7080 |    1015     507    1015 |    0.1   23.2    0.9
325  |   255 |    3269 |    6054     506    6054 |    1013     506    1013 |    0.1   17.0    0.8
326  |   255 |    4322 |    7090     508    7090 |    1016     508    1016 |    0.1   23.8    0.9
327  |   255 |    4299 |    7055     506    7055 |    1013     506    1013 |    0.1   23.7    0.9
328  |   255 |    4325 |    7087     508    7087 |    1018     508    1018 |    0.1   23.1    0.9
329  |   255 |    4300 |    7052     506    7052 |    1014     506    1014 |    0.1   22.3    0.9
330  |   255 |    4303 |    7075     507    7075 |    1014     507    1014 |    0.1   22.9    0.9
331  |   255 |    4311 |    7078     507    7078 |    1013     507    1013 |    0.1   23.5    0.9
332  |   255 |    4315 |    7071     506    7071 |    1013     506    1013 |    0.1   23.2    0.9
333  |   252 |    4264 |    6035     505    6035 |    1010     505    1010 |    0.1   16.4    0.8
334  |   255 |    4317 |    7086     507    7086 |    1015     508    1015 |    0.1   23.0    0.9
335  |   255 |    4314 |    7089     507    7089 |    1015     507    1015 |    0.1   23.2    0.9
336  |   255 |    4311 |    7076     506    7076 |    1013     506    1013 |    0.1   22.8    0.9
337  |   255 |    3805 |    7072     507    7072 |    1015     507    1015 |    0.1   17.4    0.8
338  |   254 |    4303 |    7068     507    7068 |    1013     507    1013 |    0.1   22.6    0.9
339  |   255 |    4323 |    7091     508    7091 |    1016     508    1016 |    0.2   22.5    0.9
340  |   255 |    3297 |    7090     507    7090 |    1015     507    1015 |    0.1   22.4    0.9
341  |   255 |    4301 |    7079     506    7079 |    1014     506    1014 |    0.1   23.2    0.9
342  |   255 |    4284 |    6059     506    6059 |    1013     506    1013 |    0.1   17.1    0.8
343  |   255 |    2774 |    6062     507    6062 |    1014     507    1014 |    0.1   17.7    0.8
344  |   255 |    4315 |    7079     508    7079 |    1015     508    1015 |    0.1   22.8    0.9
345  |   254 |    3017 |    6062     506    6062 |    1013     506    1013 |    0.1   17.3    0.8
346  |   255 |    3305 |    7098     508    7098 |    1016     508    1016 |    0.1   17.7    0.8
347  |   255 |    4306 |    7072     507    7072 |    1013     507    1013 |    0.2   23.2    0.9
348  |   255 |    3272 |    6054     506    6054 |    1013     506    1013 |    0.1   17.1    0.8
349  |   255 |    4324 |    7093     508    7093 |    1016     508    1016 |    0.1   23.5    0.9
350  |   253 |    4287 |    7055     508    7055 |    1016     508    1016 |    0.1   23.9    0.9
351  |   254 |    4302 |    7074     506    7074 |    1013     506    1013 |    0.2   23.6    0.9
352  |   255 |    4300 |    7078     506    7078 |    1014     507    1014 |    0.1   16.8    0.8
353  |   254 |    2766 |    6060     506    6060 |    1012     506    1012 |    0.1   17.3    0.8
354  |   255 |    4311 |    7074     507    7074 |    1014     507    1014 |    0.1   22.1    0.9
355  |   255 |    4320 |    7085     508    7085 |    1017     508    1017 |    0.1   23.2    0.9
356  |   255 |    4315 |    7087     507    7087 |    1014     507    1014 |    0.1   22.9    0.9
357  |   255 |    4311 |    7086     508    7086 |    1015     508    1015 |    0.1   23.2    0.9
358  |   255 |    2986 |    6013     506    6013 |    1012     506    1012 |    0.1   17.2    0.8
359  |   255 |    3528 |    6072     508    6072 |    1015     508    1015 |    0.1   17.1    0.8
360  |   255 |    4303 |    7060     506    7060 |    1013     506    1013 |    0.1   22.7    0.9
361  |   254 |    4311 |    7081     507    7081 |    1014     507    1014 |    0.1   23.6    0.9
362  |   254 |    3001 |    6039     505    6039 |    1011     505    1011 |    0.1   17.0    0.8
363  |   255 |    3295 |    7071     508    7071 |    1016     508    1016 |    0.2   17.5    0.8
364  |   255 |    4321 |    7092     507    7092 |    1014     507    1014 |    0.1   23.3    0.9
365  |   255 |    4320 |    7092     508    7092 |    1016     508    1016 |    0.1   23.0    1.5
366  |   255 |    4318 |    7082     507    7082 |    1015     507    1015 |    0.1   23.5    0.9
367  |   255 |    4299 |    7076     506    7076 |    1013     506    1013 |    0.1   23.4    0.9
368  |   255 |    4314 |    7074     507    7074 |    1014     507    1014 |    0.1   22.9    0.9
369  |   254 |    4307 |    7084     507    7084 |    1013     507    1013 |    0.1   23.1    0.9
370  |   255 |    4319 |    7089     507    7089 |    1015     507    1015 |    0.1   24.2    0.9
371  |   255 |    2765 |    6057     507    6057 |    1013     507    1013 |    0.1   17.6    0.8
372  |   254 |    4304 |    7074     506    7074 |    1012     506    1012 |    0.3   23.4    0.9
373  |   254 |    4279 |    7044     505    7044 |    1012     505    1012 |    0.1   23.8    0.9
374  |   255 |    3472 |    6003     506    6003 |    1013     506    1013 |    0.1   16.6    0.7
375  |   255 |    4308 |    7075     506    7075 |    1012     506    1012 |    0.1   24.3    0.9
376  |   255 |    4311 |    7083     508    7083 |    1015     508    1015 |    0.1   23.6    0.9
377  |   254 |    4251 |    6025     505    6025 |    1012     505    1012 |    0.1   17.1    0.8
378  |   255 |    4327 |    7099     508    7099 |    1015     508    1015 |    0.1   23.4    0.9
379  |   255 |    3541 |    7005     510    7005 |    1022     510    1022 |    0.2   17.4    0.8
380  |   255 |    3809 |    7097     508    7097 |    1017     508    1017 |    0.2   17.9    0.8
381  |   255 |    4318 |    7092     507    7092 |    1015     507    1015 |    0.1   23.4    0.9
382  |   255 |    4324 |    7083     508    7083 |    1017     508    1017 |    0.1   23.6    0.9
383  |   255 |    2761 |    6030     506    6030 |    1013     506    1013 |    0.1   17.0    0.8
384  |   255 |    3297 |    7084     508    7084 |    1016     508    1016 |    0.1   23.9    1.0
385  |   255 |    4300 |    7044     507    7044 |    1014     507    1014 |    0.1   23.2    0.9
386  |   255 |    4309 |    7082     508    7082 |    1015     508    1015 |    0.1   23.5    0.9
387  |   255 |    4322 |    7091     508    7091 |    1015     508    1015 |    0.1   24.7    0.9
388  |   253 |    4283 |    6056     505    6056 |    1010     505    1010 |    0.2   17.4    0.8
389  |   254 |    4292 |    7059     506    7059 |    1012     506    1012 |    0.1   23.2    0.9
390  |   253 |    2761 |    7051     505    7051 |    1011     505    1011 |    0.1   17.1    0.7
391  |   254 |    4289 |    7058     505    7058 |    1011     505    1011 |    0.2   23.6    0.9
392  |   255 |    4310 |    7079     507    7079 |    1015     507    1015 |    0.1   23.3    0.9
393  |   255 |    4316 |    7091     508    7091 |    1015     508    1015 |    0.1   23.5    0.9
394  |   255 |    4327 |    7097     507    7097 |    1015     508    1015 |    0.1   23.0    0.9
395  |   255 |    4322 |    7096     508    7096 |    1016     508    1016 |    0.1   25.5    1.0
396  |   255 |    4312 |    7078     507    7078 |    1013     507    1013 |    0.2   24.9    1.0
397  |   255 |    4270 |    6047     507    6047 |    1014     507    1014 |    0.2   17.7    0.8
398  |   254 |    4309 |    7077     507    7077 |    1014     507    1014 |    0.1   23.8    0.9
399  |   255 |    4309 |    7064     506    7064 |    1013     506    1013 |    0.1   24.1    0.9
400  |   255 |    4323 |    7093     508    7093 |    1015     508    1015 |    0.2   24.1    0.9
401  |   255 |    4318 |    7089     507    7089 |    1014     507    1014 |    0.2   24.8    0.9
402  |   255 |    4295 |    7057     506    7057 |    1012     506    1012 |    0.1   23.6    0.9
403  |   255 |    4304 |    7063     506    7063 |    1013     506    1013 |    0.2   23.7    0.9
404  |   254 |    4306 |    7079     507    7079 |    1014     507    1014 |    0.2   23.9    0.9
405  |   254 |    4304 |    7075     506    7075 |    1012     506    1012 |    0.2   24.4    0.9
406  |   255 |    2737 |    5966     506    5966 |    1013     506    1013 |    0.2   16.8    0.8
407  |   255 |    3553 |    7081     508    7081 |    1017     508    1017 |    0.2   18.0    0.8
408  |   255 |    4311 |    7089     508    7089 |    1015     508    1015 |    0.2   23.7    0.9
409  |   255 |    4303 |    7079     507    7079 |    1014     507    1014 |    0.2   24.7    1.0
410  |   255 |    4300 |    7067     506    7067 |    1012     506    1012 |    0.1   23.5    0.9
411  |   255 |    4325 |    7087     507    7087 |    1015     507    1015 |    0.2   23.3    0.9
412  |   255 |    4317 |    7087     507    7087 |    1015     508    1015 |    0.1   24.9    1.0
413  |   254 |    4274 |    7029     505    7029 |    1011     505    1011 |    0.2   23.8    1.0
414  |   254 |    3284 |    7066     507    7066 |    1013     507    1013 |    0.2   18.1    0.8
415  |   255 |    4320 |    7086     507    7086 |    1015     507    1015 |    0.1   24.6    0.9
416  |   255 |    4321 |    7089     507    7089 |    1015     507    1015 |    0.1   24.6    0.9
417  |   253 |    4258 |    6018     505    6018 |    1010     505    1010 |    0.1   17.6    0.8
418  |   255 |    4322 |    7085     507    7085 |    1015     507    1015 |    0.1   23.0    0.9
419  |   254 |    4298 |    7066     506    7066 |    1012     506    1012 |    0.2   24.3    0.9
420  |   255 |    4310 |    7073     506    7073 |    1013     506    1013 |    0.2   23.6    1.0
421  |   255 |    4286 |    7038     507    7038 |    1013     507    1013 |    0.2   22.8    0.9
422  |   255 |    3278 |    6068     506    6068 |    1013     506    1013 |    0.2   16.8    0.8
423  |   255 |    4322 |    7091     508    7091 |    1016     508    1016 |    0.1   24.2    0.9
424  |   255 |    4318 |    7089     507    7089 |    1015     507    1015 |    0.2   24.7    1.0
425  |   255 |    4325 |    7091     508    7091 |    1016     508    1016 |    0.2   22.7    1.0
426  |   253 |    3265 |    7034     507    7034 |    1015     507    1015 |    0.2   17.7    0.8
427  |   255 |    4264 |    6039     506    6039 |    1013     506    1013 |    0.1   18.4    0.8
428  |   254 |    4271 |    6047     506    6047 |    1013     507    1013 |    0.2   17.0    0.8
429  |   255 |    4307 |    7079     506    7079 |    1013     506    1013 |    0.1   25.5    0.9
430  |   255 |    3787 |    7081     507    7081 |    1015     507    1015 |    0.2   18.2    0.8
431  |   254 |    4302 |    7073     506    7073 |    1012     506    1012 |    0.1   23.4    0.9
432  |   254 |    4308 |    7078     507    7078 |    1013     507    1013 |    0.2   24.9    0.9
433  |   254 |    4288 |    7056     507    7056 |    1014     507    1014 |    0.2   23.1    0.9
434  |   254 |    4289 |    6066     507    6066 |    1013     506    1013 |    0.2   17.5    0.8
435  |   255 |    4317 |    7086     507    7086 |    1014     507    1014 |    0.2   23.3    0.9
436  |   252 |    4272 |    6049     505    6049 |    1010     505    1010 |    0.2   17.0    0.8
437  |   255 |    4285 |    6062     506    6062 |    1013     506    1013 |    0.1   17.7    0.8
438  |   254 |    4302 |    7076     507    7076 |    1014     507    1014 |    0.1   22.6    1.1
439  |   255 |    2777 |    7074     506    7074 |    1014     507    1014 |    0.2   24.9    0.9
440  |   255 |    3287 |    7083     508    7083 |    1015     508    1015 |    0.2   23.5    0.9
441  |   253 |    4277 |    6053     506    6053 |    1011     506    1011 |    0.2   16.5    0.8
442  |   255 |    3029 |    7074     509    7074 |    1018     509    1018 |    0.1   23.4    1.0
443  |   255 |    4272 |    7058     506    7058 |    1013     506    1013 |    0.2   17.5    0.8
444  |   252 |    4268 |    6037     505    6037 |    1010     505    1010 |    0.1   17.5    0.8
445  |   255 |    2781 |    7084     507    7084 |    1015     507    1015 |    0.1   24.2    1.0
446  |   255 |    4324 |    7093     508    7093 |    1015     508    1015 |    0.2   17.2    0.8
447  |   255 |    4317 |    7071     507    7071 |    1014     507    1014 |    0.1   23.1    1.0
448  |   255 |    4322 |    7088     508    7088 |    1016     508    1016 |    0.1   24.7    0.9
449  |   255 |    3289 |    7083     507    7083 |    1014     507    1014 |    0.1   23.8    1.0
450  |   255 |    4317 |    7087     508    7087 |    1015     508    1015 |    0.1   23.3    0.9
451  |   255 |    4321 |    7083     508    7083 |    1015     508    1015 |    0.1   24.6    0.9
452  |   255 |    4311 |    7077     508    7077 |    1016     508    1016 |    0.2   23.2    0.9
453  |   255 |    4320 |    7092     507    7092 |    1015     507    1015 |    0.2   24.6    1.0
454  |   255 |    4315 |    7079     507    7079 |    1015     507    1015 |    0.2   24.2    0.9
455  |   255 |    4292 |    7036     506    7036 |    1013     506    1013 |    0.2   22.7    0.9
456  |   255 |    4326 |    7089     508    7089 |    1016     508    1016 |    0.2   23.6    1.0
457  |   255 |    4298 |    7061     506    7061 |    1013     506    1013 |    0.2   23.2    0.9
458  |   252 |    4268 |    6037     505    6037 |    1010     505    1010 |    0.2   17.7    0.8
459  |   255 |    4297 |    6072     506    6072 |    1013     507    1013 |    0.2   17.9    0.8
460  |   255 |    4303 |    7085     507    7085 |    1014     507    1014 |    0.1   23.6    0.9
461  |   255 |    4316 |    7078     507    7078 |    1015     507    1015 |    0.2   24.0    1.0
462  |   255 |    4321 |    7087     508    7087 |    1016     508    1016 |    0.2   23.5    1.0
463  |   254 |    4304 |    7073     506    7073 |    1013     506    1013 |    0.2   24.3    0.9
464  |   254 |    4287 |    7068     506    7068 |    1011     505    1011 |    0.1   23.4    0.9
465  |   254 |    4299 |    7080     506    7080 |    1014     506    1014 |    0.1   23.2    0.9
466  |   254 |    4283 |    7046     506    7046 |    1011     506    1011 |    0.2   24.0    0.9
467  |   255 |    2772 |    6065     507    6065 |    1014     507    1014 |    0.1   16.7    0.8
468  |   254 |    4293 |    7065     506    7065 |    1012     506    1012 |    0.2   24.5    1.0
469  |   255 |    4297 |    7052     506    7052 |    1013     506    1013 |    0.2   16.5    0.8
470  |   255 |    4317 |    7077     507    7077 |    1015     507    1015 |    0.1   23.9    0.9
471  |   255 |    4306 |    7067     506    7067 |    1013     506    1013 |    0.1   23.2    0.9
472  |   255 |    4307 |    7081     507    7081 |    1015     508    1015 |    0.2   23.2    0.9
473  |   255 |    4322 |    7092     508    7092 |    1016     508    1016 |    0.2   26.0    1.0
474  |   254 |    4291 |    7072     506    7072 |    1013     507    1013 |    0.2   24.3    0.9
475  |   254 |    4301 |    7072     506    7072 |    1012     506    1012 |    0.1   24.4    0.9
476  |   255 |    4309 |    7071     506    7071 |    1013     506    1013 |    0.1   24.5    0.9
477  |   254 |    4297 |    7066     506    7066 |    1011     506    1011 |    0.1   24.0    0.9
478  |   254 |    4302 |    7069     506    7069 |    1013     506    1013 |    0.2   17.4    0.8
479  |   255 |    4300 |    7076     506    7076 |    1014     507    1014 |    0.2   23.1    0.9
480  |   255 |    4307 |    7080     507    7080 |    1014     507    1014 |    0.2   23.6    0.9
481  |   255 |    4314 |    7080     507    7080 |    1014     507    1014 |    0.2   24.9    1.0
482  |   255 |    4312 |    7073     507    7073 |    1015     507    1015 |    0.2   23.8    0.9
483  |   255 |    4315 |    7083     508    7083 |    1015     508    1015 |    0.2   23.1    0.9
484  |   255 |    4317 |    7078     507    7078 |    1015     507    1015 |    0.2   24.0    0.9
485  |   255 |    4314 |    7083     507    7083 |    1014     507    1014 |    0.2   23.6    0.9
486  |   255 |    4313 |    7081     507    7081 |    1014     507    1014 |    0.2   24.5    0.9
487  |   254 |    4297 |    7064     506    7064 |    1012     506    1012 |    0.2   24.8    1.0
488  |   255 |    4316 |    7086     506    7086 |    1014     506    1014 |    0.2   23.3    0.9
489  |   255 |    4319 |    7093     507    7093 |    1015     507    1015 |    0.1   23.7    0.9
490  |   255 |    4313 |    7081     507    7081 |    1015     507    1015 |    0.2   18.0    0.8
491  |   255 |    4286 |    6064     506    6064 |    1013     506    1013 |    0.2   17.4    0.8
492  |   254 |    4275 |    6053     506    6053 |    1013     506    1013 |    0.2   16.7    0.8
493  |   255 |    4303 |    7071     507    7071 |    1013     507    1013 |    0.2   23.3    0.9
494  |   254 |    4299 |    7066     505    7066 |    1011     505    1011 |    0.2   23.9    0.9
495  |   255 |    3030 |    7086     508    7086 |    1016     508    1016 |    0.1   24.1    0.9
496  |   255 |    3541 |    7076     507    7076 |    1014     507    1014 |    0.2   16.8    0.8
497  |   254 |    4308 |    7074     507    7074 |    1014     507    1014 |    0.2   24.0    0.9
498  |   255 |    4309 |    7077     507    7077 |    1014     507    1014 |    0.2   23.4    0.9
499  |   255 |    4320 |    7089     508    7089 |    1015     508    1015 |    0.1   22.6    0.9
500  |   255 |    4308 |    7074     506    7074 |    1013     506    1013 |    0.1   24.2    0.9
501  |   255 |    4306 |    7081     507    7081 |    1014     507    1014 |    0.1   23.0    0.9
502  |   255 |    4313 |    7083     508    7083 |    1016     508    1016 |    0.1   23.5    0.9
503  |   253 |    4283 |    6062     506    6062 |    1011     506    1011 |    0.1   17.5    0.8
504  |   255 |    3021 |    7080     507    7080 |    1015     507    1015 |    0.1   23.5    0.9
505  |   255 |    4322 |    7086     508    7086 |    1016     508    1016 |    0.2   23.1    0.9
506  |   255 |    2772 |    6058     507    6058 |    1014     507    1014 |    0.1   17.9    0.8
507  |   254 |    4299 |    7077     506    7077 |    1013     506    1013 |    0.2   23.1    0.9
508  |   254 |    4310 |    7078     506    7078 |    1014     507    1014 |    0.1   23.7    1.0
509  |   255 |    2789 |    7080     508    7080 |    1016     508    1016 |    0.1   23.2    0.9
510  |   255 |    2784 |    7084     507    7084 |    1014     507    1014 |    0.1   22.8    0.9
511  |   255 |    3297 |    7087     508    7087 |    1016     508    1016 |    0.1   17.1    0.8
512  |   255 |    4321 |    7082     507    7082 |    1015     507    1015 |    0.1   22.9    0.9
513  |   255 |    4298 |    6074     507    6074 |    1014     507    1014 |    0.1   18.0    0.8
514  |   254 |    4301 |    7077     506    7077 |    1013     506    1013 |    0.1   23.4    0.9
515  |   255 |    2783 |    7084     507    7084 |    1015     507    1015 |    0.1   23.0    0.9
516  |   255 |    4323 |    7096     508    7096 |    1016     508    1016 |    0.1   23.3    0.9
517  |   255 |    4303 |    6076     507    6076 |    1015     507    1015 |    0.1   16.9    0.8
518  |   254 |    4295 |    7061     506    7061 |    1012     506    1012 |    0.1   23.3    0.9
519  |   254 |    4301 |    7075     506    7075 |    1013     507    1013 |    0.1   24.4    0.9
520  |   255 |    4321 |    7090     508    7090 |    1016     508    1016 |    0.1   23.1    0.9
521  |   255 |    4311 |    7081     508    7081 |    1016     508    1016 |    0.1   23.5    0.9
522  |   254 |    4292 |    7069     506    7069 |    1012     506    1012 |    0.1   24.2    1.0
523  |   255 |    4310 |    7088     507    7088 |    1014     507    1014 |    0.1   17.4    0.8
524  |   254 |    4305 |    7079     506    7079 |    1014     506    1014 |    0.1   23.2    0.9
525  |   255 |    4300 |    7079     506    7079 |    1013     506    1013 |    0.1   23.2    0.9
526  |   255 |    4316 |    7082     509    7082 |    1017     509    1017 |    0.2   22.6    0.9
527  |   255 |    4314 |    7081     507    7081 |    1015     507    1015 |    0.1   23.3    0.9
528  |   253 |    4280 |    6054     505    6054 |    1010     505    1010 |    0.1   16.8    0.7
529  |   255 |    4306 |    7062     506    7062 |    1013     506    1013 |    0.1   24.2    1.0
530  |   255 |    4295 |    6071     506    6071 |    1013     506    1013 |    0.1   17.5    0.8
531  |   253 |    4244 |    6018     505    6018 |    1011     506    1011 |    0.2   16.9    0.8
532  |   251 |    3242 |    6981     507    6981 |    1014     507    1014 |    0.1   16.9    0.8
533  |   255 |    4277 |    6056     507    6056 |    1013     507    1013 |    0.1   16.5    0.8
534  |   255 |    4316 |    7081     507    7081 |    1014     507    1014 |    0.1   24.2    0.9
535  |   254 |    2774 |    7076     506    7076 |    1013     507    1013 |    0.1   23.4    0.9
536  |   254 |    4277 |    6050     505    6050 |    1012     505    1012 |    0.1   17.1    0.7
537  |   254 |    4297 |    7064     505    7064 |    1012     505    1012 |    0.1   23.0    0.9
538  |   255 |    2767 |    6052     506    6052 |    1012     506    1012 |    0.1   17.9    0.8
539  |   255 |    3530 |    7071     506    7071 |    1013     506    1013 |    0.2   17.0    0.8
540  |   255 |    3036 |    7074     507    7074 |    1015     507    1015 |    0.2   17.1    0.8
541  |   255 |    4309 |    7078     507    7078 |    1015     507    1015 |    0.2   23.2    0.9
542  |   255 |    3284 |    7068     507    7068 |    1015     507    1015 |    0.1   18.3    0.8
543  |   255 |    4314 |    7090     508    7090 |    1016     508    1016 |    0.1   23.6    1.0
544  |   255 |    4314 |    7080     507    7080 |    1016     507    1016 |    0.1   23.3    0.9
545  |   255 |    4305 |    7050     509    7050 |    1018     509    1018 |    0.2   23.6    0.9
546  |   255 |    4314 |    7083     507    7083 |    1014     507    1014 |    0.1   23.0    0.9
547  |   255 |    4300 |    7063     506    7063 |    1012     506    1012 |    0.1   23.8    0.9
548  |   255 |    4310 |    7075     507    7075 |    1014     507    1014 |    0.2   23.9    0.9
549  |   255 |    4307 |    7079     507    7079 |    1014     507    1014 |    0.1   23.0    0.9
550  |   255 |    4314 |    7072     508    7072 |    1017     508    1017 |    0.2   24.2    0.9
551  |   255 |    2773 |    6066     507    6066 |    1014     507    1014 |    0.1   16.9    0.7
552  |   255 |    4303 |    7079     507    7079 |    1014     507    1014 |    0.2   24.3    0.9
553  |   254 |    4291 |    7061     507    7061 |    1014     507    1014 |    0.1   18.1    0.8
554  |   255 |    4309 |    7079     507    7079 |    1014     507    1014 |    0.1   23.5    0.9
555  |   255 |    2775 |    7079     507    7079 |    1014     507    1014 |    0.1   22.8    0.9
556  |   254 |    4278 |    6053     506    6053 |    1012     506    1012 |    0.1   17.3    0.8
557  |   255 |    4317 |    7091     507    7091 |    1015     507    1015 |    0.2   17.9    0.8
558  |   255 |    4315 |    7085     507    7085 |    1015     508    1015 |    0.1   23.4    0.9
559  |   255 |    2776 |    6075     507    6075 |    1013     507    1013 |    0.2   17.3    0.8
560  |   255 |    4308 |    7084     508    7084 |    1015     508    1015 |    0.2   22.8    0.9
561  |   255 |    4319 |    7084     508    7084 |    1016     508    1016 |    0.1   24.1    0.9
562  |   255 |    4276 |    6050     507    6050 |    1014     507    1014 |    0.2   17.5    0.8
563  |   255 |    4319 |    7083     508    7083 |    1017     508    1017 |    0.1   23.1    0.9
564  |   255 |    4326 |    7089     508    7089 |    1017     508    1017 |    0.1   23.2    0.9
565  |   255 |    4311 |    7079     508    7079 |    1016     508    1016 |    0.2   23.2    0.9
566  |   255 |    4267 |    6046     506    6046 |    1013     506    1013 |    0.1   17.5    0.8
567  |   254 |    2769 |    6062     506    6062 |    1013     506    1013 |    0.1   17.7    0.8
568  |   255 |    4315 |    7090     508    7090 |    1015     508    1015 |    0.2   23.9    0.9
569  |   254 |    4294 |    6070     507    6070 |    1013     507    1013 |    0.2   17.4    0.8
570  |   255 |    4315 |    7082     506    7082 |    1013     506    1013 |    0.1   24.0    0.9
571  |   255 |    2807 |    7073     510    7073 |    1019     510    1019 |    0.2   18.1    0.8
572  |   255 |    4322 |    7091     508    7091 |    1015     508    1015 |    0.1   17.4    0.8
573  |   255 |    4319 |    7095     508    7095 |    1016     508    1016 |    0.1   23.2    0.9
574  |   255 |    4312 |    7076     507    7076 |    1014     507    1014 |    0.1   23.7    0.9
575  |   255 |    2782 |    7082     507    7082 |    1014     507    1014 |    0.1   23.0    0.9
576  |   255 |    4311 |    7083     507    7083 |    1014     507    1014 |    0.1   23.1    0.9
577  |   255 |    2777 |    7079     507    7079 |    1014     507    1014 |    0.2   23.4    0.9
578  |   255 |    3805 |    7069     507    7069 |    1016     508    1016 |    0.2   17.7    0.8
579  |   255 |    4313 |    7067     508    7067 |    1018     508    1018 |    0.2   23.7    0.9
580  |   254 |    4306 |    7074     506    7074 |    1013     506    1013 |    0.1   24.1    1.0
581  |   255 |    4318 |    7088     507    7088 |    1015     507    1015 |    0.1   23.2    0.9
582  |   255 |    4325 |    7084     509    7084 |    1017     509    1017 |    0.2   23.1    0.9
583  |   255 |    4314 |    7082     508    7082 |    1016     508    1016 |    0.1   24.4    0.9
584  |   254 |    4301 |    7069     506    7069 |    1012     506    1012 |    0.1   23.0    0.9
585  |   255 |    4309 |    7087     507    7087 |    1014     507    1014 |    0.1   23.8    0.9
586  |   255 |    4315 |    7078     508    7078 |    1016     508    1016 |    0.1   23.3    0.9
587  |   255 |    4312 |    7079     508    7079 |    1015     508    1015 |    0.1   23.9    0.9
588  |   255 |    4320 |    7089     508    7089 |    1015     508    1015 |    0.2   23.3    0.9
589  |   255 |    3546 |    7086     508    7086 |    1015     508    1015 |    0.2   17.3    0.8
590  |   255 |    3529 |    7057     507    7057 |    1015     507    1015 |    0.2   17.6    0.8
591  |   255 |    4307 |    7083     507    7083 |    1014     507    1014 |    0.1   22.4    0.9
592  |   249 |    4214 |    5977     505    5977 |    1010     505    1010 |    0.1   16.6    0.8
593  |   255 |    4316 |    7078     508    7078 |    1015     508    1015 |    0.1   23.6    0.9
