=== L3_alg2_1000_baseline ===
=== MLLL vs HNF Intermediate Bit Size Benchmark ===
Level: 3, Norm bitsize: 193, Iterations: 1000
GRAM prealloc (Phase 2 candidate B): OFF

Generating 1000 random ideal lattice pairs (bitsize=193)...
Mode: alg2
  Set 1: 3955.78 ms
  Set 2: 4039.25 ms
Generation done.

T    |   Inp |  HNFint | MLLLtot   MLLLv   MLLLg |  GRMtot    GRMv    GRMg |  HNFms MLLLms  GRMms
117  |   194 |    3281 |    5381     385    5381 |     770     385     770 |    0.1    9.8    0.6
118  |   191 |    3220 |    4553     383    4553 |     765     383     765 |    0.1    9.2    0.6
119  |   188 |    3175 |    4507     383    4507 |     765     383     765 |    0.1    8.8    0.6
120  |   194 |    3261 |    5330     384    5330 |     769     384     769 |    0.1   12.1    0.7
121  |   194 |    3263 |    5341     384    5341 |     768     384     768 |    0.2   12.0    0.7
122  |   193 |    3229 |    4576     385    4576 |     769     385     769 |    0.1    9.2    0.6
123  |   194 |    2107 |    5365     384    5365 |     768     384     768 |    0.1   12.3    0.7
124  |   193 |    3271 |    5368     385    5368 |     769     385     769 |    0.1   13.0    0.7
125  |   192 |    3243 |    4590     383    4590 |     766     383     766 |    0.1    9.1    0.6
126  |   193 |    3248 |    5335     383    5335 |     766     383     766 |    0.1   11.8    0.7
127  |   194 |    3275 |    5376     385    5376 |     770     385     770 |    0.1   12.7    0.7
128  |   194 |    3239 |    5301     384    5301 |     768     384     768 |    0.1   12.3    0.7
129  |   194 |    3282 |    5379     386    5379 |     771     386     771 |    0.1   12.7    0.7
130  |   194 |    2110 |    5371     385    5371 |     770     385     770 |    0.1   12.6    0.7
131  |   193 |    3261 |    5353     384    5353 |     769     384     769 |    0.2   11.9    0.7
132  |   194 |    3286 |    5374     385    5374 |     771     385     771 |    0.1   12.7    0.7
133  |   194 |    2486 |    5364     384    5364 |     769     384     769 |    0.1   12.6    0.7
134  |   194 |    3269 |    5349     384    5349 |     768     384     768 |    0.1   12.4    0.7
135  |   194 |    3286 |    5382     385    5382 |     771     385     771 |    0.1   12.8    0.7
136  |   194 |    2498 |    5375     385    5375 |     771     385     771 |    0.1   13.0    0.7
137  |   192 |    3241 |    4587     383    4587 |     766     383     766 |    0.1    9.6    0.6
138  |   194 |    3286 |    5379     385    5379 |     771     385     771 |    0.1   12.8    0.7
139  |   194 |    3265 |    5369     384    5369 |     769     385     769 |    0.1   13.0    0.7
140  |   194 |    3268 |    5349     384    5349 |     768     384     768 |    0.1   12.4    0.7
141  |   194 |    3274 |    5344     385    5344 |     770     385     770 |    0.1   12.6    0.7
142  |   194 |    3235 |    4581     384    4581 |     768     384     768 |    0.1    9.2    0.6
143  |   194 |    3285 |    5372     386    5372 |     772     386     772 |    0.1   12.9    0.7
144  |   194 |    3264 |    5341     385    5341 |     771     385     771 |    0.1   12.6    0.7
145  |   194 |    3279 |    5370     385    5370 |     770     385     770 |    0.1   12.8    0.7
146  |   194 |    3261 |    5349     384    5349 |     768     384     768 |    0.1   12.2    0.7
147  |   194 |    2094 |    4591     383    4591 |     768     384     768 |    0.1    9.6    0.6
148  |   194 |    3284 |    5370     385    5370 |     770     385     770 |    0.1   12.9    0.7
149  |   194 |    3277 |    5362     385    5362 |     769     384     769 |    0.1   12.4    0.7
150  |   193 |    3267 |    5358     384    5358 |     769     384     769 |    0.1   12.4    0.7
151  |   194 |    3261 |    4608     384    4608 |     769     384     769 |    0.1    9.1    0.6
152  |   194 |    3287 |    5378     385    5378 |     771     385     771 |    0.1   12.5    0.7
153  |   194 |    2499 |    5354     385    5354 |     771     385     771 |    0.2    9.6    0.6
154  |   194 |    3267 |    5372     384    5372 |     769     384     769 |    0.1   12.5    0.7
155  |   194 |    3223 |    5333     384    5333 |     768     384     768 |    0.1    9.2    0.6
156  |   193 |    3265 |    5353     384    5353 |     768     384     768 |    0.1   12.5    0.7
157  |   194 |    2117 |    5376     385    5376 |     770     385     770 |    0.1    9.7    0.6
158  |   194 |    3290 |    5385     385    5385 |     771     385     771 |    0.1   13.0    0.7
159  |   194 |    2509 |    5365     386    5365 |     773     386     773 |    0.1    9.8    0.6
160  |   194 |    2103 |    5368     384    5368 |     769     384     769 |    0.1   12.4    0.7
161  |   194 |    2115 |    5361     386    5361 |     773     386     773 |    0.1   12.3    0.7
162  |   194 |    2317 |    5353     386    5353 |     774     386     774 |    0.1    9.5    0.6
163  |   194 |    2505 |    5374     385    5374 |     770     385     770 |    0.2   12.2    0.7
164  |   194 |    3287 |    5373     385    5373 |     771     385     771 |    0.1   12.2    0.7
165  |   194 |    3278 |    5380     385    5380 |     770     385     770 |    0.1   12.3    0.7
166  |   194 |    3283 |    5371     385    5371 |     771     385     771 |    0.1   12.6    0.7
167  |   194 |    2104 |    4608     384    4608 |     768     384     768 |    0.1    9.4    0.6
168  |   192 |    3231 |    4576     384    4576 |     767     384     767 |    0.1    9.0    0.6
169  |   194 |    3280 |    5376     386    5376 |     771     386     771 |    0.2   12.3    0.7
170  |   194 |    3263 |    5364     384    5364 |     769     384     769 |    0.1   12.1    0.7
171  |   194 |    3254 |    4600     384    4600 |     768     384     768 |    0.1    9.6    0.6
172  |   194 |    2711 |    5358     387    5358 |     775     387     775 |    0.1   10.0    0.6
173  |   193 |    3262 |    5362     384    5362 |     768     384     768 |    0.1   12.2    0.7
174  |   194 |    3279 |    5376     385    5376 |     770     385     770 |    0.1   12.3    0.7
175  |   193 |    3269 |    5361     384    5361 |     769     384     769 |    0.1   12.3    0.7
176  |   194 |    3282 |    5373     385    5373 |     770     385     770 |    0.2   13.0    0.7
177  |   194 |    3277 |    5371     385    5371 |     771     385     771 |    0.1   13.1    0.7
178  |   194 |    3278 |    5378     385    5378 |     770     385     770 |    0.1   13.1    0.7
179  |   194 |    3286 |    5379     385    5379 |     771     385     771 |    0.1   12.8    0.7
180  |   194 |    3269 |    5363     385    5363 |     770     385     770 |    0.1   12.4    0.7
181  |   194 |    3259 |    5329     386    5329 |     773     386     773 |    0.1   12.5    0.7
182  |   194 |    2292 |    5360     384    5360 |     769     384     769 |    0.1   12.5    0.7
183  |   194 |    3286 |    5384     385    5384 |     771     385     771 |    0.1   12.9    0.7
184  |   193 |    3262 |    5355     384    5355 |     768     383     768 |    0.1   12.6    0.7
185  |   194 |    2299 |    5369     386    5369 |     772     386     772 |    0.1   12.7    0.7
186  |   194 |    3278 |    5373     385    5373 |     770     385     770 |    0.1   12.7    0.7
187  |   193 |    3262 |    5355     384    5355 |     769     384     769 |    0.1   12.5    0.7
188  |   193 |    3272 |    5359     384    5359 |     769     384     769 |    0.1   12.1    0.7
189  |   194 |    3268 |    5364     384    5364 |     769     384     769 |    0.1   12.2    0.7
190  |   194 |    2100 |    4591     384    4591 |     768     384     768 |    0.1    9.2    0.6
191  |   194 |    2307 |    5348     385    5348 |     771     385     771 |    0.2    9.6    0.6
192  |   194 |    3276 |    4611     385    4611 |     771     385     771 |    0.1    9.4    0.6
193  |   194 |    3277 |    5380     385    5380 |     770     385     770 |    0.1   12.5    0.7
194  |   194 |    3281 |    5369     386    5369 |     771     386     771 |    0.1   12.7    0.7
195  |   194 |    3237 |    5326     385    5326 |     771     385     771 |    0.1    9.4    0.6
196  |   194 |    3275 |    5356     384    5356 |     770     384     770 |    0.1   12.6    0.7
197  |   194 |    3276 |    5362     384    5362 |     768     384     768 |    0.1   12.3    0.7
198  |   193 |    3264 |    5360     383    5360 |     767     383     767 |    0.1   12.8    0.7
199  |   194 |    3267 |    5354     384    5354 |     767     384     767 |    0.1   12.4    0.7
200  |   194 |    2108 |    5356     384    5356 |     770     385     770 |    0.1   12.4    0.7
201  |   194 |    2496 |    5374     384    5374 |     769     385     769 |    0.1    9.2    0.6
202  |   194 |    2508 |    5375     385    5375 |     770     385     770 |    0.1   12.4    0.7
203  |   193 |    3265 |    5358     383    5358 |     769     384     769 |    0.1   12.6    0.7
204  |   194 |    3284 |    5367     385    5367 |     771     385     771 |    0.1   12.2    0.7
205  |   194 |    2104 |    4601     384    4601 |     768     384     768 |    0.1    9.2    0.6
206  |   193 |    3263 |    5356     384    5356 |     768     384     768 |    0.1   12.3    0.7
207  |   193 |    2883 |    5330     385    5330 |     770     385     770 |    0.2   10.1    0.6
208  |   193 |    2489 |    5347     385    5347 |     769     385     769 |    0.1    9.3    0.6
209  |   194 |    2114 |    5362     386    5362 |     772     386     772 |    0.1   12.2    0.7
210  |   194 |    3258 |    5342     383    5342 |     767     383     767 |    0.1   12.7    0.7
211  |   194 |    3281 |    5373     385    5373 |     769     385     769 |    0.1   12.3    0.7
212  |   194 |    3277 |    5377     385    5377 |     770     385     770 |    0.1   12.5    0.7
213  |   194 |    3276 |    5373     384    5373 |     769     385     769 |    0.1   12.6    0.7
214  |   194 |    3288 |    5369     387    5369 |     773     387     773 |    0.1   12.6    0.7
215  |   193 |    3263 |    5347     384    5347 |     768     384     768 |    0.1   12.1    0.7
216  |   194 |    3285 |    5381     385    5381 |     771     385     771 |    0.1   12.1    0.7
217  |   194 |    2704 |    5379     386    5379 |     773     386     773 |    0.2   12.2    0.7
218  |   194 |    3234 |    4588     384    4588 |     768     384     768 |    0.1    8.9    0.6
219  |   194 |    3289 |    5375     386    5375 |     771     386     771 |    0.1   12.9    0.7
220  |   194 |    3276 |    5360     386    5360 |     772     386     772 |    0.1   12.2    0.7
221  |   194 |    3255 |    4605     384    4605 |     769     384     769 |    0.1    9.6    0.6
222  |   194 |    2104 |    4602     384    4602 |     768     384     768 |    0.1    9.3    0.6
223  |   194 |    3269 |    5357     384    5357 |     769     384     769 |    0.1   12.2    0.7
224  |   194 |    3280 |    5368     384    5368 |     770     385     770 |    0.1   12.8    0.7
225  |   193 |    2652 |    4578     383    4578 |     766     383     766 |    0.1    9.2    0.6
226  |   193 |    2252 |    4523     384    4523 |     767     384     767 |    0.1    8.5    0.5
227  |   194 |    3285 |    5382     385    5382 |     770     385     770 |    0.1   12.4    0.7
228  |   194 |    3265 |    5360     384    5360 |     768     384     768 |    0.1   12.4    0.7
229  |   194 |    3273 |    5364     385    5364 |     770     385     770 |    0.1   12.8    0.7
230  |   194 |    3291 |    5374     386    5374 |     772     386     772 |    0.1   12.4    0.7
231  |   194 |    3290 |    5381     385    5381 |     771     385     771 |    0.1   12.4    0.7
232  |   191 |    3236 |    4580     383    4580 |     765     383     765 |    0.1    8.9    0.6
233  |   194 |    3264 |    5335     384    5335 |     769     384     769 |    0.1   12.4    0.7
234  |   194 |    3278 |    5355     385    5355 |     770     385     770 |    0.2   12.3    0.7
235  |   194 |    3273 |    5371     384    5371 |     769     385     769 |    0.1   11.6    0.7
236  |   194 |    3282 |    5365     386    5365 |     772     386     772 |    0.1   12.6    0.7
237  |   194 |    3271 |    5364     385    5364 |     770     385     770 |    0.1   12.4    0.7
238  |   194 |    3268 |    5356     384    5356 |     767     384     767 |    0.1   12.9    0.7
239  |   193 |    3258 |    5360     385    5360 |     770     385     770 |    0.1   12.2    0.7
240  |   193 |    2683 |    5356     384    5356 |     769     384     769 |    0.1    9.2    0.6
241  |   194 |    2104 |    5365     384    5365 |     768     384     768 |    0.1   12.4    0.7
242  |   193 |    3255 |    5345     383    5345 |     767     383     767 |    0.1   12.1    0.7
243  |   193 |    3242 |    4587     383    4587 |     767     383     767 |    0.1    9.0    0.6
244  |   192 |    3244 |    5337     384    5337 |     768     384     768 |    0.1   12.0    0.7
245  |   193 |    2665 |    5334     385    5334 |     770     385     770 |    0.1    9.0    0.6
246  |   194 |    3271 |    5368     385    5368 |     769     385     769 |    0.1   13.0    0.7
247  |   194 |    2127 |    5358     386    5358 |     774     386     774 |    0.1    9.7    0.6
248  |   194 |    3288 |    5380     386    5380 |     772     386     772 |    0.1   12.5    0.7
249  |   194 |    2697 |    5381     385    5381 |     771     385     771 |    0.2    9.5    0.6
250  |   194 |    3283 |    5354     386    5354 |     773     386     773 |    0.1   12.7    0.7
251  |   194 |    3283 |    5366     386    5366 |     773     386     773 |    0.1   12.7    0.7
252  |   194 |    2111 |    5364     384    5364 |     770     384     770 |    0.1   12.4    0.7
253  |   194 |    3272 |    5370     385    5370 |     770     385     770 |    0.1   12.7    0.7
254  |   194 |    3268 |    5367     385    5367 |     770     385     770 |    0.2   12.4    0.7
255  |   193 |    3259 |    5361     384    5361 |     768     384     768 |    0.1   12.3    0.7
256  |   194 |    2122 |    5377     386    5377 |     772     386     772 |    0.1   12.3    0.7
257  |   193 |    3267 |    5351     385    5351 |     769     384     769 |    0.1   12.7    0.7
258  |   194 |    3270 |    5351     384    5351 |     768     384     768 |    0.1   13.0    0.7
259  |   194 |    2291 |    4593     385    4593 |     770     385     770 |    0.1    9.1    0.6
260  |   194 |    3284 |    5378     385    5378 |     771     385     771 |    0.1   12.7    0.7
261  |   194 |    3277 |    5371     385    5371 |     770     385     770 |    0.2   12.2    0.7
262  |   194 |    2106 |    5363     385    5363 |     770     385     770 |    0.1   13.0    0.7
263  |   194 |    3250 |    4602     384    4602 |     768     384     768 |    0.1    9.5    0.6
264  |   194 |    3285 |    5372     385    5372 |     770     385     770 |    0.1   13.3    0.9
265  |   194 |    3245 |    4597     383    4597 |     768     384     768 |    0.2   10.0    0.6
266  |   194 |    2285 |    5367     384    5367 |     770     385     770 |    0.1   12.9    0.8
267  |   193 |    3259 |    5348     383    5348 |     767     383     767 |    0.1   12.8    0.7
268  |   194 |    3225 |    5270     384    5270 |     768     384     768 |    0.1   12.2    0.7
269  |   194 |    3281 |    5374     385    5374 |     770     385     770 |    0.2   12.5    0.7
270  |   193 |    3263 |    5357     384    5357 |     768     384     768 |    0.1   11.9    0.7
271  |   194 |    3258 |    5364     384    5364 |     768     384     768 |    0.1   12.5    0.7
272  |   194 |    3273 |    5363     384    5363 |     768     384     768 |    0.1   12.5    0.7
273  |   194 |    3280 |    5368     385    5368 |     770     385     770 |    0.1   12.7    0.7
274  |   194 |    3262 |    5364     384    5364 |     769     384     769 |    0.1   13.4    0.7
275  |   193 |    3261 |    5349     384    5349 |     769     384     769 |    0.1   12.7    0.7
276  |   194 |    3283 |    5384     385    5384 |     771     385     771 |    0.1   12.9    0.7
277  |   194 |    3262 |    5335     387    5335 |     775     387     775 |    0.1   11.9    0.7
278  |   194 |    3237 |    5343     383    5343 |     767     383     767 |    0.1    9.4    0.6
279  |   194 |    3252 |    4598     385    4598 |     769     385     769 |    0.1    9.9    0.6
280  |   191 |    2253 |    4555     383    4555 |     765     383     765 |    0.1    9.3    0.6
281  |   194 |    3261 |    5342     384    5342 |     768     384     768 |    0.1   12.3    0.7
282  |   194 |    3276 |    5366     385    5366 |     770     385     770 |    0.1   12.6    0.7
283  |   194 |    3277 |    5375     385    5375 |     770     385     770 |    0.1   12.9    0.7
284  |   194 |    3258 |    5345     384    5345 |     767     384     767 |    0.1   12.7    0.7
285  |   194 |    2702 |    5384     385    5384 |     771     385     771 |    0.1   13.6    0.7
286  |   194 |    3262 |    5367     384    5367 |     768     384     768 |    0.1   12.3    0.7
287  |   194 |    3280 |    5368     386    5368 |     771     386     771 |    0.1   12.7    0.7
288  |   194 |    3247 |    5318     384    5318 |     767     384     767 |    0.2   12.4    0.7
289  |   194 |    3277 |    5364     385    5364 |     770     385     770 |    0.1   12.5    0.7
290  |   194 |    3278 |    5364     385    5364 |     771     385     771 |    0.1   12.2    0.7
291  |   194 |    3281 |    5378     385    5378 |     771     385     771 |    0.1   12.8    0.7
292  |   193 |    3256 |    5352     383    5352 |     767     383     767 |    0.1   12.3    0.7
293  |   194 |    2687 |    5376     385    5376 |     770     385     770 |    0.1   13.2    0.7
294  |   194 |    2124 |    5379     385    5379 |     771     385     771 |    0.1   11.9    0.7
295  |   194 |    3281 |    5367     384    5367 |     769     384     769 |    0.1   12.8    0.7
296  |   194 |    3288 |    5380     386    5380 |     771     386     771 |    0.1   12.8    0.7
297  |   194 |    2887 |    5346     386    5346 |     772     386     772 |    0.2    9.6    0.6
298  |   193 |    3263 |    5355     384    5355 |     768     384     768 |    0.1   12.2    0.7
299  |   194 |    3279 |    4614     385    4614 |     771     385     771 |    0.1    9.6    0.6
300  |   194 |    3284 |    5369     386    5369 |     772     386     772 |    0.1   13.7    0.7
301  |   194 |    3258 |    5339     386    5339 |     772     386     772 |    0.1   12.5    0.7
302  |   193 |    3268 |    5357     385    5357 |     770     385     770 |    0.1   11.7    0.7
303  |   193 |    3255 |    5362     383    5362 |     767     383     767 |    0.1   12.5    0.7
304  |   193 |    3253 |    5337     383    5337 |     767     383     767 |    0.1   12.2    0.7
305  |   194 |    2100 |    4602     384    4602 |     768     384     768 |    0.1    9.4    0.6
306  |   194 |    2111 |    5375     385    5375 |     770     385     770 |    0.1   12.2    0.7
307  |   193 |    3259 |    5350     384    5350 |     768     384     768 |    0.1   12.6    0.7
308  |   193 |    3271 |    5355     385    5355 |     770     385     770 |    0.1   12.7    0.7
309  |   194 |    3284 |    5377     385    5377 |     770     385     770 |    0.1   13.3    0.7
310  |   192 |    3235 |    5308     385    5308 |     771     385     771 |    0.1   12.1    0.7
311  |   194 |    3265 |    5340     384    5340 |     769     384     769 |    0.1   11.8    0.7
312  |   194 |    3283 |    5371     385    5371 |     771     386     771 |    0.1   12.7    0.7
313  |   194 |    3291 |    5381     385    5381 |     771     385     771 |    0.1   12.9    0.7
