=== L1_alg2_1000_baseline ===
=== MLLL vs HNF Intermediate Bit Size Benchmark ===
Level: 1, Norm bitsize: 127, Iterations: 1000
GRAM prealloc (Phase 2 candidate B): OFF

Generating 1000 random ideal lattice pairs (bitsize=127)...
Mode: alg2
  Set 1: 1367.29 ms
  Set 2: 1352.99 ms
Generation done.

T    |   Inp |  HNFint | MLLLtot   MLLLv   MLLLg |  GRMtot    GRMv    GRMg |  HNFms MLLLms  GRMms
43   |   127 |    2135 |    3495     251    3495 |     504     251     504 |    0.1    5.1    0.4
44   |   128 |    2162 |    3525     254    3525 |     507     254     507 |    0.1    5.2    0.4
45   |   126 |    1475 |    2978     251    2978 |     502     251     502 |    0.1    4.1    0.4
46   |   128 |    2160 |    3526     253    3526 |     505     253     505 |    0.1    5.2    0.4
47   |   128 |    2143 |    3506     252    3506 |     504     252     504 |    0.1    4.9    0.4
48   |   127 |    2147 |    3514     253    3514 |     506     253     506 |    0.1    5.3    0.5
49   |   128 |    2147 |    3528     252    3528 |     505     252     505 |    0.1    5.1    0.4
50   |   127 |    2138 |    3506     251    3506 |     503     252     503 |    0.1    5.3    0.4
51   |   128 |    1393 |    3526     254    3526 |     509     254     509 |    0.1    5.2    0.4
52   |   128 |    2159 |    3523     253    3523 |     507     253     507 |    0.1    5.4    0.4
53   |   128 |    2149 |    3514     254    3514 |     507     254     507 |    0.1    5.6    0.5
54   |   128 |    1655 |    3538     254    3538 |     508     254     508 |    0.1    4.2    0.4
55   |   128 |    2140 |    3516     252    3516 |     504     252     504 |    0.1    5.1    0.4
56   |   125 |    2099 |    2970     251    2970 |     502     251     502 |    0.1    3.9    0.4
57   |   128 |    2157 |    3527     252    3527 |     505     253     505 |    0.1    4.9    0.4
58   |   128 |    2151 |    3515     252    3515 |     505     252     505 |    0.1    5.3    0.4
59   |   128 |    2167 |    3540     253    3540 |     507     254     507 |    0.1    5.7    0.5
60   |   127 |    2144 |    3511     252    3511 |     504     252     504 |    0.1    5.1    0.4
61   |   128 |    2151 |    3515     252    3515 |     504     252     504 |    0.1    5.2    0.4
62   |   128 |    2165 |    3533     253    3533 |     507     253     507 |    0.1    5.3    0.4
63   |   127 |    2139 |    3507     252    3507 |     504     252     504 |    0.1    5.3    0.4
64   |   128 |    2149 |    3517     254    3517 |     507     254     507 |    0.1    5.2    0.4
65   |   128 |    1582 |    2963     252    2963 |     504     252     504 |    0.1    4.1    0.4
66   |   128 |    2130 |    3016     252    3016 |     504     252     504 |    0.1    4.0    0.4
67   |   128 |    2146 |    3499     252    3499 |     505     252     505 |    0.1    5.1    0.4
68   |   127 |    2144 |    3522     252    3522 |     505     252     505 |    0.1    5.3    0.4
69   |   125 |    2109 |    2992     251    2992 |     501     251     501 |    0.1    4.0    0.4
70   |   127 |    2108 |    2994     251    2994 |     503     251     503 |    0.1    3.8    0.4
71   |   125 |    2090 |    2968     251    2968 |     501     251     501 |    0.1    3.9    0.4
72   |   128 |    2148 |    3503     255    3503 |     511     255     511 |    0.1    5.0    0.4
73   |   128 |    2150 |    3520     252    3520 |     506     253     506 |    0.1    5.0    0.4
74   |   127 |    2136 |    3511     252    3511 |     504     252     504 |    0.1    5.3    0.4
75   |   128 |    2156 |    3529     253    3529 |     507     253     507 |    0.1    5.4    0.4
76   |   128 |    1392 |    3528     254    3528 |     508     254     508 |    0.1    5.1    0.4
77   |   128 |    2166 |    3536     253    3536 |     507     253     507 |    0.1    5.6    0.4
78   |   128 |    1649 |    3529     253    3529 |     507     253     507 |    0.1    5.2    0.4
79   |   128 |    2163 |    3536     254    3536 |     508     254     508 |    0.1    5.7    0.5
80   |   127 |    1632 |    3511     253    3511 |     506     253     506 |    0.1    4.3    0.4
81   |   123 |    1323 |    2902     251    2902 |     501     251     501 |    0.1    3.6    0.4
82   |   127 |    1367 |    3003     251    3003 |     503     251     503 |    0.1    4.1    0.4
83   |   128 |    1494 |    3520     253    3520 |     507     253     507 |    0.1    4.4    0.4
84   |   126 |    2121 |    3491     251    3491 |     502     251     502 |    0.1    5.1    0.4
85   |   128 |    2164 |    3524     254    3524 |     509     254     509 |    0.1    5.1    0.5
86   |   128 |    2156 |    3526     253    3526 |     507     253     507 |    0.1    5.3    0.4
87   |   127 |    2130 |    3500     253    3500 |     507     253     507 |    0.1    5.1    0.5
88   |   128 |    2167 |    3529     254    3529 |     509     254     509 |    0.1    5.2    0.4
89   |   127 |    1483 |    2991     251    2991 |     503     251     503 |    0.1    3.9    0.4
90   |   127 |    2141 |    3515     252    3515 |     504     252     504 |    0.1    5.1    0.4
91   |   127 |    2144 |    3518     252    3518 |     505     252     505 |    0.1    5.3    0.4
92   |   128 |    2146 |    3524     253    3524 |     506     253     506 |    0.1    5.2    0.4
93   |   125 |    2105 |    2988     251    2988 |     502     251     502 |    0.1    4.0    0.4
94   |   128 |    2147 |    3520     252    3520 |     504     252     504 |    0.1    5.1    0.5
95   |   128 |    1656 |    3504     255    3504 |     512     255     512 |    0.1    4.4    0.4
96   |   128 |    2162 |    3526     253    3526 |     507     253     507 |    0.1    5.1    0.4
97   |   128 |    2132 |    3017     252    3017 |     506     252     506 |    0.1    4.1    0.4
98   |   128 |    1400 |    3527     255    3527 |     510     255     510 |    0.1    5.4    0.4
99   |   128 |    2156 |    3526     253    3526 |     507     254     507 |    0.1    5.0    0.4
100  |   128 |    2146 |    3513     253    3513 |     505     253     505 |    0.1    5.4    0.4
101  |   128 |    2143 |    3511     252    3511 |     504     252     504 |    0.1    5.1    0.4
102  |   128 |    2155 |    3529     254    3529 |     507     254     507 |    0.1    5.1    0.4
103  |   128 |    1388 |    3527     253    3527 |     507     253     507 |    0.1    5.3    0.4
104  |   128 |    1641 |    3516     253    3516 |     506     253     506 |    0.1    4.0    0.4
105  |   128 |    1644 |    3534     253    3534 |     507     253     507 |    0.1    5.8    0.5
106  |   128 |    2154 |    3028     253    3028 |     506     253     506 |    0.1    4.4    0.4
107  |   128 |    2139 |    3499     251    3499 |     504     251     504 |    0.1    5.3    0.4
108  |   128 |    2160 |    3531     253    3531 |     506     253     506 |    0.1    5.6    0.5
109  |   127 |    2144 |    3514     253    3514 |     505     253     505 |    0.1    5.3    0.4
110  |   128 |    2154 |    3527     253    3527 |     506     253     506 |    0.1    5.4    0.4
111  |   128 |    2149 |    3507     252    3507 |     505     252     505 |    0.1    5.2    0.4
112  |   128 |    2143 |    3517     252    3517 |     505     252     505 |    0.1    5.2    0.4
113  |   126 |    2123 |    3492     253    3492 |     507     253     507 |    0.1    5.0    0.4
114  |   128 |    2140 |    3517     252    3517 |     505     252     505 |    0.1    5.3    0.5
115  |   128 |    2152 |    3521     253    3521 |     505     253     505 |    0.1    5.1    0.4
116  |   127 |    2149 |    3512     253    3512 |     507     253     507 |    0.1    4.8    0.4
117  |   126 |    2115 |    3483     251    3483 |     502     251     502 |    0.1    5.1    0.4
118  |   127 |    1610 |    3000     252    3000 |     503     251     503 |    0.1    4.0    0.4
119  |   127 |    2151 |    3516     252    3516 |     505     252     505 |    0.1    5.1    0.4
120  |   125 |    2098 |    2969     251    2969 |     501     251     501 |    0.1    4.1    0.4
121  |   128 |    2160 |    3531     253    3531 |     506     253     506 |    0.1    5.5    0.5
122  |   128 |    2160 |    3522     253    3522 |     507     253     507 |    0.1    5.3    0.4
123  |   128 |    1396 |    3511     254    3511 |     508     254     508 |    0.1    4.3    0.4
124  |   128 |    2167 |    3529     254    3529 |     508     254     508 |    0.1    5.2    0.4
125  |   128 |    2143 |    3502     252    3502 |     504     252     504 |    0.1    5.3    0.5
126  |   128 |    1375 |    3020     252    3020 |     505     252     505 |    0.1    4.1    0.4
127  |   128 |    2141 |    3012     252    3012 |     503     252     503 |    0.1    4.0    0.4
128  |   128 |    2143 |    3514     252    3514 |     504     252     504 |    0.1    5.2    0.4
129  |   128 |    2153 |    3523     252    3523 |     505     252     505 |    0.1    5.4    0.5
130  |   128 |    1372 |    3010     252    3010 |     504     252     504 |    0.1    4.0    0.4
131  |   127 |    2131 |    3016     252    3016 |     504     252     504 |    0.1    4.3    0.4
132  |   128 |    2163 |    3533     253    3533 |     507     253     507 |    0.1    5.2    0.4
133  |   128 |    2163 |    3530     254    3530 |     507     254     507 |    0.1    5.0    0.4
134  |   128 |    1615 |    3011     252    3011 |     504     252     504 |    0.1    4.2    0.4
135  |   128 |    2155 |    3514     253    3514 |     506     253     506 |    0.1    5.5    0.4
136  |   128 |    2167 |    3537     253    3537 |     507     253     507 |    0.1    5.4    0.5
137  |   127 |    2139 |    3518     252    3518 |     504     252     504 |    0.1    5.4    0.5
138  |   127 |    2147 |    3519     253    3519 |     505     253     505 |    0.1    4.9    0.4
139  |   127 |    2148 |    3522     252    3522 |     505     252     505 |    0.1    5.2    0.4
140  |   128 |    2092 |    2984     252    2984 |     504     252     504 |    0.1    3.8    0.4
141  |   128 |    2157 |    3525     253    3525 |     506     253     506 |    0.1    5.3    0.5
142  |   128 |    2154 |    3506     258    3506 |     516     258     516 |    0.1    5.1    0.5
143  |   128 |    2159 |    3531     253    3531 |     506     253     506 |    0.1    4.9    0.4
144  |   128 |    2119 |    3004     252    3004 |     505     252     505 |    0.1    4.3    0.4
145  |   128 |    1651 |    3524     252    3524 |     505     252     505 |    0.1    5.5    0.5
146  |   128 |    2138 |    3485     252    3485 |     504     252     504 |    0.1    5.3    0.5
147  |   128 |    2109 |    3479     253    3479 |     506     253     506 |    0.1    4.1    0.4
148  |   128 |    2161 |    3525     253    3525 |     507     253     507 |    0.1    5.4    0.5
149  |   127 |    2120 |    3497     251    3497 |     503     251     503 |    0.1    4.0    0.4
150  |   128 |    2152 |    3032     253    3032 |     506     253     506 |    0.1    4.1    0.4
151  |   127 |    2145 |    3514     252    3514 |     504     252     504 |    0.1    5.2    0.5
152  |   128 |    2161 |    3517     254    3517 |     508     254     508 |    0.1    5.1    0.4
153  |   128 |    1368 |    3006     252    3006 |     504     252     504 |    0.1    3.9    0.4
154  |   128 |    1373 |    3018     252    3018 |     505     252     505 |    0.1    4.1    0.4
155  |   128 |    1498 |    3008     252    3008 |     504     252     504 |    0.1    3.9    0.4
156  |   128 |    2165 |    3534     253    3534 |     507     253     507 |    0.1    5.2    0.5
157  |   128 |    2152 |    3518     252    3518 |     504     252     504 |    0.1    5.2    0.4
158  |   128 |    2166 |    3527     254    3527 |     507     254     507 |    0.1    5.0    0.4
159  |   128 |    1903 |    3529     255    3529 |     509     255     509 |    0.1    4.2    0.4
160  |   128 |    1357 |    2979     251    2979 |     503     251     503 |    0.1    4.0    0.4
161  |   128 |    2156 |    3522     253    3522 |     507     253     507 |    0.1    5.3    0.5
162  |   128 |    1501 |    3493     253    3493 |     506     253     506 |    0.1    4.1    0.4
163  |   125 |    2104 |    2985     251    2985 |     501     251     501 |    0.1    4.0    0.4
164  |   127 |    1379 |    3518     253    3518 |     505     253     505 |    0.1    4.9    0.4
165  |   126 |    2125 |    3489     251    3489 |     503     251     503 |    0.1    5.2    0.4
166  |   128 |    2149 |    3513     253    3513 |     505     253     505 |    0.1    5.2    0.4
167  |   128 |    1502 |    3535     253    3535 |     507     253     507 |    0.1    5.3    0.4
168  |   128 |    2159 |    3533     253    3533 |     506     253     506 |    0.1    5.5    0.5
169  |   128 |    1490 |    2993     252    2993 |     504     252     504 |    0.1    3.8    0.4
170  |   128 |    2150 |    3527     253    3527 |     506     253     506 |    0.1    5.1    0.4
171  |   128 |    2159 |    3535     253    3535 |     506     253     506 |    0.1    5.2    0.4
172  |   128 |    2165 |    3530     253    3530 |     507     254     507 |    0.1    5.2    0.4
173  |   128 |    2134 |    3018     252    3018 |     505     252     505 |    0.1    4.0    0.4
174  |   128 |    2147 |    3517     253    3517 |     506     253     506 |    0.1    5.2    0.4
175  |   128 |    2149 |    3507     253    3507 |     505     253     505 |    0.1    5.2    0.4
176  |   128 |    2152 |    3524     252    3524 |     505     252     505 |    0.1    5.2    0.4
177  |   128 |    1598 |    2991     252    2991 |     504     252     504 |    0.1    3.6    0.3
178  |   128 |    2162 |    3538     253    3538 |     507     253     507 |    0.1    5.3    0.4
179  |   127 |    2144 |    3516     252    3516 |     504     252     504 |    0.1    5.3    0.4
180  |   128 |    1622 |    3011     252    3011 |     504     252     504 |    0.1    4.1    0.4
181  |   128 |    2151 |    3514     252    3514 |     504     252     504 |    0.1    5.1    0.4
182  |   128 |    1712 |    2961     253    2961 |     505     253     505 |    0.1    3.7    0.4
183  |   128 |    2164 |    3531     253    3531 |     507     253     507 |    0.1    5.0    0.4
184  |   128 |    1392 |    3034     253    3034 |     506     253     506 |    0.1    3.7    0.4
185  |   128 |    2130 |    3018     252    3018 |     505     252     505 |    0.1    4.0    0.4
186  |   128 |    2161 |    3538     253    3538 |     507     254     507 |    0.1    5.3    0.5
187  |   127 |    1630 |    3507     252    3507 |     504     252     504 |    0.1    4.2    0.4
188  |   128 |    2163 |    3530     253    3530 |     507     253     507 |    0.1    5.3    0.4
189  |   128 |    2155 |    3520     253    3520 |     505     253     505 |    0.1    5.1    0.4
190  |   128 |    1499 |    3030     254    3030 |     508     254     508 |    0.1    4.1    0.4
191  |   128 |    2157 |    3519     253    3519 |     506     253     506 |    0.1    5.2    0.4
192  |   127 |    2149 |    3511     253    3511 |     505     253     505 |    0.1    5.1    0.4
193  |   128 |    1521 |    3507     254    3507 |     508     254     508 |    0.1    4.0    0.4
194  |   128 |    2143 |    3518     252    3518 |     505     252     505 |    0.1    5.1    0.4
195  |   128 |    2136 |    3021     253    3021 |     505     253     505 |    0.1    4.0    0.4
196  |   128 |    2165 |    3532     253    3532 |     507     253     507 |    0.1    5.2    0.4
197  |   128 |    2157 |    3530     254    3530 |     507     254     507 |    0.1    5.2    0.4
198  |   128 |    2154 |    3526     253    3526 |     506     253     506 |    0.1    4.9    0.4
199  |   128 |    2159 |    3525     253    3525 |     508     254     508 |    0.1    5.0    0.4
200  |   128 |    1357 |    2977     252    2977 |     504     252     504 |    0.1    4.0    0.4
201  |   127 |    2141 |    3510     252    3510 |     505     252     505 |    0.1    5.3    0.5
202  |   128 |    2131 |    3015     253    3015 |     505     253     505 |    0.1    4.1    0.4
203  |   128 |    2158 |    3530     253    3530 |     507     253     507 |    0.1    5.1    0.4
204  |   128 |    1627 |    3019     252    3019 |     505     252     505 |    0.1    3.8    0.4
205  |   128 |    2160 |    3526     254    3526 |     507     254     507 |    0.1    5.2    0.5
206  |   128 |    2154 |    3514     252    3514 |     505     252     505 |    0.1    5.3    0.4
207  |   126 |    2122 |    3489     252    3489 |     505     252     505 |    0.1    4.9    0.4
208  |   127 |    2133 |    3016     252    3016 |     503     252     503 |    0.1    4.0    0.4
209  |   128 |    2162 |    3529     253    3529 |     507     253     507 |    0.1    5.7    0.5
210  |   128 |    2155 |    3529     253    3529 |     507     253     507 |    0.1    5.1    0.4
211  |   128 |    2151 |    3524     253    3524 |     506     253     506 |    0.1    5.3    0.5
212  |   128 |    2141 |    3514     252    3514 |     505     252     505 |    0.1    5.1    0.4
213  |   128 |    1509 |    3531     254    3531 |     508     254     508 |    0.1    5.2    0.5
214  |   128 |    2158 |    3525     253    3525 |     507     253     507 |    0.1    5.2    0.4
215  |   127 |    2133 |    3500     251    3500 |     503     251     503 |    0.1    5.0    0.4
216  |   127 |    2140 |    3518     252    3518 |     505     252     505 |    0.1    5.2    0.4
217  |   128 |    1781 |    3533     254    3533 |     508     254     508 |    0.1    4.2    0.4
218  |   128 |    2149 |    3516     252    3516 |     505     252     505 |    0.1    5.4    0.5
219  |   128 |    2146 |    3504     253    3504 |     505     253     505 |    0.1    5.1    0.5
220  |   128 |    2147 |    3507     252    3507 |     504     252     504 |    0.1    5.0    0.4
221  |   128 |    2148 |    3510     253    3510 |     506     253     506 |    0.1    5.0    0.4
222  |   128 |    2154 |    3524     253    3524 |     506     253     506 |    0.1    5.5    0.4
223  |   128 |    2155 |    3530     253    3530 |     506     253     506 |    0.1    5.4    0.4
224  |   127 |    2121 |    3003     251    3003 |     504     251     504 |    0.1    3.9    0.4
225  |   128 |    2130 |    3488     254    3488 |     509     254     509 |    0.1    3.9    0.4
226  |   128 |    2154 |    3516     252    3516 |     504     252     504 |    0.1    5.2    0.4
227  |   128 |    2158 |    3516     254    3516 |     508     254     508 |    0.1    5.1    0.4
228  |   128 |    2143 |    3523     253    3523 |     507     253     507 |    0.1    5.3    0.4
229  |   128 |    2131 |    3020     252    3020 |     505     253     505 |    0.1    4.0    0.4
230  |   128 |    2159 |    3529     253    3529 |     506     253     506 |    0.1    5.2    0.4
231  |   128 |    2152 |    3524     254    3524 |     507     254     507 |    0.1    5.2    0.4
232  |   128 |    2157 |    3527     253    3527 |     507     254     507 |    0.1    5.2    0.4
233  |   128 |    2157 |    3518     253    3518 |     506     253     506 |    0.1    5.2    0.4
234  |   127 |    2147 |    3521     253    3521 |     505     253     505 |    0.1    5.1    0.4
235  |   126 |    1367 |    3004     251    3004 |     502     251     502 |    0.1    3.9    0.4
236  |   124 |    1820 |    2963     251    2963 |     501     251     501 |    0.1    3.7    0.4
237  |   128 |    2156 |    3520     254    3520 |     507     254     507 |    0.1    5.5    0.5
238  |   128 |    2149 |    3496     253    3496 |     506     253     506 |    0.1    5.2    0.4
239  |   128 |    2148 |    3527     253    3527 |     506     253     506 |    0.1    5.2    0.5
240  |   128 |    1378 |    3515     252    3515 |     505     252     505 |    0.1    5.3    0.5
241  |   128 |    2155 |    3528     253    3528 |     506     253     506 |    0.1    5.0    0.4
242  |   128 |    2147 |    3517     253    3517 |     508     254     508 |    0.1    5.1    0.4
243  |   128 |    2164 |    3536     253    3536 |     507     253     507 |    0.1    5.3    0.4
244  |   128 |    2132 |    3469     252    3469 |     504     252     504 |    0.1    5.1    0.4
245  |   128 |    2127 |    3016     252    3016 |     504     252     504 |    0.1    4.4    0.4
246  |   128 |    2150 |    3515     253    3515 |     506     253     506 |    0.1    5.2    0.4
247  |   128 |    2162 |    3529     254    3529 |     507     254     507 |    0.1    5.3    0.5
248  |   128 |    2135 |    3023     252    3023 |     504     252     504 |    0.1    4.2    0.4
249  |   128 |    2152 |    3514     252    3514 |     504     252     504 |    0.1    5.3    0.4
250  |   128 |    2139 |    3515     252    3515 |     505     252     505 |    0.1    4.9    0.4
251  |   127 |    2135 |    3502     251    3502 |     503     251     503 |    0.1    5.3    0.4
252  |   128 |    2150 |    3518     252    3518 |     505     252     505 |    0.1    5.5    0.5
253  |   128 |    2169 |    3536     254    3536 |     508     254     508 |    0.1    5.3    0.4
254  |   128 |    2115 |    3003     252    3003 |     504     252     504 |    0.1    3.8    0.4
255  |   128 |    2160 |    3530     253    3530 |     506     253     506 |    0.1    5.3    0.4
256  |   128 |    2163 |    3536     254    3536 |     507     254     507 |    0.1    5.3    0.4
257  |   128 |    2159 |    3533     254    3533 |     507     254     507 |    0.1    5.1    0.4
258  |   128 |    2166 |    3539     253    3539 |     508     254     508 |    0.1    5.5    0.4
259  |   128 |    1384 |    3524     253    3524 |     506     253     506 |    0.1    5.1    0.4
260  |   128 |    2164 |    3537     254    3537 |     508     254     508 |    0.1    4.8    0.4
261  |   128 |    2153 |    3517     253    3517 |     507     253     507 |    0.1    5.4    0.5
262  |   128 |    2161 |    3520     253    3520 |     507     253     507 |    0.1    5.1    0.4
263  |   128 |    2139 |    3023     252    3023 |     506     253     506 |    0.1    3.9    0.4
264  |   128 |    2163 |    3539     253    3539 |     507     254     507 |    0.1    5.1    0.4
265  |   127 |    2148 |    3520     252    3520 |     504     252     504 |    0.1    5.2    0.4
266  |   127 |    2137 |    3514     252    3514 |     504     252     504 |    0.1    5.0    0.4
267  |   128 |    1653 |    3538     254    3538 |     507     254     507 |    0.1    5.5    0.5
268  |   127 |    2123 |    3007     252    3007 |     503     252     503 |    0.1    3.9    0.4
269  |   126 |    2119 |    3486     251    3486 |     502     251     502 |    0.1    4.9    0.4
270  |   128 |    2168 |    3535     253    3535 |     507     254     507 |    0.1    5.0    0.4
271  |   128 |    2154 |    3518     253    3518 |     506     253     506 |    0.1    5.2    0.5
272  |   128 |    1399 |    3537     254    3537 |     508     254     508 |    0.1    5.2    0.4
273  |   128 |    2151 |    3528     253    3528 |     506     253     506 |    0.1    5.2    0.4
274  |   128 |    2151 |    3503     253    3503 |     506     253     506 |    0.1    5.2    0.4
275  |   128 |    1890 |    3528     253    3528 |     506     253     506 |    0.1    4.2    0.4
276  |   128 |    2130 |    3018     252    3018 |     504     252     504 |    0.1    4.2    0.4
277  |   128 |    2151 |    3519     253    3519 |     506     253     506 |    0.1    5.3    0.5
278  |   127 |    2142 |    3516     252    3516 |     505     253     505 |    0.1    5.4    0.4
279  |   128 |    1816 |    3400     253    3400 |     507     253     507 |    0.1    3.7    0.4
280  |   128 |    2167 |    3532     253    3532 |     508     253     508 |    0.1    5.2    0.4
281  |   128 |    2147 |    3507     252    3507 |     505     252     505 |    0.1    5.2    0.4
282  |   128 |    2152 |    3504     254    3504 |     508     253     508 |    0.1    4.4    0.4
283  |   128 |    2144 |    3520     252    3520 |     505     253     505 |    0.1    5.3    0.5
284  |   128 |    2147 |    3514     252    3514 |     504     252     504 |    0.1    4.3    0.4
285  |   127 |    1633 |    3509     253    3509 |     507     253     507 |    0.1    4.1    0.4
286  |   126 |    2128 |    3506     251    3506 |     502     251     502 |    0.1    4.1    0.4
287  |   128 |    2157 |    3035     253    3035 |     507     253     507 |    0.1    4.1    0.4
288  |   127 |    2151 |    3519     253    3519 |     506     253     506 |    0.1    5.2    0.4
289  |   128 |    2160 |    3510     254    3510 |     509     254     509 |    0.1    5.3    0.4
290  |   128 |    2156 |    3522     253    3522 |     505     253     505 |    0.1    5.2    0.4
291  |   126 |    2127 |    3499     253    3499 |     506     253     506 |    0.1    5.6    0.5
292  |   128 |    1916 |    3493     255    3493 |     512     255     512 |    0.1    4.2    0.4
293  |   128 |    2160 |    3525     253    3525 |     506     253     506 |    0.1    5.0    0.4
294  |   128 |    2167 |    3529     254    3529 |     508     254     508 |    0.1    5.2    0.4
295  |   128 |    1395 |    3530     253    3530 |     506     253     506 |    0.1    4.3    0.4
296  |   128 |    1755 |    3501     254    3501 |     510     254     510 |    0.1    5.0    0.4
297  |   128 |    2150 |    3524     252    3524 |     504     252     504 |    0.1    5.3    0.4
298  |   128 |    2130 |    3487     251    3487 |     503     251     503 |    0.1    5.4    0.5
299  |   128 |    2160 |    3523     253    3523 |     506     253     506 |    0.1    5.4    0.4
300  |   128 |    1765 |    3521     253    3521 |     506     253     506 |    0.1    4.4    0.4
301  |   127 |    2132 |    3509     251    3509 |     504     252     504 |    0.1    5.1    0.4
302  |   128 |    2153 |    3514     253    3514 |     506     253     506 |    0.1    5.0    0.4
303  |   128 |    2158 |    3528     253    3528 |     508     254     508 |    0.1    5.3    0.4
304  |   127 |    2148 |    3522     252    3522 |     505     252     505 |    0.1    5.2    0.4
305  |   128 |    2152 |    3526     253    3526 |     507     253     507 |    0.1    5.1    0.5
306  |   128 |    2159 |    3524     253    3524 |     506     253     506 |    0.1    5.4    0.5
307  |   128 |    2153 |    3031     253    3031 |     506     253     506 |    0.1    4.0    0.4
308  |   128 |    2155 |    3519     253    3519 |     506     253     506 |    0.1    4.9    0.4
309  |   128 |    2125 |    3007     252    3007 |     506     253     506 |    0.1    4.1    0.4
310  |   127 |    1895 |    3516     253    3516 |     506     253     506 |    0.1    4.2    0.4
311  |   128 |    2160 |    3523     253    3523 |     507     254     507 |    0.1    5.3    0.5
312  |   128 |    2147 |    3524     253    3524 |     507     253     507 |    0.1    5.3    0.5
313  |   127 |    2141 |    3494     253    3494 |     507     253     507 |    0.1    4.1    0.4
