=== L1_alg2_1000_prealloc ===
=== MLLL vs HNF Intermediate Bit Size Benchmark ===
Level: 1, Norm bitsize: 127, Iterations: 1000
GRAM prealloc (Phase 2 candidate B): ON

Generating 1000 random ideal lattice pairs (bitsize=127)...
Mode: alg2
  Set 1: 1329.15 ms
  Set 2: 1275.68 ms
Generation done.

T    |   Inp |  HNFint | MLLLtot   MLLLv   MLLLg |  GRMtot    GRMv    GRMg |  HNFms MLLLms  GRMms
41   |   128 |    2152 |    3521     253    3521 |     506     253     506 |    0.1    5.3    0.4
42   |   128 |    2148 |    3520     253    3520 |     506     253     506 |    0.1    5.0    0.4
43   |   128 |    2158 |    3526     253    3526 |     506     253     506 |    0.1    5.0    0.4
44   |   128 |    2147 |    3514     252    3514 |     505     252     505 |    0.1    5.5    0.5
45   |   127 |    2127 |    3011     252    3011 |     504     252     504 |    0.1    4.1    0.4
46   |   128 |    2150 |    3521     253    3521 |     507     253     507 |    0.1    5.5    0.4
47   |   127 |    2108 |    2993     251    2993 |     503     251     503 |    0.1    4.0    0.4
48   |   128 |    2167 |    3538     253    3538 |     507     253     507 |    0.1    5.4    0.4
49   |   128 |    1780 |    3515     254    3515 |     508     254     508 |    0.1    4.5    0.4
50   |   128 |    1757 |    3525     253    3525 |     505     253     505 |    0.1    5.4    0.4
51   |   128 |    2154 |    3525     253    3525 |     506     253     506 |    0.1    5.3    0.4
52   |   128 |    2149 |    3028     253    3028 |     507     253     507 |    0.1    4.3    0.4
53   |   127 |    1372 |    3512     252    3512 |     504     252     504 |    0.1    5.0    0.4
54   |   127 |    2140 |    3507     251    3507 |     505     252     505 |    0.1    5.3    0.4
55   |   128 |    2151 |    3526     253    3526 |     507     253     507 |    0.1    5.3    0.4
56   |   128 |    2170 |    3543     254    3543 |     509     254     509 |    0.1    5.5    0.5
57   |   128 |    2143 |    3505     253    3505 |     509     253     509 |    0.1    5.2    0.4
58   |   128 |    2138 |    3500     252    3500 |     504     252     504 |    0.1    5.5    0.5
59   |   128 |    2166 |    3532     254    3532 |     507     254     507 |    0.1    5.3    0.4
60   |   128 |    2164 |    3530     253    3530 |     507     253     507 |    0.1    5.3    0.4
61   |   128 |    1504 |    3527     253    3527 |     505     253     505 |    0.1    5.0    0.4
62   |   128 |    2153 |    3525     254    3525 |     507     254     507 |    0.1    5.3    0.4
63   |   128 |    2163 |    3528     254    3528 |     508     254     508 |    0.1    5.1    0.5
64   |   128 |    1386 |    3522     254    3522 |     508     254     508 |    0.1    5.2    0.5
65   |   128 |    2153 |    3515     253    3515 |     506     253     506 |    0.1    5.2    0.5
66   |   126 |    2102 |    2974     251    2974 |     501     251     501 |    0.1    3.8    0.4
67   |   128 |    2144 |    3510     252    3510 |     504     252     504 |    0.1    3.9    0.4
68   |   128 |    1383 |    3520     252    3520 |     506     253     506 |    0.1    5.4    0.4
69   |   128 |    2153 |    3528     253    3528 |     505     253     505 |    0.1    5.3    0.4
70   |   127 |    2138 |    3518     252    3518 |     504     252     504 |    0.1    5.1    0.4
71   |   127 |    1739 |    3006     251    3006 |     503     251     503 |    0.1    4.1    0.4
72   |   128 |    1626 |    3012     252    3012 |     505     252     505 |    0.1    3.9    0.4
73   |   127 |    2140 |    3519     252    3519 |     504     252     504 |    0.1    5.3    0.4
74   |   128 |    2152 |    3520     252    3520 |     504     252     504 |    0.1    5.2    0.5
75   |   126 |    2125 |    3494     252    3494 |     505     252     505 |    0.1    5.0    0.4
76   |   128 |    2151 |    3528     253    3528 |     507     253     507 |    0.1    5.3    0.5
77   |   128 |    2160 |    3526     253    3526 |     507     253     507 |    0.1    5.5    0.5
78   |   128 |    2162 |    3529     253    3529 |     507     253     507 |    0.1    5.4    0.5
79   |   128 |    2162 |    3518     254    3518 |     507     254     507 |    0.2    5.4    0.5
80   |   127 |    2140 |    3507     252    3507 |     506     252     506 |    0.1    5.0    0.4
81   |   128 |    2137 |    3483     252    3483 |     504     252     504 |    0.1    4.9    0.4
82   |   128 |    2155 |    3529     253    3529 |     506     253     506 |    0.1    5.2    0.4
83   |   128 |    2153 |    3522     253    3522 |     506     253     506 |    0.1    5.1    0.4
84   |   128 |    1766 |    3520     253    3520 |     506     253     506 |    0.1    4.3    0.4
85   |   127 |    2134 |    3503     251    3503 |     503     251     503 |    0.1    5.2    0.4
86   |   128 |    2155 |    3529     254    3529 |     507     254     507 |    0.1    5.3    0.4
87   |   128 |    2137 |    3519     252    3519 |     505     252     505 |    0.1    5.2    0.4
88   |   126 |    2120 |    3487     252    3487 |     505     252     505 |    0.1    5.2    0.4
89   |   128 |    2131 |    3022     252    3022 |     504     252     504 |    0.1    4.0    0.4
90   |   128 |    2156 |    3028     253    3028 |     506     253     506 |    0.1    4.2    0.4
91   |   128 |    2161 |    3524     253    3524 |     507     253     507 |    0.1    5.3    0.4
92   |   128 |    2149 |    3518     253    3518 |     506     253     506 |    0.1    5.3    0.5
93   |   128 |    2114 |    3002     252    3002 |     504     252     504 |    0.1    4.0    0.4
94   |   127 |    2138 |    3505     251    3505 |     503     251     503 |    0.1    5.2    0.4
95   |   128 |    2144 |    3509     252    3509 |     504     252     504 |    0.1    5.3    0.4
96   |   128 |    1373 |    3013     252    3013 |     505     252     505 |    0.1    4.3    0.4
97   |   128 |    2137 |    3493     252    3493 |     504     252     504 |    0.1    5.2    0.5
98   |   127 |    2136 |    3517     252    3517 |     504     252     504 |    0.1    5.0    0.4
99   |   128 |    2127 |    3013     252    3013 |     504     252     504 |    0.1    4.0    0.4
100  |   128 |    2161 |    3529     254    3529 |     507     254     507 |    0.1    5.1    0.4
101  |   128 |    2161 |    3530     253    3530 |     506     253     506 |    0.1    5.3    0.4
102  |   127 |    2132 |    3493     252    3493 |     506     252     506 |    0.1    5.0    0.4
103  |   128 |    2162 |    3033     254    3033 |     507     254     507 |    0.1    4.1    0.4
104  |   128 |    2152 |    3521     253    3521 |     505     253     505 |    0.1    5.2    0.5
105  |   128 |    2167 |    3539     254    3539 |     508     254     508 |    0.1    4.8    0.4
106  |   128 |    2161 |    3533     253    3533 |     507     253     507 |    0.1    5.5    0.5
107  |   128 |    2146 |    3511     253    3511 |     507     253     507 |    0.1    5.1    0.5
108  |   127 |    2149 |    3516     253    3516 |     506     253     506 |    0.1    5.3    0.5
109  |   128 |    2158 |    3526     253    3526 |     506     253     506 |    0.1    5.1    0.4
110  |   128 |    2163 |    3539     254    3539 |     507     254     507 |    0.1    5.2    0.4
111  |   127 |    2127 |    3011     252    3011 |     504     252     504 |    0.1    4.0    0.4
112  |   128 |    2151 |    3522     253    3522 |     506     253     506 |    0.1    5.0    0.4
113  |   128 |    1392 |    3528     254    3528 |     507     254     507 |    0.1    5.2    0.4
114  |   128 |    2139 |    3522     253    3522 |     505     253     505 |    0.1    5.2    0.4
115  |   128 |    1651 |    3533     254    3533 |     507     254     507 |    0.1    5.5    0.5
116  |   128 |    1389 |    3519     254    3519 |     508     254     508 |    0.1    5.1    0.4
117  |   127 |    2136 |    3498     251    3498 |     504     251     504 |    0.1    4.8    0.4
118  |   128 |    2159 |    3531     253    3531 |     506     253     506 |    0.1    5.1    0.4
119  |   128 |    2163 |    3525     254    3525 |     509     254     509 |    0.1    5.4    0.4
120  |   127 |    2142 |    3518     252    3518 |     504     252     504 |    0.1    5.3    0.4
121  |   128 |    2164 |    3531     254    3531 |     508     254     508 |    0.1    5.2    0.5
122  |   128 |    2159 |    3529     253    3529 |     507     253     507 |    0.1    5.4    0.5
123  |   128 |    2168 |    3529     254    3529 |     508     254     508 |    0.1    5.2    0.4
124  |   125 |    1714 |    3446     252    3446 |     504     252     504 |    0.1    3.9    0.4
125  |   124 |    2091 |    2964     251    2964 |     501     251     501 |    0.1    3.8    0.4
126  |   128 |    2157 |    3524     254    3524 |     507     254     507 |    0.1    5.3    0.5
127  |   128 |    2161 |    3536     253    3536 |     507     254     507 |    0.1    5.2    0.4
128  |   128 |    2159 |    3532     253    3532 |     506     253     506 |    0.1    5.1    0.5
129  |   127 |    2119 |    3008     252    3008 |     504     252     504 |    0.1    4.0    0.4
130  |   128 |    2162 |    3535     254    3535 |     507     254     507 |    0.1    5.1    0.4
131  |   128 |    2160 |    3537     253    3537 |     507     253     507 |    0.1    5.2    0.4
132  |   128 |    2156 |    3527     253    3527 |     507     253     507 |    0.1    5.2    0.4
133  |   128 |    2145 |    3515     253    3515 |     506     253     506 |    0.1    5.1    0.4
134  |   127 |    2132 |    3494     254    3494 |     510     254     510 |    0.1    4.8    0.4
135  |   128 |    2154 |    3529     253    3529 |     506     253     506 |    0.1    5.3    0.5
136  |   128 |    2141 |    3515     252    3515 |     505     252     505 |    0.1    4.9    0.4
137  |   128 |    2159 |    3526     253    3526 |     507     254     507 |    0.1    5.1    0.4
138  |   127 |    2136 |    3510     251    3510 |     504     251     504 |    0.1    5.4    0.4
139  |   128 |    1381 |    3016     253    3016 |     506     253     506 |    0.1    4.0    0.4
140  |   128 |    2165 |    3534     253    3534 |     507     253     507 |    0.1    5.3    0.4
141  |   128 |    1495 |    3506     253    3506 |     507     253     507 |    0.1    5.0    0.4
142  |   128 |    2164 |    3531     253    3531 |     507     253     507 |    0.1    5.3    0.4
143  |   128 |    2154 |    3522     254    3522 |     507     254     507 |    0.1    5.0    0.4
144  |   128 |    1383 |    3523     253    3523 |     506     253     506 |    0.1    5.3    0.5
145  |   128 |    1393 |    3529     253    3529 |     507     253     507 |    0.1    5.2    0.5
146  |   128 |    2163 |    3531     253    3531 |     507     253     507 |    0.1    5.0    0.4
147  |   128 |    2154 |    3525     253    3525 |     506     253     506 |    0.1    5.2    0.4
148  |   127 |    2134 |    3511     252    3511 |     504     252     504 |    0.1    5.0    0.4
149  |   128 |    2166 |    3530     253    3530 |     508     254     508 |    0.1    5.1    0.4
150  |   126 |    1608 |    3444     253    3444 |     505     253     505 |    0.1    3.9    0.4
151  |   128 |    1752 |    3501     253    3501 |     507     253     507 |    0.1    4.1    0.4
152  |   126 |    2117 |    3482     251    3482 |     502     251     502 |    0.1    5.1    0.4
153  |   128 |    1750 |    3515     252    3515 |     504     252     504 |    0.1    4.1    0.4
154  |   126 |    2126 |    3011     251    3011 |     502     251     502 |    0.1    4.1    0.4
155  |   128 |    2162 |    3523     253    3523 |     507     253     507 |    0.1    5.3    0.5
156  |   127 |    2138 |    3504     252    3504 |     504     252     504 |    0.1    4.2    0.4
157  |   128 |    2155 |    3508     251    3508 |     508     254     508 |    0.1    5.1    0.4
158  |   128 |    2134 |    3516     252    3516 |     504     252     504 |    0.1    3.9    0.4
159  |   128 |    2146 |    3492     253    3492 |     508     253     508 |    0.1    5.4    0.4
160  |   128 |    2122 |    3466     251    3466 |     505     251     505 |    0.1    5.1    0.5
161  |   128 |    1391 |    3517     252    3517 |     504     252     504 |    0.1    4.2    0.4
162  |   127 |    2131 |    3485     252    3485 |     508     252     508 |    0.1    5.1    0.4
163  |   128 |    2157 |    3032     253    3032 |     506     253     506 |    0.1    4.1    0.4
164  |   126 |    2121 |    3007     251    3007 |     502     251     502 |    0.1    4.1    0.4
165  |   128 |    1387 |    3524     253    3524 |     506     253     506 |    0.1    5.3    0.5
166  |   126 |    2124 |    3500     252    3500 |     503     252     503 |    0.1    5.0    0.4
167  |   128 |    2155 |    3522     254    3522 |     508     254     508 |    0.1    5.3    0.4
168  |   128 |    2164 |    3524     254    3524 |     508     254     508 |    0.1    5.2    0.4
169  |   127 |    2148 |    3521     252    3521 |     505     252     505 |    0.1    5.3    0.5
170  |   128 |    2121 |    3008     252    3008 |     504     252     504 |    0.1    4.1    0.4
171  |   128 |    2155 |    3521     253    3521 |     507     253     507 |    0.1    4.2    0.4
172  |   127 |    2134 |    3502     251    3502 |     503     251     503 |    0.1    5.2    0.4
173  |   128 |    2166 |    3530     254    3530 |     507     254     507 |    0.1    5.6    0.5
174  |   127 |    2143 |    3512     252    3512 |     505     252     505 |    0.1    5.3    0.5
175  |   128 |    1494 |    3009     252    3009 |     504     252     504 |    0.1    4.2    0.4
176  |   128 |    2137 |    3501     253    3501 |     508     253     508 |    0.1    3.9    0.4
177  |   126 |    1700 |    2968     251    2968 |     502     251     502 |    0.1    3.7    0.4
178  |   128 |    2156 |    3527     253    3527 |     506     253     506 |    0.1    5.3    0.5
179  |   128 |    1644 |    3522     253    3522 |     507     253     507 |    0.1    4.2    0.4
180  |   128 |    2167 |    3536     253    3536 |     506     253     506 |    0.1    5.3    0.4
181  |   128 |    2159 |    3516     253    3516 |     507     253     507 |    0.1    5.2    0.5
182  |   128 |    2160 |    3528     253    3528 |     506     253     506 |    0.1    4.9    0.4
183  |   128 |    1877 |    3498     253    3498 |     507     253     507 |    0.1    4.1    0.4
184  |   127 |    2143 |    3516     253    3516 |     506     253     506 |    0.1    5.1    0.5
185  |   127 |    2141 |    3512     252    3512 |     504     252     504 |    0.1    5.2    0.4
186  |   127 |    2146 |    3519     252    3519 |     505     252     505 |    0.1    5.1    0.4
187  |   127 |    2141 |    3520     252    3520 |     505     252     505 |    0.1    5.1    0.4
188  |   128 |    2153 |    3517     252    3517 |     504     252     504 |    0.1    5.1    0.4
189  |   126 |    2127 |    3506     251    3506 |     503     252     503 |    0.1    5.0    0.5
190  |   128 |    2166 |    3534     253    3534 |     507     253     507 |    0.1    5.4    0.5
191  |   128 |    2162 |    3529     253    3529 |     506     253     506 |    0.1    5.3    0.5
192  |   128 |    1496 |    3024     253    3024 |     506     253     506 |    0.1    4.2    0.4
193  |   127 |    2136 |    3508     253    3508 |     505     253     505 |    0.1    5.1    0.4
194  |   128 |    1886 |    3520     253    3520 |     506     253     506 |    0.1    4.2    0.4
195  |   128 |    2147 |    3527     252    3527 |     505     253     505 |    0.1    5.2    0.4
196  |   127 |    1481 |    3001     252    3001 |     503     252     503 |    0.1    4.0    0.4
197  |   128 |    2159 |    3520     253    3520 |     506     253     506 |    0.1    5.1    0.4
198  |   127 |    2114 |    3457     251    3457 |     504     251     504 |    0.1    4.9    0.4
199  |   128 |    2100 |    3416     252    3416 |     504     252     504 |    0.1    4.8    0.4
200  |   127 |    1361 |    2990     252    2990 |     503     251     503 |    0.1    3.9    0.4
201  |   128 |    2152 |    3509     254    3509 |     508     254     508 |    0.1    5.2    0.4
202  |   128 |    1508 |    3528     253    3528 |     507     253     507 |    0.1    5.2    0.4
203  |   128 |    2164 |    3527     254    3527 |     509     254     509 |    0.1    5.2    0.4
204  |   127 |    2118 |    3478     251    3478 |     502     251     502 |    0.1    5.2    0.4
205  |   128 |    2157 |    3526     253    3526 |     506     253     506 |    0.1    5.0    0.5
206  |   127 |    1384 |    3513     252    3513 |     505     252     505 |    0.1    5.3    0.5
207  |   128 |    2125 |    3468     252    3468 |     504     252     504 |    0.1    5.0    0.4
208  |   128 |    1386 |    3531     253    3531 |     507     253     507 |    0.1    5.3    0.4
209  |   127 |    2115 |    3463     252    3463 |     503     252     503 |    0.1    4.0    0.4
210  |   128 |    2160 |    3523     253    3523 |     506     253     506 |    0.1    5.2    0.4
211  |   128 |    2130 |    3016     252    3016 |     504     252     504 |    0.1    4.2    0.4
212  |   127 |    2148 |    3523     253    3523 |     505     253     505 |    0.1    5.4    0.5
213  |   128 |    2170 |    3540     254    3540 |     508     254     508 |    0.1    5.1    0.4
214  |   128 |    2162 |    3533     253    3533 |     507     254     507 |    0.1    5.4    0.5
215  |   128 |    1747 |    3019     252    3019 |     504     252     504 |    0.1    4.2    0.4
216  |   126 |    2121 |    3003     251    3003 |     502     251     502 |    0.1    4.0    0.4
217  |   127 |    2135 |    3495     252    3495 |     504     252     504 |    0.1    5.5    0.5
218  |   128 |    1649 |    3518     254    3518 |     507     254     507 |    0.1    4.2    0.4
219  |   128 |    2138 |    3501     252    3501 |     504     252     504 |    0.1    5.3    0.5
220  |   125 |    1469 |    2967     251    2967 |     501     251     501 |    0.1    3.8    0.4
221  |   128 |    2168 |    3520     255    3520 |     510     255     510 |    0.2    5.1    0.4
222  |   127 |    1377 |    3519     252    3519 |     505     252     505 |    0.1    5.3    0.5
223  |   128 |    1504 |    3532     253    3532 |     507     253     507 |    0.1    5.1    0.4
224  |   128 |    2160 |    3518     254    3518 |     508     254     508 |    0.1    5.3    0.4
225  |   128 |    1888 |    3515     253    3515 |     507     253     507 |    0.1    3.9    0.4
226  |   128 |    2136 |    3494     252    3494 |     504     252     504 |    0.1    5.1    0.5
227  |   127 |    1373 |    3016     251    3016 |     503     252     503 |    0.1    4.1    0.4
228  |   128 |    2160 |    3537     254    3537 |     507     254     507 |    0.1    4.2    0.4
229  |   128 |    2155 |    3523     253    3523 |     505     253     505 |    0.1    5.1    0.4
230  |   128 |    2158 |    3517     254    3517 |     508     254     508 |    0.1    4.8    0.4
231  |   128 |    2152 |    3517     252    3517 |     505     252     505 |    0.1    5.1    0.4
232  |   126 |    2125 |    3497     251    3497 |     502     251     502 |    0.1    5.5    0.4
233  |   128 |    2160 |    3530     254    3530 |     508     254     508 |    0.1    5.0    0.5
234  |   127 |    2144 |    3515     252    3515 |     504     252     504 |    0.1    5.2    0.4
235  |   128 |    2156 |    3522     254    3522 |     508     254     508 |    0.1    5.2    0.4
236  |   126 |    2130 |    3505     251    3505 |     503     252     503 |    0.1    5.0    0.4
237  |   128 |    1615 |    2999     252    2999 |     504     252     504 |    0.1    3.9    0.4
238  |   128 |    1390 |    3524     253    3524 |     507     253     507 |    0.1    5.2    0.4
239  |   128 |    2120 |    2983     252    2983 |     503     252     503 |    0.1    4.0    0.4
240  |   128 |    2152 |    3530     253    3530 |     506     253     506 |    0.1    5.0    0.4
241  |   127 |    2133 |    3512     252    3512 |     504     252     504 |    0.1    4.1    0.4
242  |   128 |    2168 |    3524     254    3524 |     509     255     509 |    0.1    5.1    0.4
243  |   128 |    2160 |    3516     254    3516 |     508     254     508 |    0.1    5.4    0.4
244  |   128 |    2137 |    3510     252    3510 |     505     252     505 |    0.1    5.2    0.4
245  |   127 |    1490 |    3518     253    3518 |     505     253     505 |    0.1    5.2    0.4
246  |   128 |    2163 |    3533     253    3533 |     507     253     507 |    0.1    5.3    0.4
247  |   128 |    2102 |    2990     252    2990 |     504     252     504 |    0.1    4.0    0.4
248  |   128 |    2145 |    3526     252    3526 |     505     253     505 |    0.1    5.2    0.5
249  |   127 |    1470 |    2959     251    2959 |     503     251     503 |    0.1    4.1    0.4
250  |   126 |    2127 |    3497     251    3497 |     502     251     502 |    0.1    5.3    0.4
251  |   127 |    2128 |    2995     251    2995 |     503     251     503 |    0.1    4.0    0.4
252  |   128 |    2152 |    3519     253    3519 |     506     253     506 |    0.1    5.0    0.4
253  |   127 |    2134 |    3514     252    3514 |     504     252     504 |    0.1    5.3    0.5
254  |   128 |    1638 |    3528     254    3528 |     507     254     507 |    0.1    5.3    0.4
255  |   128 |    1494 |    3013     252    3013 |     505     252     505 |    0.1    4.0    0.4
256  |   128 |    2163 |    3530     253    3530 |     507     253     507 |    0.1    5.4    0.5
257  |   128 |    2156 |    3518     253    3518 |     506     253     506 |    0.1    5.4    0.5
258  |   128 |    2150 |    3522     252    3522 |     505     252     505 |    0.1    5.3    0.5
259  |   128 |    2161 |    3524     253    3524 |     506     253     506 |    0.1    5.6    0.5
260  |   128 |    1384 |    3522     252    3522 |     505     252     505 |    0.1    5.4    0.5
261  |   128 |    2157 |    3530     253    3530 |     506     253     506 |    0.1    5.1    0.4
262  |   128 |    1489 |    3015     252    3015 |     505     252     505 |    0.1    3.8    0.4
263  |   128 |    2168 |    3539     254    3539 |     507     254     507 |    0.1    5.2    0.4
264  |   128 |    2140 |    3490     252    3490 |     505     252     505 |    0.1    5.0    0.4
265  |   127 |    2124 |    3008     251    3008 |     503     251     503 |    0.1    3.9    0.4
266  |   125 |    2107 |    2984     251    2984 |     501     251     501 |    0.1    3.7    0.4
267  |   128 |    2160 |    3528     254    3528 |     507     254     507 |    0.1    5.4    0.5
268  |   128 |    2158 |    3517     254    3517 |     508     254     508 |    0.1    5.2    0.5
269  |   127 |    1376 |    3508     251    3508 |     504     252     504 |    0.1    5.2    0.4
270  |   127 |    2150 |    3522     253    3522 |     506     253     506 |    0.1    5.3    0.5
271  |   128 |    2151 |    3518     253    3518 |     506     253     506 |    0.1    5.2    0.4
272  |   128 |    2149 |    3508     254    3508 |     509     254     509 |    0.1    5.3    0.5
273  |   127 |    1486 |    3014     251    3014 |     503     251     503 |    0.1    4.1    0.4
274  |   128 |    1362 |    3008     252    3008 |     505     252     505 |    0.1    4.2    0.4
275  |   128 |    2167 |    3529     254    3529 |     508     254     508 |    0.1    5.3    0.5
276  |   128 |    2145 |    3520     252    3520 |     506     253     506 |    0.1    5.1    0.4
277  |   126 |    2113 |    2994     251    2994 |     501     251     501 |    0.1    4.1    0.4
278  |   128 |    2154 |    3514     253    3514 |     505     253     505 |    0.1    5.5    0.5
279  |   128 |    1506 |    3504     253    3504 |     507     254     507 |    0.1    4.1    0.4
280  |   127 |    2122 |    3490     251    3490 |     502     251     502 |    0.1    5.0    0.5
281  |   128 |    2141 |    3522     252    3522 |     505     253     505 |    0.1    5.2    0.5
282  |   128 |    2150 |    3522     253    3522 |     506     253     506 |    0.1    5.5    0.4
283  |   126 |    2124 |    3501     251    3501 |     502     251     502 |    0.1    4.0    0.4
284  |   128 |    1627 |    3021     252    3021 |     504     252     504 |    0.1    4.2    0.4
285  |   128 |    2160 |    3524     253    3524 |     507     253     507 |    0.1    5.2    0.5
286  |   128 |    2160 |    3520     253    3520 |     507     253     507 |    0.1    5.3    0.5
287  |   128 |    2168 |    3529     254    3529 |     508     254     508 |    0.1    5.4    0.4
288  |   128 |    2160 |    3530     253    3530 |     506     253     506 |    0.2    5.4    0.5
289  |   128 |    2157 |    3518     253    3518 |     507     253     507 |    0.1    5.3    0.5
290  |   128 |    1389 |    3526     254    3526 |     509     254     509 |    0.1    4.3    0.4
291  |   128 |    1505 |    3524     253    3524 |     507     253     507 |    0.1    5.0    0.4
292  |   128 |    2158 |    3526     253    3526 |     506     253     506 |    0.1    5.0    0.4
293  |   128 |    1643 |    3507     254    3507 |     507     254     507 |    0.1    4.1    0.4
294  |   128 |    2160 |    3524     253    3524 |     506     253     506 |    0.1    5.2    0.5
295  |   128 |    2154 |    3525     253    3525 |     506     253     506 |    0.1    5.1    0.5
296  |   127 |    2135 |    3016     252    3016 |     505     252     505 |    0.1    4.0    0.4
297  |   128 |    2159 |    3531     253    3531 |     506     253     506 |    0.1    5.3    0.5
298  |   128 |    2159 |    3039     253    3039 |     507     253     507 |    0.1    3.8    0.4
299  |   128 |    2154 |    3513     252    3513 |     505     252     505 |    0.1    5.3    0.5
300  |   128 |    1646 |    3522     253    3522 |     507     253     507 |    0.1    4.9    0.4
301  |   127 |    1869 |    3486     252    3486 |     504     252     504 |    0.1    4.1    0.4
302  |   128 |    1619 |    3522     253    3522 |     506     253     506 |    0.1    5.1    0.5
303  |   128 |    2147 |    3512     253    3512 |     505     253     505 |    0.1    5.2    0.5
304  |   127 |    1494 |    3015     251    3015 |     503     251     503 |    0.1    3.8    0.4
305  |   128 |    2151 |    3521     253    3521 |     506     253     506 |    0.1    5.1    0.5
306  |   128 |    2159 |    3531     253    3531 |     508     253     508 |    0.1    4.9    0.4
307  |   128 |    1637 |    3527     253    3527 |     505     253     505 |    0.1    5.3    0.4
308  |   128 |    2128 |    3016     252    3016 |     504     252     504 |    0.1    4.0    0.4
309  |   128 |    2161 |    3521     255    3521 |     509     255     509 |    0.1    5.1    0.4
310  |   128 |    1776 |    3533     254    3533 |     508     254     508 |    0.1    4.1    0.4
311  |   128 |    2146 |    3516     252    3516 |     504     252     504 |    0.1    5.3    0.5
312  |   128 |    2146 |    3515     253    3515 |     508     253     508 |    0.1    5.3    0.4
313  |   128 |    2137 |    3507     256    3507 |     511     256     511 |    0.1    5.2    0.4
