=== L3_alg2_1000_prealloc ===
=== MLLL vs HNF Intermediate Bit Size Benchmark ===
Level: 3, Norm bitsize: 193, Iterations: 1000
GRAM prealloc (Phase 2 candidate B): ON

Generating 1000 random ideal lattice pairs (bitsize=193)...
Mode: alg2
  Set 1: 4034.52 ms
  Set 2: 4071.20 ms
Generation done.

T    |   Inp |  HNFint | MLLLtot   MLLLv   MLLLg |  GRMtot    GRMv    GRMg |  HNFms MLLLms  GRMms
22   |   194 |    3284 |    5376     386    5376 |     771     386     771 |    0.1   12.5    0.7
23   |   194 |    2094 |    4591     384    4591 |     768     384     768 |    0.2    9.6    0.6
24   |   194 |    3270 |    5362     384    5362 |     769     384     769 |    0.1   11.9    0.7
25   |   194 |    3279 |    5374     385    5374 |     772     386     772 |    0.1   12.2    0.7
26   |   192 |    3242 |    4587     383    4587 |     766     383     766 |    0.1    9.0    0.6
27   |   194 |    3254 |    4601     384    4601 |     768     384     768 |    0.1    9.4    0.6
28   |   194 |    3268 |    5365     385    5365 |     770     385     770 |    0.1   12.3    0.7
29   |   193 |    3237 |    4582     383    4582 |     767     383     767 |    0.1    8.9    0.6
30   |   194 |    3287 |    5384     385    5384 |     771     385     771 |    0.1   12.3    0.7
31   |   194 |    3271 |    5370     384    5370 |     769     384     769 |    0.1   13.0    0.7
32   |   194 |    3256 |    5330     383    5330 |     769     383     769 |    0.1   12.4    0.7
33   |   194 |    3281 |    5374     385    5374 |     770     385     770 |    0.1   12.7    0.7
34   |   194 |    3292 |    5381     386    5381 |     771     386     771 |    0.1   12.4    0.7
35   |   194 |    3273 |    5374     385    5374 |     769     385     769 |    0.1   12.7    0.7
36   |   194 |    3265 |    5360     384    5360 |     768     384     768 |    0.1   12.9    0.7
37   |   194 |    2287 |    5350     383    5350 |     767     384     767 |    0.1    9.8    0.6
38   |   194 |    3286 |    5370     386    5370 |     772     386     772 |    0.1   12.6    0.7
39   |   193 |    3265 |    5362     384    5362 |     768     384     768 |    0.1   12.8    0.7
40   |   194 |    3281 |    5375     385    5375 |     770     385     770 |    0.1   12.3    0.7
41   |   194 |    3276 |    5378     385    5378 |     770     385     770 |    0.1   11.9    0.7
42   |   193 |    3239 |    4585     383    4585 |     768     384     768 |    0.1    9.6    0.6
43   |   194 |    2291 |    5360     385    5360 |     769     385     769 |    0.1   12.6    0.7
44   |   193 |    3260 |    5358     383    5358 |     767     383     767 |    0.1   12.4    0.7
45   |   192 |    3244 |    5343     383    5343 |     765     383     765 |    0.1    9.4    0.6
46   |   194 |    3268 |    5351     384    5351 |     768     384     768 |    0.1   11.7    0.7
47   |   194 |    3276 |    5366     385    5366 |     769     385     769 |    0.1   12.7    0.7
48   |   193 |    3255 |    5356     384    5356 |     768     384     768 |    0.1   11.8    0.7
49   |   194 |    2505 |    5379     385    5379 |     770     385     770 |    0.1    9.4    0.6
50   |   194 |    2302 |    5376     385    5376 |     771     385     771 |    0.1   12.6    0.7
51   |   194 |    3274 |    5367     384    5367 |     769     384     769 |    0.1    9.8    0.6
52   |   192 |    3245 |    5337     383    5337 |     766     383     766 |    0.1   12.0    0.7
53   |   194 |    3228 |    5322     385    5322 |     770     385     770 |    0.1    9.4    0.6
54   |   194 |    3284 |    5375     385    5375 |     770     385     770 |    0.1   12.2    0.7
55   |   194 |    3244 |    5322     384    5322 |     767     384     767 |    0.1   12.1    0.7
56   |   194 |    3281 |    5367     385    5367 |     770     385     770 |    0.1   12.5    0.7
57   |   194 |    3260 |    4609     385    4609 |     769     385     769 |    0.1    9.5    0.6
58   |   194 |    3287 |    5376     386    5376 |     771     386     771 |    0.1   12.2    0.7
59   |   194 |    2107 |    5361     384    5361 |     768     384     768 |    0.1   12.1    0.7
60   |   194 |    3285 |    5381     385    5381 |     771     385     771 |    0.1   13.1    0.7
61   |   194 |    2098 |    4592     384    4592 |     768     384     768 |    0.1    9.1    0.6
62   |   194 |    3276 |    5366     384    5366 |     768     384     768 |    0.1   12.5    0.7
63   |   193 |    3272 |    5360     384    5360 |     769     384     769 |    0.1   12.4    0.7
64   |   193 |    3255 |    5342     384    5342 |     768     384     768 |    0.1   12.2    0.7
65   |   193 |    2461 |    5360     384    5360 |     768     384     768 |    0.1   12.3    0.7
66   |   194 |    3277 |    5366     385    5366 |     771     385     771 |    0.1   12.1    0.7
67   |   194 |    3272 |    5349     384    5349 |     769     384     769 |    0.2   11.9    0.7
68   |   194 |    3288 |    5379     385    5379 |     771     385     771 |    0.1   12.4    0.7
69   |   194 |    3282 |    5370     385    5370 |     770     385     770 |    0.1   13.0    0.7
70   |   194 |    3277 |    5361     385    5361 |     771     385     771 |    0.1   13.0    0.7
71   |   194 |    2095 |    4581     384    4581 |     768     384     768 |    0.1    8.9    0.5
72   |   194 |    3277 |    5373     385    5373 |     769     385     769 |    0.1   12.4    0.7
73   |   193 |    2111 |    5344     384    5344 |     768     384     768 |    0.1    9.6    0.6
74   |   194 |    3279 |    5377     385    5377 |     770     385     770 |    0.1   12.3    0.7
75   |   192 |    3252 |    5344     384    5344 |     767     384     767 |    0.1   12.3    0.6
76   |   194 |    3277 |    5372     385    5372 |     770     385     770 |    0.1   12.3    0.7
77   |   194 |    2089 |    4565     384    4565 |     768     384     768 |    0.1    8.5    0.5
78   |   194 |    3277 |    5367     384    5367 |     769     384     769 |    0.1   12.6    0.7
79   |   194 |    3271 |    5370     385    5370 |     770     385     770 |    0.2   12.3    0.7
80   |   194 |    3276 |    5370     384    5370 |     769     384     769 |    0.1   13.0    0.7
81   |   193 |    3257 |    5347     384    5347 |     767     384     767 |    0.1    9.3    0.6
82   |   194 |    3282 |    5383     386    5383 |     771     385     771 |    0.2   10.0    0.6
83   |   194 |    3270 |    5363     384    5363 |     768     384     768 |    0.1   12.4    0.7
84   |   194 |    3079 |    5376     386    5376 |     773     386     773 |    0.1   12.7    0.7
85   |   194 |    3285 |    5372     385    5372 |     770     385     770 |    0.1   12.2    0.7
86   |   194 |    3272 |    5373     385    5373 |     769     385     769 |    0.1   12.6    0.7
87   |   194 |    3277 |    5371     384    5371 |     769     384     769 |    0.1   12.8    0.7
88   |   194 |    2296 |    5363     385    5363 |     770     385     770 |    0.1   12.5    0.7
89   |   194 |    3281 |    5379     385    5379 |     770     385     770 |    0.1   12.7    0.7
90   |   193 |    3267 |    5356     384    5356 |     768     384     768 |    0.1   13.0    0.7
91   |   194 |    3276 |    5374     385    5374 |     770     385     770 |    0.1   12.2    0.7
92   |   194 |    3257 |    5333     384    5333 |     768     384     768 |    0.1   12.7    0.7
93   |   194 |    3271 |    5370     384    5370 |     769     385     769 |    0.1   12.5    0.7
94   |   194 |    2472 |    5322     385    5322 |     770     385     770 |    0.1    9.1    0.6
95   |   194 |    3286 |    4620     385    4620 |     770     385     770 |    0.1    9.5    0.6
96   |   194 |    3290 |    5376     386    5376 |     771     385     771 |    0.1   13.1    0.7
97   |   194 |    2116 |    5369     386    5369 |     772     386     772 |    0.1   12.4    0.7
98   |   194 |    3274 |    5347     386    5347 |     771     386     771 |    0.1   12.1    0.7
99   |   194 |    3264 |    5357     383    5357 |     770     385     770 |    0.1   12.7    0.7
100  |   194 |    3286 |    5378     386    5378 |     772     386     772 |    0.2   13.0    0.7
101  |   194 |    2503 |    5368     385    5368 |     770     385     770 |    0.1    9.7    0.6
102  |   194 |    3278 |    5369     384    5369 |     768     384     768 |    0.2   12.9    0.7
103  |   194 |    3258 |    5364     384    5364 |     769     384     769 |    0.1   12.5    0.7
104  |   194 |    3289 |    5380     386    5380 |     772     386     772 |    0.1   13.0    0.7
105  |   193 |    2488 |    5346     384    5346 |     767     384     767 |    0.1    9.0    0.6
106  |   194 |    3275 |    5374     385    5374 |     771     385     771 |    0.1   12.1    0.7
107  |   194 |    3279 |    5360     386    5360 |     772     386     772 |    0.2   12.2    0.7
108  |   194 |    3242 |    4588     384    4588 |     769     384     769 |    0.1    9.0    0.6
109  |   194 |    3280 |    5376     385    5376 |     770     385     770 |    0.1   12.5    0.7
110  |   193 |    3271 |    5361     385    5361 |     770     385     770 |    0.2   11.9    0.7
111  |   194 |    3290 |    5377     386    5377 |     772     386     772 |    0.2   12.6    0.7
112  |   194 |    3280 |    5360     385    5360 |     770     385     770 |    0.1   12.5    0.7
113  |   193 |    3261 |    5351     384    5351 |     767     384     767 |    0.1   12.5    0.7
114  |   194 |    3227 |    4574     385    4574 |     769     385     769 |    0.1    9.1    0.6
115  |   193 |    2486 |    5365     384    5365 |     768     384     768 |    0.1   12.7    0.7
116  |   193 |    3267 |    5359     384    5359 |     769     384     769 |    0.1   12.6    0.7
117  |   194 |    3277 |    5372     385    5372 |     770     385     770 |    0.1   12.3    0.7
118  |   193 |    3271 |    5365     384    5365 |     769     385     769 |    0.1   13.3    0.7
119  |   194 |    3270 |    5350     384    5350 |     769     384     769 |    0.1   12.6    0.7
120  |   194 |    3259 |    5332     384    5332 |     768     384     768 |    0.1   12.7    0.7
121  |   194 |    2698 |    5367     385    5367 |     770     385     770 |    0.2    9.7    0.6
122  |   194 |    3286 |    5377     386    5377 |     771     386     771 |    0.1   13.2    0.7
123  |   194 |    3264 |    5371     384    5371 |     768     384     768 |    0.1   12.3    0.7
124  |   194 |    3238 |    4586     384    4586 |     768     384     768 |    0.1    9.4    0.6
125  |   194 |    3275 |    5366     384    5366 |     769     385     769 |    0.1   12.1    0.7
126  |   193 |    3253 |    5355     383    5355 |     767     383     767 |    0.1   12.0    0.7
127  |   194 |    3280 |    5374     385    5374 |     769     385     769 |    0.1   12.5    0.7
128  |   194 |    3265 |    5367     385    5367 |     769     385     769 |    0.1   12.7    0.7
129  |   194 |    2486 |    5353     385    5353 |     770     385     770 |    0.2    9.8    0.6
130  |   194 |    3211 |    5320     384    5320 |     768     384     768 |    0.1    9.5    0.6
131  |   193 |    3225 |    4573     383    4573 |     766     383     766 |    0.1    9.1    0.6
132  |   193 |    3270 |    4604     384    4604 |     769     385     769 |    0.1    9.4    0.6
133  |   194 |    3274 |    5371     385    5371 |     770     385     770 |    0.1   12.6    0.7
134  |   193 |    3270 |    5360     385    5360 |     770     385     770 |    0.2   12.4    0.7
135  |   194 |    3289 |    5381     386    5381 |     771     386     771 |    0.1   12.7    0.7
136  |   194 |    3277 |    5370     385    5370 |     770     385     770 |    0.1   12.7    0.7
137  |   192 |    3231 |    5333     383    5333 |     765     383     765 |    0.1    9.8    0.6
138  |   194 |    3282 |    5371     385    5371 |     770     385     770 |    0.1   14.3    0.9
139  |   194 |    3266 |    5365     385    5365 |     769     385     769 |    0.2   12.3    0.7
140  |   193 |    3242 |    5320     388    5320 |     775     388     775 |    0.1   12.0    0.7
141  |   194 |    2684 |    5358     384    5358 |     767     384     767 |    0.1    9.7    0.6
142  |   194 |    3287 |    5380     385    5380 |     771     385     771 |    0.1   12.8    0.7
143  |   194 |    3287 |    5383     385    5383 |     771     385     771 |    0.1   12.4    0.7
144  |   193 |    3267 |    5362     384    5362 |     769     384     769 |    0.1   12.4    0.7
145  |   193 |    3250 |    5336     383    5336 |     767     383     767 |    0.1   12.8    0.7
146  |   194 |    2689 |    5362     384    5362 |     769     384     769 |    0.1    9.5    0.6
147  |   194 |    3280 |    5372     385    5372 |     770     385     770 |    0.1   12.8    0.7
148  |   193 |    3272 |    5366     384    5366 |     769     385     769 |    0.1   12.8    0.7
149  |   194 |    3283 |    5375     385    5375 |     770     385     770 |    0.2   12.6    0.7
150  |   194 |    3271 |    5370     385    5370 |     769     385     769 |    0.2   12.7    0.7
151  |   192 |    3242 |    5342     383    5342 |     766     383     766 |    0.1   12.1    0.6
152  |   194 |    3265 |    5353     385    5353 |     771     385     771 |    0.2   12.3    0.7
153  |   194 |    2120 |    5382     385    5382 |     770     385     770 |    0.1   12.5    0.7
154  |   193 |    2289 |    5341     385    5341 |     770     385     770 |    0.1    9.7    0.6
155  |   194 |    2473 |    4586     384    4586 |     768     384     768 |    0.1    9.4    0.6
156  |   193 |    3261 |    5360     383    5360 |     767     383     767 |    0.1   12.7    0.7
157  |   194 |    2289 |    4604     384    4604 |     768     384     768 |    0.1    9.8    0.6
158  |   194 |    3290 |    5369     386    5369 |     773     386     773 |    0.1   12.6    0.7
159  |   194 |    3280 |    5373     385    5373 |     770     385     770 |    0.1   13.0    0.7
160  |   194 |    3276 |    5369     385    5369 |     771     385     771 |    0.1   12.6    0.7
161  |   194 |    3282 |    5365     386    5365 |     772     386     772 |    0.2   12.0    0.7
162  |   193 |    3262 |    5353     384    5353 |     768     384     768 |    0.1   11.9    0.7
163  |   194 |    3279 |    5368     384    5368 |     770     384     770 |    0.1   12.4    0.7
164  |   194 |    3231 |    5335     383    5335 |     767     384     767 |    0.1    9.5    0.6
165  |   194 |    3285 |    5383     385    5383 |     770     385     770 |    0.1   12.9    0.7
166  |   194 |    3278 |    5374     385    5374 |     770     385     770 |    0.1   12.7    0.7
167  |   194 |    3275 |    5366     384    5366 |     769     384     769 |    0.1   13.3    0.7
168  |   194 |    2506 |    5380     385    5380 |     770     385     770 |    0.2    9.7    0.6
169  |   193 |    2096 |    4593     383    4593 |     767     383     767 |    0.1    9.3    0.6
170  |   194 |    3285 |    5377     386    5377 |     771     386     771 |    0.1   12.6    0.7
171  |   193 |    3270 |    5355     385    5355 |     770     385     770 |    0.1   12.2    0.7
172  |   194 |    3289 |    5371     386    5371 |     772     386     772 |    0.1   12.1    0.7
173  |   193 |    3263 |    5354     384    5354 |     768     384     768 |    0.1   12.7    0.7
174  |   194 |    2477 |    5369     385    5369 |     770     385     770 |    0.1   12.2    0.7
175  |   194 |    3284 |    5382     385    5382 |     770     385     770 |    0.1   12.4    0.7
176  |   194 |    3280 |    5369     385    5369 |     770     385     770 |    0.1   13.0    0.7
177  |   194 |    3274 |    5370     385    5370 |     770     385     770 |    0.1   12.9    0.7
178  |   193 |    3258 |    5351     383    5351 |     767     383     767 |    0.1   12.2    0.6
179  |   194 |    3261 |    5339     384    5339 |     768     384     768 |    0.1   12.6    0.7
180  |   193 |    3271 |    5353     386    5353 |     771     386     771 |    0.2    9.5    0.6
181  |   192 |    3247 |    5341     383    5341 |     766     383     766 |    0.1   12.9    0.7
182  |   194 |    3277 |    5375     385    5375 |     770     385     770 |    0.1   12.4    0.7
183  |   194 |    3283 |    5372     385    5372 |     771     385     771 |    0.1   12.3    0.7
184  |   194 |    3245 |    5318     384    5318 |     767     384     767 |    0.1   12.1    0.7
185  |   194 |    3267 |    5356     384    5356 |     768     384     768 |    0.1   12.8    0.7
186  |   194 |    3274 |    5369     385    5369 |     770     385     770 |    0.1   12.6    0.7
187  |   194 |    2145 |    5352     387    5352 |     775     387     775 |    0.1   10.0    0.6
188  |   194 |    3272 |    5357     385    5357 |     769     385     769 |    0.1   12.6    0.7
189  |   194 |    3285 |    5377     385    5377 |     770     385     770 |    0.1   12.9    0.7
190  |   194 |    3242 |    4594     383    4594 |     768     384     768 |    0.1    9.3    0.6
191  |   194 |    3275 |    5361     384    5361 |     769     384     769 |    0.1   12.5    0.7
192  |   194 |    3276 |    5374     385    5374 |     770     385     770 |    0.1   12.5    0.7
193  |   190 |    3208 |    4547     383    4547 |     765     383     765 |    0.1    9.3    0.6
194  |   194 |    3273 |    5355     384    5355 |     768     384     768 |    0.1   12.6    0.7
195  |   194 |    3276 |    5377     385    5377 |     770     385     770 |    0.1   12.7    0.7
196  |   193 |    3249 |    5351     384    5351 |     767     384     767 |    0.1   12.6    0.7
197  |   194 |    3275 |    5357     384    5357 |     769     384     769 |    0.1   11.8    0.7
198  |   193 |    3263 |    5361     384    5361 |     769     384     769 |    0.1   12.7    0.7
199  |   194 |    2506 |    5351     385    5351 |     771     385     771 |    0.1    9.8    0.6
200  |   194 |    3272 |    5374     384    5374 |     769     384     769 |    0.1    9.6    0.6
201  |   194 |    3276 |    5368     385    5368 |     770     385     770 |    0.1   12.5    0.7
202  |   194 |    3271 |    5362     384    5362 |     768     384     768 |    0.1   12.2    0.7
203  |   193 |    3262 |    5356     384    5356 |     769     384     769 |    0.1    9.4    0.6
204  |   193 |    3257 |    4598     384    4598 |     769     384     769 |    0.1    9.1    0.6
205  |   193 |    3261 |    5353     384    5353 |     767     384     767 |    0.3   12.3    0.7
206  |   194 |    2881 |    5356     386    5356 |     772     386     772 |    0.1    9.2    0.6
207  |   194 |    3285 |    5380     386    5380 |     771     386     771 |    0.1   12.8    0.7
208  |   194 |    3265 |    5350     384    5350 |     768     384     768 |    0.1   12.6    0.7
209  |   194 |    2492 |    5376     385    5376 |     770     385     770 |    0.1    9.2    0.6
210  |   194 |    3273 |    5373     385    5373 |     769     385     769 |    0.1   13.1    0.7
211  |   194 |    3271 |    5357     384    5357 |     768     384     768 |    0.1   12.8    0.7
212  |   194 |    2112 |    5357     385    5357 |     770     385     770 |    0.1   12.1    0.7
213  |   194 |    2702 |    5352     386    5352 |     772     386     772 |    0.1    9.5    0.6
214  |   194 |    3285 |    5372     385    5372 |     770     385     770 |    0.1   12.2    0.7
215  |   194 |    3286 |    5365     385    5365 |     773     386     773 |    0.1   12.3    0.7
216  |   194 |    3278 |    5378     384    5378 |     770     385     770 |    0.1   12.2    0.7
217  |   194 |    2111 |    5374     385    5374 |     769     385     769 |    0.1   13.1    0.7
218  |   194 |    3271 |    5371     384    5371 |     769     384     769 |    0.1   12.4    0.7
219  |   193 |    3255 |    5345     383    5345 |     767     383     767 |    0.1   12.2    0.7
220  |   194 |    2093 |    4578     384    4578 |     768     384     768 |    0.1    9.3    0.6
221  |   194 |    3274 |    5370     385    5370 |     770     385     770 |    0.1   12.8    0.7
222  |   193 |    3241 |    5306     387    5306 |     774     387     774 |    0.1    9.2    0.6
223  |   194 |    3283 |    5382     385    5382 |     771     385     771 |    0.1   11.7    0.7
224  |   194 |    3261 |    5331     384    5331 |     768     384     768 |    0.1   12.4    0.7
225  |   194 |    3256 |    4605     384    4605 |     768     384     768 |    0.1    9.5    0.6
226  |   194 |    3262 |    5357     384    5357 |     769     384     769 |    0.1   12.7    0.7
227  |   194 |    3287 |    5374     386    5374 |     772     386     772 |    0.1   12.6    0.7
228  |   194 |    3282 |    5374     385    5374 |     770     385     770 |    0.2   12.9    0.7
229  |   193 |    3255 |    5328     386    5328 |     772     386     772 |    0.1    9.7    0.6
230  |   194 |    3271 |    5359     384    5359 |     768     384     768 |    0.1   12.6    0.7
231  |   194 |    3287 |    5379     385    5379 |     771     385     771 |    0.1   12.9    0.7
232  |   194 |    3214 |    5249     384    5249 |     767     384     767 |    0.1   12.0    0.7
233  |   194 |    3287 |    5382     386    5382 |     772     386     772 |    0.1   12.4    0.7
234  |   194 |    3274 |    5371     384    5371 |     770     384     770 |    0.1   12.3    0.7
235  |   193 |    3250 |    5344     384    5344 |     768     384     768 |    0.1   12.4    0.7
236  |   194 |    3284 |    5366     385    5366 |     772     385     772 |    0.1   12.6    0.7
237  |   194 |    3279 |    5379     385    5379 |     770     385     770 |    0.1   12.0    0.7
238  |   194 |    3265 |    5366     385    5366 |     769     385     769 |    0.1   13.2    0.7
239  |   194 |    2103 |    4603     384    4603 |     769     384     769 |    0.1    9.6    0.6
240  |   192 |    3244 |    5347     383    5347 |     766     383     766 |    0.1    9.3    0.6
241  |   194 |    3279 |    5371     386    5371 |     771     386     771 |    0.1   12.5    0.7
242  |   194 |    3119 |    4489     384    4489 |     768     384     768 |    0.1    8.8    0.6
243  |   194 |    3281 |    5374     385    5374 |     770     385     770 |    0.1   12.2    0.7
244  |   193 |    3257 |    5354     384    5354 |     768     384     768 |    0.1   12.6    0.7
245  |   194 |    3263 |    5368     384    5368 |     769     384     769 |    0.1   12.1    0.7
246  |   194 |    3266 |    5359     384    5359 |     767     384     767 |    0.1   13.3    0.7
247  |   194 |    3282 |    5369     385    5369 |     772     385     772 |    0.1   12.3    0.7
248  |   194 |    3284 |    5363     386    5363 |     772     386     772 |    0.1   13.0    0.7
249  |   194 |    2120 |    5376     385    5376 |     772     386     772 |    0.1   12.8    0.7
250  |   190 |    3208 |    4545     383    4545 |     765     383     765 |    0.1    9.0    0.6
251  |   194 |    3288 |    5365     386    5365 |     773     386     773 |    0.1   13.2    0.7
252  |   192 |    2272 |    4571     382    4571 |     766     383     766 |    0.1    9.3    0.6
253  |   194 |    3284 |    5384     386    5384 |     771     386     771 |    0.1   13.6    0.7
254  |   194 |    3272 |    5372     385    5372 |     770     385     770 |    0.1   13.2    0.7
255  |   193 |    3266 |    5359     385    5359 |     771     385     771 |    0.2   11.9    0.7
256  |   194 |    3286 |    5382     386    5382 |     771     386     771 |    0.1   12.3    0.7
257  |   194 |    3285 |    5377     385    5377 |     770     385     770 |    0.1   12.6    0.7
258  |   193 |    3250 |    5359     384    5359 |     767     384     767 |    0.1   12.6    0.7
259  |   194 |    3283 |    5373     385    5373 |     771     385     771 |    0.1   13.3    0.7
260  |   194 |    3273 |    4611     385    4611 |     769     385     769 |    0.1   10.0    0.6
261  |   194 |    3291 |    5373     387    5373 |     774     387     774 |    0.1   13.0    0.7
262  |   194 |    2079 |    5313     384    5313 |     767     384     767 |    0.2    9.2    0.6
263  |   194 |    2120 |    5370     385    5370 |     771     385     771 |    0.1   12.6    0.7
264  |   194 |    2291 |    4600     384    4600 |     768     384     768 |    0.1    9.5    0.6
265  |   194 |    3286 |    5380     385    5380 |     771     385     771 |    0.2   13.2    0.7
266  |   194 |    3286 |    4617     386    4617 |     771     386     771 |    0.1    9.6    0.6
267  |   194 |    3271 |    5366     385    5366 |     770     385     770 |    0.2   12.6    0.7
268  |   194 |    3277 |    5363     384    5363 |     769     384     769 |    0.1   12.5    0.7
269  |   194 |    3272 |    5371     385    5371 |     771     385     771 |    0.1   12.8    0.9
270  |   190 |    2067 |    4527     383    4527 |     765     383     765 |    0.1    9.1    0.6
271  |   194 |    3278 |    5368     384    5368 |     768     384     768 |    0.1   12.6    0.7
272  |   194 |    2101 |    4586     384    4586 |     768     384     768 |    0.1    9.2    0.6
273  |   193 |    3264 |    5349     384    5349 |     768     384     768 |    0.1   13.3    0.7
274  |   194 |    3276 |    5378     385    5378 |     770     385     770 |    0.2   12.6    0.7
275  |   194 |    3287 |    5373     385    5373 |     770     385     770 |    0.1   12.5    0.7
276  |   194 |    3279 |    5371     385    5371 |     771     385     771 |    0.1   12.8    0.7
277  |   194 |    3277 |    5366     384    5366 |     769     384     769 |    0.1   12.9    0.7
278  |   194 |    3201 |    5304     384    5304 |     767     384     767 |    0.1    9.2    0.6
279  |   193 |    3271 |    5368     384    5368 |     768     384     768 |    0.1   12.5    0.7
280  |   194 |    3275 |    5369     384    5369 |     769     384     769 |    0.1   12.5    0.7
281  |   194 |    3283 |    5373     385    5373 |     770     385     770 |    0.2   12.4    0.7
282  |   193 |    3269 |    5365     384    5365 |     769     384     769 |    0.1   12.4    0.7
283  |   194 |    2104 |    5362     384    5362 |     768     384     768 |    0.2   12.3    0.7
284  |   194 |    3287 |    5377     385    5377 |     770     385     770 |    0.1   12.7    0.7
285  |   194 |    3282 |    5372     385    5372 |     771     386     771 |    0.1   13.0    0.7
286  |   194 |    2905 |    5354     387    5354 |     774     387     774 |    0.2   10.5    0.6
287  |   194 |    3270 |    5349     384    5349 |     768     384     768 |    0.2   12.6    0.7
288  |   194 |    2443 |    4551     383    4551 |     767     383     767 |    0.1    8.9    0.6
289  |   194 |    3277 |    5374     385    5374 |     770     385     770 |    0.1   12.9    0.7
290  |   194 |    3283 |    5374     385    5374 |     770     385     770 |    0.1   12.9    0.7
291  |   191 |    3223 |    4566     383    4566 |     765     383     765 |    0.1    9.4    0.6
292  |   194 |    3288 |    5380     385    5380 |     771     385     771 |    0.2   13.3    0.7
293  |   194 |    3282 |    5379     385    5379 |     770     385     770 |    0.1   13.2    0.7
294  |   194 |    3268 |    5357     384    5357 |     768     384     768 |    0.2   12.5    0.7
295  |   194 |    3270 |    5342     385    5342 |     769     385     769 |    0.1   12.3    0.7
296  |   192 |    3252 |    5355     383    5355 |     767     383     767 |    0.1   13.3    0.7
297  |   193 |    3245 |    4592     383    4592 |     767     383     767 |    0.2   10.8    0.6
298  |   194 |    3282 |    5379     385    5379 |     770     385     770 |    0.2   12.8    0.7
299  |   193 |    3250 |    5351     383    5351 |     768     384     768 |    0.1   14.0    0.9
300  |   194 |    3262 |    5345     384    5345 |     768     384     768 |    0.1   12.7    0.7
301  |   194 |    3273 |    5354     385    5354 |     770     385     770 |    0.2    9.5    0.6
302  |   194 |    2294 |    5364     385    5364 |     770     385     770 |    0.1   13.1    0.7
303  |   193 |    3260 |    5352     384    5352 |     767     384     767 |    0.2   12.7    0.7
304  |   194 |    3278 |    5347     385    5347 |     770     385     770 |    0.1   12.5    0.7
305  |   194 |    2298 |    5368     385    5368 |     770     385     770 |    0.1   12.9    0.7
306  |   194 |    2478 |    5333     384    5333 |     770     385     770 |    0.1   10.3    0.6
307  |   194 |    3273 |    5368     385    5368 |     771     385     771 |    0.1   12.7    0.7
308  |   194 |    3285 |    5376     385    5376 |     770     385     770 |    0.2   12.8    0.7
309  |   193 |    3263 |    5360     384    5360 |     768     384     768 |    0.1   12.4    0.7
310  |   194 |    2888 |    5379     385    5379 |     771     385     771 |    0.1    9.7    0.6
311  |   194 |    3286 |    4619     385    4619 |     771     385     771 |    0.1    9.7    0.6
312  |   194 |    3283 |    5374     385    5374 |     771     385     771 |    0.1   12.6    0.7
313  |   193 |    3259 |    5346     384    5346 |     770     384     770 |    0.1   12.5    0.7
